delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
675744-368897-232351-2205245-1209104-392377-327711-2510352,143466-47006-13356-277004-188932-49813-19432-474171,43096-3529-8322-33309-11981-2087-5360-234147,42062-2768-2093-29900-47449-5639-4153-740793,25748-2061-1211-19758-28958-16776-3232-135636,15823-4486-1132-15197-11418-4431-3288-86859,3390-699-258-6071-3959-741-4579-29810,3660-528-702-2755-1612-586-2505-20822,easy,yes
154142-1050714-489854-354071-98361-4182-9025-1212,24842-231116-51726-42894-5719-4250-17129-6915,26845-97859-17716-2879-9110-2076-567-2034,39265-91237-9922-1241-4125-8777-1930-4835,5942-21765-10218-2473-1524-9470-3270-9137,23620-82155-7207-2019-3111-14996-10906-9891,11164-4768-2471-420-2431-4575-6386-4590,8485-6984-3762-722-1526-5921-5872-6033,difficult,no
1518970-999231-1026053-1676016-98567-675771-895839-881511,437815-41662-20328-252715-24881-61423-275861-204272,207561-24984-30719-63535-10189-9106-34719-201481,75277-18146-4112-81507-22493-21485-21081-53056,54006-9711-8766-100722-12632-12030-93989-48871,41434-7072-5679-32160-7878-6801-22954-27263,47447-6708-5166-18802-2608-3546-33571-58819,12028-2719-2547-11285-1533-2767-5749-11402,easy,no
58467-1045373-5514-1781198-32508-60690-273673-1641,33325-39228-1812-285761-8556-11108-18234-8845,22114-9160-1345-68399-9286-1081-55713-1949,15087-11042-1603-31899-3982-2122-12542-3391,13345-6302-1185-10262-7851-753-6185-6781,19114-15937-4806-13883-16145-6373-12364-21145,5991-15194-4142-16042-10528-2411-6237-5391,11564-12576-1442-4346-9392-2150-15259-17098,difficult,yes
1562338-2076783-353645-1077412-2191905-1425965-312634-154700,219418-821761-29812-47628-85356-129659-92037-10811,97171-538688-5263-7177-31078-55887-55126-9858,67325-748510-914-29586-25675-103276-18572-12846,49371-249226-3985-22827-7408-58892-6383-8616,78748-91841-2033-11907-11968-37708-7848-2362,8365-88466-1732-2076-6395-7004-11148-1715,11117-48473-230-1866-860-3744-2358-258,easy,yes
2204571-40894-7822-5715-11193-6394-3851-4770,164598-5440-7943-23455-7940-6337-5366-50129,44786-4442-4747-13842-4012-16584-1008-12676,57950-4418-2550-1722-8680-5043-5801-14312,8716-10690-6997-5246-7517-9055-7645-9788,42316-16303-14258-6644-6416-8867-6815-8650,11286-7428-7009-4860-2040-7285-4800-4756,17165-7490-5509-2802-3549-4633-3660-2308,difficult,yes
508921-1501544-250922-438259-1925738-1674656-1172412-842138,146210-138610-23618-190573-176795-258584-35118-153023,270574-72538-6652-22997-164652-28681-5806-28954,14252-73782-1633-19850-307106-363721-39965-394942,9576-29282-3858-18876-27363-3327-74201-13005,26336-13194-3265-46942-461703-408013-30248-226892,17008-7854-1991-12147-6156-18685-12522-28334,9883-16254-413-4345-12978-17257-5423-24935,easy,yes
1119210-936947-447005-222005-224814-254804-1486560-2591457,118585-16105-56852-23499-55783-33716-145570-637945,67053-15617-5195-30146-23680-3784-141459-63849,80571-7044-9061-15787-4429-3673-38186-53260,23664-4435-5104-4660-10043-2962-29999-44530,23358-6809-3269-3929-2986-2887-29953-35949,8814-1868-2023-2819-2036-518-5825-7771,5426-2019-883-378-402-651-2604-11635,difficult,no
266454-1202445-376328-351468-244182-5449-4159-1271452,561550-88866-7294-22523-84471-14951-9910-882330,75741-4217-6401-766-4710-12176-806-4375,87174-29007-1740-8480-9976-7796-2893-30504,9324-11596-5708-4899-6773-6519-3900-16802,28747-12451-2976-1972-6522-5006-7350-16966,11896-5545-2003-2605-5780-10378-5916-10191,23245-5591-3210-734-11815-4942-2510-8012,easy,yes
163195-464256-397098-906632-269235-398969-626032-664828,85313-57931-120227-18267-258483-151725-60957-1292337,13824-22297-31512-19371-60356-41418-8874-136274,10235-15756-10968-23271-55006-131702-23590-615500,5578-6880-3666-11212-40515-48909-4688-146719,6553-7486-5843-2551-13231-15551-5557-64330,5691-3554-11731-2370-7364-5765-1578-112832,1753-1744-3508-731-2542-2439-1704-31517,difficult,yes
887239-557743-237155-167172-1401354-1836408-772996-530006,99728-29789-29082-91933-126921-193744-1258070-46846,19667-1487-18147-9364-92921-5943-317386-11691,10968-816-7856-8022-14626-17256-172137-17567,8349-14005-2804-3756-16613-9388-52957-9133,8773-3223-3518-2112-11922-13132-65627-6451,7219-1335-1714-1327-3428-8110-26230-3183,10328-2243-819-269-2020-7622-49366-1058,easy,yes
634969-2219292-2015017-610353-680781-1252748-245042-452032,222059-130371-181496-134101-5945-297515-57823-210905,135459-146560-68435-89875-17970-116582-37901-29971,52267-217953-81776-51705-23757-34296-9851-29773,47887-22546-50829-23733-5029-65333-9074-54724,45323-32124-24160-12723-5719-20588-5279-22132,12486-66178-12614-16174-2484-19418-3910-6408,13404-19562-12829-4148-1605-2313-2237-15809,difficult,no
614408-339897-2025699-141686-19889-182670-31967-485450,46951-154132-295507-11820-45516-72264-19907-385840,9380-13603-14206-912-13117-8435-1820-31392,11905-8379-29892-1274-10472-5909-1070-35707,2927-9150-17407-852-3876-8470-717-29064,6864-17572-9921-1016-5871-2818-3487-36100,3499-14837-3198-455-2613-1285-1487-20125,2060-10841-2878-325-2324-1869-2065-16226,easy,yes
596707-507035-725668-1127052-839166-424790-146973-716715,208255-1508668-295164-45172-97459-421716-52807-170651,394433-300367-106177-13138-13635-261971-31748-218358,76889-67591-124894-20187-7729-66199-16245-129281,27054-57453-46333-24743-10522-88403-9716-28867,43839-27337-63795-8529-5975-15124-8562-41247,19642-12868-23612-4718-3577-10731-2373-17939,13777-6066-13360-1900-2000-3231-1394-5043,difficult,no
381629-2535900-1730718-563519-1155339-1122088-275270-189533,71278-166066-326154-95147-535216-282616-219013-100238,26109-28593-61973-27756-108382-52659-183378-12754,38765-59683-30261-8153-67583-30018-13988-21879,4199-46457-46641-33528-54305-76032-51988-5732,8365-34467-21015-6422-18195-20927-59963-8360,6572-31173-16046-3401-6315-13453-14510-3493,3219-12664-7847-1201-7128-5367-4784-968,easy,yes
824733-576868-1080209-112997-160681-8541-7558-2825408,69532-70032-66876-16754-74301-7905-5485-1180612,3872-5253-18524-3138-22413-13858-10794-110879,11627-14395-19482-1533-79955-9461-5658-122424,11134-11963-11215-2459-17560-13491-3940-18701,3332-10070-4283-1376-6570-11693-11244-50257,1440-5812-13243-736-7576-6792-8102-46658,2685-6258-4120-513-6017-5892-11439-13552,difficult,yes
1114697-886262-26651-904836-918829-8890-6019-5000,1615268-55461-10398-68402-266815-6986-16116-9813,195015-41122-25215-18362-147787-3889-9915-8472,172709-36240-24547-34856-26250-2305-4809-3178,86734-10690-10119-13999-44831-10583-6796-3837,48263-5005-15310-6679-96916-8612-15916-18941,58575-1930-7335-1793-17357-22337-6257-13650,28766-1625-7541-2236-9866-7367-9635-4164,easy,yes
370969-895852-151895-61415-1287651-3828-5220-621486,92366-184996-87673-6866-119086-4013-7614-131028,17150-26737-5839-5155-3815-8676-13952-17474,11223-20628-691-6719-19788-5634-3477-7975,6184-26712-11310-1351-24574-6237-6088-2246,4312-11006-2317-2207-15316-8395-11884-7096,7473-7752-720-214-22907-31414-9943-4665,3427-3537-777-521-14644-10459-5134-5046,difficult,no
2005492-160591-543311-104253-2248301-26696-1248834-1568396,6827-115451-62876-89869-427225-10368-69902-48982,8010-5379-32513-12374-145491-934-31423-29225,17558-5818-10701-13881-93428-504-30199-11078,4088-5212-11222-4728-17705-1105-6558-2883,2915-5384-3086-960-17527-434-4413-4156,660-2708-2152-757-11893-484-2378-1734,1203-862-999-499-6261-224-2357-2298,easy,no
387597-1549195-417353-108532-1182316-211210-1035662-406372,66332-141924-6544-10646-283531-47069-292511-149332,16479-31484-6524-3872-25998-10080-85315-33192,15290-92044-7431-4176-52310-11376-30626-19331,12172-48607-7755-3127-12477-5887-18566-17679,15899-41538-4351-1800-20076-2704-22881-35257,8442-6933-1520-342-7050-2364-12016-4079,5322-5351-697-642-4775-515-8729-4965,difficult,no
157299-1422850-787969-1838655-608745-1295168-1323707-475217,17364-300712-71546-50298-13973-168974-54629-95174,3916-15153-21026-7191-6866-92453-21824-17998,19243-26326-9670-21028-4868-55110-5955-24588,5647-10336-8770-2833-3386-44669-3145-9334,6657-39860-9187-11761-3679-10076-4537-5756,4005-8631-3094-3178-837-4276-2538-2652,1257-3561-1565-672-1231-7512-1426-1706,easy,yes
1035852-82178-199318-2150838-114244-29785-18975-1006045,89839-12733-94181-234657-41741-320241-17810-154053,168917-5051-8226-138836-14270-53033-2839-28251,184631-3484-8024-54745-3825-26470-7209-33583,57359-829-6363-44593-6265-29733-586-14959,40866-2943-4935-34167-2626-16988-825-11743,9816-1306-2916-23241-1237-11338-350-10054,14579-520-1693-5548-1875-9621-475-7138,difficult,yes
887926-1899079-2467429-769028-219043-847099-574771-1083202,136538-168392-67483-310900-42772-138016-167394-186509,11447-80051-145113-22802-22804-28548-28232-37346,18122-72678-10398-42085-3836-20850-43367-110245,8819-27879-13762-23233-2628-25496-13503-20512,21266-16653-34567-21533-3323-20805-12164-8576,4832-10767-7527-5661-1266-8100-7635-4953,3001-9796-3508-5460-494-2176-4652-3320,easy,yes
818022-1531903-801197-200121-275054-559229-841587-1484193,415572-171077-67819-28140-20227-80458-70512-159716,34030-88761-9723-11622-31538-21648-17153-76321,37082-28819-9803-9863-4751-42417-152578-93005,32313-30356-6385-2737-5134-15679-5374-14638,16457-24426-3054-4304-2665-8359-15623-18393,18030-21336-2762-1500-1079-4422-2484-3623,7582-17289-890-1246-557-3088-1676-2224,difficult,yes
333453-1957040-1649881-646330-1067922-1679320-868442-676947,43266-80125-260625-23157-174566-546007-102462-83608,22445-153941-78367-7512-63398-183212-131411-101621,12579-134783-34468-28197-15922-226551-39217-62511,3445-12235-27201-6399-43800-172536-20527-22070,6015-23926-20490-4028-9990-66119-18774-20640,2768-18229-6747-3402-2865-12881-7234-6309,2315-11011-3984-1790-5627-21600-10826-4847,easy,yes
1240122-87131-344730-1098383-105131-9005-425285-542164,552404-31807-224770-292583-3720-8607-44045-72803,58529-5034-9492-59815-682-2919-22952-11870,41464-7864-41940-18460-2145-4130-16449-7783,41607-1946-9347-35717-1303-6848-10368-3766,91447-1886-11183-9269-5001-6708-6383-4842,45316-1999-5828-3425-1003-1582-1642-3957,23532-5547-4916-2817-833-3755-1563-3343,difficult,yes
56010-723221-1234583-69300-11624-16195-1007397-890977,29218-219366-163978-19297-2347-6042-426662-120247,2066-22343-15849-16234-4870-3474-15951-12274,2064-8613-23891-3352-201-8095-74441-5621,786-18322-14481-4215-579-7803-42598-8364,1479-11195-11275-2100-3137-12051-25297-23273,3341-6504-5462-2598-4039-15973-12880-21918,1991-4768-6781-2345-1593-5902-11418-13706,easy,yes
76543-214793-2509641-747553-236096-878344-156954-2244885,100242-10340-286575-203520-79410-228903-105587-1080004,32847-52108-169245-58263-17780-37533-10217-249928,32899-14809-95544-65253-25952-82326-18330-359237,7470-7612-55554-39445-16167-52001-21024-158278,5178-9896-31089-23992-8609-36651-2246-137257,6670-5098-18441-15172-2799-16676-6844-50664,1233-4411-10732-2530-802-4571-907-15070,difficult,no
346335-247318-1620225-1394319-353518-165405-366250-115985,59365-58120-183717-88147-132838-13595-25816-14788,5737-30673-47299-61343-15355-4803-8324-5144,3785-11323-77959-42724-77646-4508-42738-11413,2556-7090-33690-33162-6789-5592-22546-3650,4232-6018-22590-28160-82598-6660-13114-26349,4910-4885-24318-34045-6810-4229-42246-768,2574-4132-13333-4335-2079-773-1732-2141,easy,yes
1181733-567741-97528-1562695-1848212-282752-1271932-250971,602842-40963-35625-358764-315167-183419-909423-73626,164857-6698-1624-145871-99529-210184-75978-8224,153229-5213-3651-38853-16349-41648-21324-7931,47530-5452-768-40522-33204-27245-33751-18037,84505-7365-4180-29710-29826-14271-19433-5203,22607-2848-2325-17044-5859-13616-17433-2084,21481-2432-143-7075-4429-3887-2599-1110,difficult,yes
191354-248220-628250-226094-13053-1613-51633-245217,91274-538586-17657-46181-2406-10443-20867-51313,4576-25039-11327-23654-855-3308-11358-17432,2803-23749-14050-19704-438-6737-4557-7193,12462-7553-9212-4866-572-4727-15683-8719,15651-8406-6328-2874-2571-14858-6278-12437,8461-3637-2302-1271-690-8558-6181-3918,4817-1624-1451-763-500-2493-3688-2786,easy,yes
241083-157481-229104-100665-14789-3171-47749-693574,70381-12580-7577-50552-21147-3401-53324-48514,32290-4563-13083-1512-6543-21881-11930-11410,26869-6698-1778-4385-10541-3015-16525-10747,59015-3756-8307-10296-8116-5722-33925-5920,19688-1831-1909-7199-6388-8765-14286-9969,7145-1039-1732-7916-1921-4809-7288-1786,20655-542-840-2226-4076-3900-3351-5398,difficult,yes
887179-1809412-442802-2046204-225012-917325-883267-518066,139562-820470-117639-303779-24954-266598-143068-59135,7851-96164-6831-393218-3869-25837-64838-5928,10872-85395-14128-54267-11313-34204-22526-7506,2675-57851-13118-143872-4672-20090-34819-8010,18204-80385-9786-48698-5877-15084-10499-8020,5068-55146-7575-23079-1233-10909-8668-6235,5492-43611-5536-13525-2132-6129-7620-4554,easy,yes
812515-62938-3293-11680-4396-7048-2732-7260,146174-7069-5999-9504-17592-8323-4703-25343,10760-225-311-4316-2128-6621-2626-23361,23600-2220-4153-5177-3974-8841-1296-7079,4705-683-3370-2910-4951-8083-1768-3573,2299-2682-5399-5115-3373-3238-2339-6246,1078-471-7345-4530-3556-2818-959-3531,437-287-1991-1596-2557-2240-475-3391,difficult,yes
683687-1863008-296912-653751-2582857-1325654-151235-1809110,175145-258501-61449-79055-1244981-1167100-6425-210040,124481-93412-26017-8183-935151-140482-4489-36477,212702-12381-32772-26258-467478-60291-5586-19123,58820-32620-6128-3647-432664-21659-645-34802,14377-24306-3630-12993-295720-49669-1352-26508,7629-12097-4444-6627-220018-28593-916-9247,8568-5969-913-3083-76175-35171-340-12770,easy,no
621807-1895308-2104564-624616-248139-890602-1565780-887885,67201-662524-906392-33808-587975-131935-340596-189783,72434-55069-248431-13845-40913-19178-22354-50486,34219-45801-102823-8211-51347-56041-29519-69159,22741-46800-88469-5177-33424-30701-26964-19097,6238-12150-89439-3960-11589-15987-27097-28377,8914-5520-14278-1453-9090-12101-3629-3494,3236-11540-26532-860-7755-2355-3519-4386,difficult,no
1847735-1679427-419588-231034-797472-729722-695686-1623508,520242-328181-476187-21801-109791-802478-117842-533173,144400-50916-53209-14388-34642-20921-23518-58896,78695-11492-21129-4505-17921-30890-10230-19859,63811-8653-17223-4822-4805-25965-19766-29843,35688-2876-16816-2023-3668-23984-7599-8586,10461-5288-5445-320-1188-7511-2274-8278,14985-3170-3862-314-4090-8649-995-6554,easy,yes
421877-719330-640415-196048-110329-12123-16948-166046,325163-30347-53036-40730-12353-28981-21988-93686,13340-2083-3409-8887-1721-13985-2784-14624,13993-4987-41112-2242-893-7156-1412-3305,14710-4680-3661-1086-3824-3818-7273-4028,8558-3014-3719-1209-1887-9204-11429-3167,9062-3147-1260-290-388-5323-3128-1548,4508-2299-1628-342-358-3349-6236-2413,difficult,no
586021-132502-143570-1468517-16805-2325-1679934-496185,66793-30398-64522-120762-20550-13558-129345-123698,4159-5134-20921-13569-6375-2330-48452-18446,1946-3291-7253-8121-6310-19566-66262-4466,6753-3172-2331-8058-2412-5652-28169-12265,6795-2201-6970-7218-6858-5617-23575-14629,3715-1617-904-1665-3748-3810-8918-10225,3834-662-453-1382-1236-981-4087-14073,easy,yes
230604-943827-1131073-925628-1696296-1151010-107634-1755907,71443-23649-249693-164943-191909-56159-35733-324534,13366-6259-45509-37019-4444-84943-14594-38756,9188-6138-28254-30760-29920-15722-4952-41434,6500-3150-35993-8980-11852-9167-2211-6491,9613-2229-47480-17975-26063-11379-4234-53081,2045-8009-55026-9515-19441-12826-7380-31231,5079-3715-16806-12773-11287-9978-2533-15270,difficult,no
239133-874711-402511-962146-1657479-859236-1070187-538776,163308-25684-52668-44018-157814-281233-114986-62309,37553-19678-15200-27277-58894-100132-49350-22761,12010-8861-16879-5447-36624-33784-26595-12745,7191-8653-3981-17978-36384-59320-41520-10332,5590-7741-5778-7273-28200-27437-16080-6448,3765-7164-1347-1054-14394-15962-14059-2930,1271-3270-2654-1100-4308-3905-2634-997,easy,yes
882231-1007783-799340-1713681-1237830-147876-1311405-1217615,1255302-86651-89299-132164-57357-14123-83080-144614,49420-87282-3334-20153-12470-3852-70190-76817,88125-70832-8654-12912-7356-4064-4817-42104,24111-39265-4889-10820-6616-1629-7789-45677,61201-31208-9270-8092-6410-2839-9425-24337,202532-16681-5176-8438-6852-7050-21069-48932,43822-13148-2614-7908-8131-1062-17476-9425,difficult,yes
220532-431724-886372-2221527-1474798-695356-370198-69495,24593-40685-469915-286048-104191-233536-142415-85999,24848-22170-274338-29480-71928-122131-88460-30601,7283-4884-39267-88786-64787-6871-49558-12373,7114-11041-52847-54565-135910-23556-33031-6118,14998-8348-30977-44451-31254-28524-22614-7707,2970-2270-11519-18345-9166-6570-10474-1588,2254-3761-12033-8808-8007-5421-7324-1656,easy,no
583538-1722752-863951-12014-31326-5496-16940-8065,222067-156471-125480-3795-19135-24804-5716-27524,35207-287061-34634-3306-2786-3056-20181-14938,55555-148210-30811-7457-5315-11422-4789-6061,32808-103087-10290-3707-10559-3859-9981-10710,40291-83293-14573-2861-17914-17554-25530-18035,38715-62968-9677-2429-7313-13307-17516-15332,14722-37021-6249-3415-5903-9638-10620-20935,difficult,no
408271-483718-175350-731741-1176101-1493040-616698-3376144,676479-359250-98929-36986-194208-199187-52028-1974426,138231-125997-22778-5097-18226-110090-15461-79564,112927-70513-10416-23616-63370-72288-7436-338107,50781-47813-9434-10434-45799-57795-5771-248497,21126-24461-6035-9504-14789-12976-10794-116533,5849-19939-5975-8399-13356-7883-3215-67354,4109-13935-1282-6012-12216-3760-3170-22113,easy,yes
407756-314640-2141949-1849395-586785-1711729-805766-191558,143936-45758-245192-209172-120910-1077398-270361-129612,9152-21741-196382-60827-158702-36843-35580-39786,34046-12781-220449-109499-110274-33429-47886-14636,49973-12457-30452-29272-23078-62741-109709-15070,27758-41069-38263-17674-43261-64186-15726-10739,20157-13193-11346-21014-21141-21339-19666-5312,19947-15311-11363-10976-14340-30160-7245-4513,difficult,yes
