delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
694445-585269-1230408-2228384-1167225-628506-645871-250955,249339-103913-1354181-954674-73511-36606-214428-382596,5239-13380-145397-78573-36988-14512-31014-30386,12228-22163-81205-43311-12516-20080-14151-5297,27681-4376-39511-28239-5278-11490-10032-8075,3610-2741-27126-28542-6486-2785-4380-5524,1874-5141-19320-6554-8090-2944-2532-3798,732-3443-28412-5903-2035-1787-2551-1179,easy,yes
341916-656190-624067-73278-347755-17991-270768-1515501,128814-96256-21464-31226-180779-6113-278575-47307,22549-42529-11723-3114-23379-2121-9815-104397,7855-34006-7459-5182-8079-305-13649-16849,1740-44629-5203-1441-9694-191-7347-6050,4151-26362-3959-2061-10302-261-4848-3899,3353-23433-2025-1719-4164-153-2825-7176,1117-11992-1248-513-4355-280-2378-3504,easy,yes
820644-1911636-848127-757988-719952-169333-619900-1496085,103849-564103-705692-39307-115195-25169-544481-204331,22273-244076-19142-7005-6558-4314-29762-18224,13110-67971-11962-12339-23370-1566-90114-35455,6519-27302-16538-7184-5498-3675-22850-12098,3837-42232-11535-2547-9616-1016-23627-10953,1830-17544-4241-3375-14971-624-12670-8893,1381-10190-1164-2039-5110-1362-15310-7081,difficult,yes
1140386-27134-629154-1451957-486788-181789-715497-105062,519293-84043-24064-835018-113515-18305-267533-8234,91459-18997-40289-36020-25045-4810-14651-9598,28685-4481-9312-54125-12451-5623-12482-1427,33701-3723-3717-29380-2597-628-12716-2198,34061-1294-3255-15797-4379-914-9291-1050,17932-1615-2461-30150-5419-587-7347-345,13293-826-1461-7986-3817-409-9275-837,easy,yes
494473-571444-1074582-959957-2331169-58764-371798-107446,158837-195498-495138-28265-927132-7577-111760-19127,63081-36811-21570-9529-66269-8672-21977-8381,11817-19671-21534-3108-46465-714-12956-1385,13001-2895-19820-5462-50969-1645-4761-390,11847-4739-14157-4182-14652-1713-4501-1275,16939-1397-18526-1383-12651-636-4453-603,15605-1479-3938-4615-4977-496-5105-360,easy,yes
1270941-632758-2122370-628590-1595529-987595-74268-219018,368084-180882-24498-84607-60869-136630-40859-208671,21513-54572-77383-13320-25756-22620-9235-188,49631-37743-3191-7822-42219-15419-8971-12873,6488-16409-9006-4059-9570-6927-1585-5007,9889-8233-23257-6923-7922-8757-1156-4055,5459-15051-4429-1759-8055-7030-641-5601,2449-2672-4795-3988-5255-2310-755-3559,easy,yes
1179065-1151643-65161-685142-577923-351205-125852-162541,83367-35516-28491-1040386-203350-83715-129585-130131,38221-62940-8326-197390-19014-1295-9110-25616,12348-30177-1870-11727-34213-6592-8497-28025,16488-3891-1808-88650-21282-2900-6460-11535,19340-7675-1930-13641-8571-1968-3745-3047,13095-6092-757-33648-6100-1096-2576-4105,9844-5499-676-10030-3445-1019-4222-1368,easy,yes
206412-230081-675401-1259401-1038056-347337-169045-129830,11024-30862-160063-155389-175307-103642-20838-297922,7609-6575-5750-73557-10127-41172-8656-28574,4026-3311-28190-22347-27217-21140-805-5205,2821-4657-10736-18511-15336-13787-1871-7855,1412-2318-4583-20585-8006-8192-2662-10663,782-1376-6690-23327-4138-3429-1341-3036,821-1117-4341-6873-5016-3783-742-4138,easy,yes
338869-678940-770268-113521-2263058-847104-184648-1168737,32180-251298-468466-26293-187634-60621-14306-105189,2010-5900-10384-5609-71088-9988-3471-14468,7114-8562-18825-1558-6865-7319-4785-4026,1331-6164-6288-816-7488-3086-2156-10310,3029-5012-13259-2761-30851-3295-3728-27565,2117-3959-7692-563-7391-3410-2508-17799,1075-2880-6178-555-17056-4654-726-10428,easy,yes
51683-315576-1850686-1213596-323773-2220246-1107224-819176,103096-34444-432686-82132-39573-109817-309956-64421,27730-1290-70465-6129-7514-34454-55147-24790,6244-9565-21942-1925-6909-18111-44436-1705,13439-2497-15625-4524-7118-15379-7574-3921,7456-2643-13371-22818-21111-9634-26937-4095,9727-2432-9551-18061-14867-16109-14067-3238,5441-3510-4691-2713-11696-4347-14122-1839,easy,yes
31327-190031-296706-352439-265555-837193-285212-706718,10950-104340-21023-45987-15338-40352-159554-379774,629-63849-2752-11164-1104-56101-27751-62009,3529-14116-3323-7008-9810-21796-9969-17599,1724-3788-1249-4799-6312-12869-13272-16245,4016-16684-1544-2700-2325-30407-14321-17316,962-2896-1171-3721-6074-13110-9467-7207,1328-3929-585-2139-3172-10809-13053-13932,easy,yes
99628-873757-372446-796206-251358-155351-99203-156199,8755-28491-78830-184437-89546-16694-16243-187721,1624-6574-6831-52699-42571-919-4791-30325,1393-6831-2111-26277-20280-1876-4783-11407,2767-6282-1810-20763-5085-1269-1747-5432,2339-2594-5392-23330-34885-1714-1532-6527,1084-4079-1403-16009-16369-949-1685-6084,921-937-2276-8396-8073-659-489-5005,easy,no
544252-1222885-99988-696976-207463-629460-675293-809824,240666-1042152-121422-99976-100983-312139-80750-79281,23218-160970-7860-703-5566-15198-17466-8124,11864-100592-6149-14668-6751-29618-15309-7795,31012-117587-3134-5342-2583-16096-3503-3373,35397-40364-2163-6616-3979-25338-8399-8582,10267-8730-4959-5308-3943-20762-3191-9348,12015-11155-3785-2818-948-6153-3706-3951,easy,no
1677679-452821-794807-153993-660590-137431-1729893-434218,756659-133234-34352-8027-83373-23071-115201-42321,107804-82572-23329-4082-16665-35605-76653-8200,112009-17660-23683-2783-21202-7160-24876-1257,88306-25607-9982-3623-3930-5913-25606-8101,53225-27612-4666-4422-5223-7050-19883-3699,23535-23704-6232-1429-7874-3199-31598-5664,23058-16786-5264-1389-5412-1447-7085-2965,difficult,yes
196269-34933-401270-683738-65675-244971-46527-97073,91242-5010-92481-188503-26784-21149-22410-76861,14023-2998-1533-53994-742-6157-1616-22069,7101-3040-7167-6652-1807-3746-2135-21341,5405-1900-1608-15554-553-3380-950-9204,8859-1028-4612-8961-987-3160-959-11095,6710-483-2499-5900-732-1755-280-7786,7268-520-1167-4465-153-930-383-6194,easy,yes
137427-5279-26419-878601-69757-3365-8866-44942,54677-11491-10148-60909-18009-42740-53616-50821,6069-2989-20417-19926-3060-1798-7222-4860,4957-5446-8108-13285-1366-12788-9435-7434,3590-11277-4038-22660-1865-4603-6284-8399,1420-3120-7973-15802-3838-7598-10735-9819,1711-6337-7170-7513-1002-3096-3921-9801,1214-2535-2884-9781-1014-4771-2479-5358,difficult,yes
51873-78400-131875-54477-417753-1726539-30414-22472,113271-86276-38004-23592-72117-105477-57692-67280,6282-90562-12825-2009-114029-47962-13903-67134,11815-31235-32515-14167-8923-14988-2028-67361,11324-16549-5956-3155-13749-10183-2359-21241,5564-12627-6081-4804-6423-9163-1017-11794,3972-4211-2800-4049-3300-4943-957-3818,2909-3000-3343-1186-1870-1769-441-2891,easy,yes
1137722-1869304-1165989-224499-589571-999120-854624-1797588,69104-216415-42878-89316-148561-193891-97695-419807,8013-94245-11539-26041-25197-62091-62982-97321,12311-21516-10585-11314-10395-3853-44956-90823,5908-16688-9155-25683-24935-24486-24937-68308,4301-19300-6273-7877-4394-8969-15066-10623,2261-27995-2251-2981-1993-10695-11216-8917,563-15865-1240-1715-1556-4418-7715-4220,easy,yes
1859-262957-72053-126397-441405-1127880-1074188-630005,5470-100550-42201-55195-77734-110641-462684-130890,5388-17157-5197-44298-27663-1911-61740-22322,7837-6290-2160-13222-17336-19153-12578-18784,6208-3319-2188-11413-6259-16462-10891-6975,4487-1537-1070-5817-6574-14893-55918-7338,3412-4106-3105-6303-3493-13660-25153-3488,2566-1932-1667-1857-1066-9937-6970-1774,easy,yes
30463-296445-15758-71055-3004-303806-341738-5844,16136-64045-4562-14697-11570-411123-60612-1807,1261-7330-2610-452-11487-12972-36015-8485,6595-24355-4951-5722-5411-7707-18347-4624,5970-4269-2739-1178-24745-8931-3908-8410,11092-11706-3906-2050-14915-13720-7102-14756,7144-1165-2844-1882-6375-4365-3005-6564,2235-1477-1502-2266-2280-2476-5034-2337,easy,yes
463360-1693161-25060-2885-3056-3666-2063-4481,51827-32436-25724-9113-5247-2754-6696-4189,32593-41644-4546-5869-10174-1684-3104-9939,8283-4366-12007-16029-17221-8352-4085-7725,3762-8306-6536-8367-7784-17232-6318-4898,6390-9010-14146-11572-15010-24441-22244-9159,6168-2516-5525-5302-5784-9144-6397-9272,2945-1601-2995-6134-3419-7039-6396-5233,difficult,yes
708576-82976-100577-509388-274480-8530-651030-8875,130179-18027-4095-89835-29245-29231-407547-12863,14874-20014-3149-7486-16163-2750-29508-2182,10500-922-552-4244-1402-17366-16111-5430,15977-885-1105-15048-7085-14072-23425-12061,10061-1009-757-6555-11233-13709-13667-51978,12518-960-541-6182-5983-6364-11985-6319,7718-409-572-7247-12267-3462-8055-5134,difficult,yes
392151-140738-306746-156362-1974244-74682-892542-302796,158424-89528-26787-12841-258233-21306-45446-6101,33646-16971-24850-3614-16571-10106-2030-7021,11984-5857-8689-2567-4301-6132-11552-2099,7999-3192-14871-686-12499-1668-3301-1545,8625-16258-13050-958-24522-3076-3330-3530,11607-3495-19345-1609-13754-3592-6384-5549,6628-2159-14151-1068-13134-2438-3353-1820,easy,yes
4044-117430-1218111-1319690-250201-1170387-1461864-173054,9466-5844-220906-159848-54898-264079-80022-33909,5063-1984-26542-135404-66241-72976-39437-1979,5523-3739-22453-21822-22097-42036-58515-4941,9203-1781-39345-75497-10546-22406-27750-728,9762-1710-17149-51267-19321-32972-21270-4688,7556-1237-15307-8716-11656-9077-8077-3448,8051-1392-5611-3192-4943-10368-7448-1893,easy,yes
1330403-766635-236589-472619-70341-997201-74616-233554,1069659-39329-58493-33417-48991-845833-14006-7840,44267-26039-5787-6543-12857-80018-2895-7384,54184-9240-3857-6917-18024-24184-4901-3632,42443-11726-6479-4816-87350-88350-1137-5061,38281-8366-3674-7740-23180-119666-3323-3847,22450-4411-5338-3964-46084-50679-1930-1267,7617-7217-2934-1917-10001-10457-1503-597,difficult,yes
47838-31201-199305-82462-5958-2327-361358-1206,50909-42565-36598-16432-13136-11432-98915-6080,1581-20440-5569-301-5560-16209-15789-11566,5280-6889-14069-373-10920-7858-9311-3661,2061-21256-3104-421-7933-7727-3287-6556,3336-10502-7991-1730-14616-31968-4464-22804,1809-12408-8983-2458-4430-6552-3161-6570,1220-9716-5656-936-6475-10680-2391-17846,difficult,no
3422-45401-585581-43006-1853558-1156852-308163-15309,25201-23100-33957-24283-187450-124875-36711-6678,29966-1576-1042-13456-19122-12087-7425-3018,22074-1348-2013-17999-10378-7919-3260-12922,18509-5625-10749-22061-7720-18083-17922-7206,16069-9030-2856-22275-13836-8569-28819-19259,3801-2039-2620-8861-6931-7422-19209-29317,3076-2023-2439-6930-7369-9526-24467-8921,easy,yes
1363500-70487-1145085-826830-10834-10367-4189-8237,561784-26188-44765-151411-14221-12019-9410-6973,89450-5387-23925-15117-3496-9965-3153-4587,27917-2856-16268-18913-11009-2133-3893-12149,21886-1399-19193-35498-14202-6725-22920-4066,27966-1391-14424-13418-19074-22226-32648-9443,16013-744-15250-12259-7286-6473-6993-15748,7789-283-11622-10197-11057-5812-4244-12856,easy,yes
430558-503309-710087-1670360-216818-246574-104457-504066,65891-1072472-58581-157944-6921-30729-16108-63217,17489-206080-8714-26074-1006-16568-18927-17616,21913-62002-3662-12591-1008-19987-10003-32023,9908-36679-5245-5368-2280-3088-13251-7829,8676-44109-16265-9344-1866-8629-8004-16074,4362-31685-7253-6702-1153-9147-5078-16670,5599-23009-1898-4023-532-3296-2907-16183,difficult,no
1491468-2008638-763428-620194-142851-172901-1129789-660574,667924-77609-55605-441575-20637-25390-93476-91171,76587-87058-20676-19750-6695-8982-30423-30470,51006-9284-10602-14666-4882-8893-7428-15556,58626-10207-5746-15415-2630-2932-8594-3204,10878-5732-4791-11198-3660-2948-10630-6653,17033-3099-2999-4712-1050-1514-5265-4836,15778-1061-839-2998-818-448-3222-1554,easy,yes
795985-109269-103691-233350-6904-4026-187355-333782,43102-88155-28048-37133-5881-13425-44128-237744,11794-12165-4689-2282-6782-3444-8928-33259,14023-27010-7836-7192-10094-12080-39925-12924,9463-4260-2524-2613-7210-9003-12607-33662,32744-10512-3170-2418-7960-12620-31753-8861,7635-13662-1187-961-4540-3688-8029-6580,6748-5268-249-1177-6693-3501-4470-2480,easy,yes
2080253-762224-84355-11555-642295-1025816-62008-323584,162872-23270-8451-20101-283851-50361-25513-43036,172306-5706-3891-3832-179991-57238-2730-5737,159968-3122-1709-12605-44150-24046-6648-4062,92564-11585-3006-10386-31416-23404-2670-2808,86874-10451-3451-10260-20015-21114-1662-1742,149071-8259-1042-7271-8410-16790-1442-2304,150521-2887-420-4647-7620-17962-858-2130,easy,yes
1091623-132871-269878-4568-35415-10331-212982-484394,34742-43922-83761-3230-13625-7996-45476-58316,17658-3369-7937-1959-5082-8266-19156-70095,4188-8763-7217-7041-8104-8505-2562-1768,5922-2761-7476-7695-2632-6964-1578-8739,4667-4222-2881-5661-18391-9777-5354-9674,2495-2056-2546-9214-10754-3328-2714-4798,2054-1885-2933-7956-9445-3415-795-4910,easy,yes
168849-9594-396854-1022557-369443-28473-1276381-686956,5169-7905-81561-359363-60441-39959-480732-17353,573-3851-13987-123523-28338-30756-98871-4296,8471-3067-14954-18542-9377-12368-47370-28391,15442-6506-6307-25956-10175-1973-50383-14078,13693-7369-5762-39322-3643-3299-58743-20882,16769-8832-2400-3407-2017-1472-15977-13298,8011-15861-2438-3104-1326-910-7431-5733,easy,yes
110253-1006808-533130-55487-80671-110082-943209-1562522,13529-1566007-18346-122505-81692-45994-179697-480886,1093-256777-1522-21004-4336-13103-69845-36972,4556-176571-4542-7913-3734-3972-72391-34074,3854-66002-4163-9057-7503-2853-31984-25672,1289-78573-2144-3204-2103-2149-38541-11577,2436-33829-2132-1773-1978-2557-33531-6715,1031-28092-1141-3015-1372-1244-10701-7513,easy,yes
117118-105543-95688-6062-282076-394189-275472-158869,45895-42513-140944-24237-416401-53124-45032-84496,6240-7865-2220-6391-23253-6025-19142-8366,3206-2976-5318-7959-10058-3384-9212-10854,3075-1301-9024-2543-21953-8207-6395-6799,2518-1404-5290-12795-33869-2741-11544-1808,1233-1627-7634-1583-4546-4607-6562-6276,656-620-1364-8156-4648-516-11358-1082,easy,yes
3061378-1187025-183262-270762-522714-115814-14432-562533,160731-191593-22664-44053-105977-39467-12686-54532,79622-43119-3935-8859-35926-5122-8666-7252,34012-27820-2123-5874-17637-3148-22398-1306,14132-36180-3374-8219-42389-2794-4153-7701,18949-9458-1603-5202-16282-2673-7403-6622,9351-14863-929-1677-11726-2529-4187-3250,4343-11510-801-699-6406-1212-4045-1723,easy,yes
296870-318141-60279-196309-624863-69437-443162-424279,123997-32319-77945-5745-602601-23805-54780-37854,1700-7281-10051-1975-25449-2446-7000-28308,8994-3329-9715-3884-51990-4218-4527-30042,4673-2281-4997-3700-65983-3191-4769-13326,4642-5751-3645-3386-37060-11327-3069-9872,6283-7790-1497-3959-44815-1397-2226-4414,2687-2952-2283-1158-34218-972-1790-3077,difficult,yes
865396-10700-473054-345724-27565-1143178-225886-75735,198287-23701-25745-51609-20242-52498-96322-21704,55134-9043-19725-20835-7969-17584-19664-4309,53887-10475-9295-29966-15234-41825-38326-16992,22939-13821-9149-6825-11604-15992-11520-5511,18385-18560-8531-7521-16637-20200-11693-12508,8401-3962-7038-6019-7183-11391-16935-2637,6119-4742-3885-2460-6863-1045-2819-1496,difficult,no
1301299-2693336-706415-244231-44306-1485054-1023455-332445,733683-89055-60226-27289-34973-784653-361488-523028,104099-80528-25857-5954-8642-136633-321992-49592,137475-83110-5937-3943-12144-61686-201454-182597,363406-51532-19616-6632-4145-95227-217159-80623,248113-50445-15907-4125-4837-160087-106197-154322,55720-15473-4631-1465-2998-81940-16989-26781,40739-13439-3697-320-1675-46613-15467-7664,easy,yes
129398-20498-34872-95956-106073-376646-35194-548469,22517-6961-7314-37456-19842-37635-69253-322243,9815-1979-2689-13304-7088-24072-80288-24142,2465-4741-5597-28280-10208-14673-31790-44601,4433-8972-4073-6808-13951-8718-7125-8486,2813-8205-11467-43183-12903-13604-22857-24573,2089-3905-9683-8846-7027-5138-26515-12758,368-4473-8088-7857-4977-9141-7985-8877,easy,yes
112533-317045-56235-6353-4955-4292-165374-6185,50418-153541-26336-5379-18602-7675-9235-4464,15510-98827-4415-3809-3924-5868-1711-3469,9367-10915-2965-3410-11591-2957-698-2989,8042-69289-1769-2210-3877-3393-6302-3910,7438-30040-1988-5851-4764-6705-2545-5675,9851-11384-807-887-2501-2743-2249-1804,2544-4266-437-2711-1934-1802-1080-2568,difficult,no
31692-50362-209898-109050-546-11704-7486-39498,20782-17203-26851-43486-2798-7623-8163-1150,9124-10567-813-2590-3750-1935-13274-2943,1565-3230-2509-995-11177-8612-8604-1286,3574-5455-1518-3307-7502-5170-7408-1043,5242-11107-1550-6720-8510-3189-6164-2260,4544-3402-872-1330-5018-2169-1421-479,3729-3411-1058-393-1546-2073-1901-1342,easy,yes
3498-903223-1662-301980-7844-15985-187529-19101,5235-15530-8969-43446-14061-8554-28377-14191,2095-16987-10637-4084-537-2975-2891-5698,1859-3247-10670-4876-23655-20449-2597-6535,5755-1436-11235-4356-4615-2154-5434-4783,9569-1405-2625-5381-7695-6793-2410-3397,741-1017-2320-894-1743-2343-1116-3157,1879-924-1365-1272-1648-1665-530-1019,easy,no
41747-444902-12317-2734-3334-7128-4543-59040,23653-71312-11124-11112-17070-4092-6461-14445,7639-14047-5552-7984-6427-7365-2763-5160,3417-8441-3820-17795-5431-4641-3227-8883,1615-21388-2265-4050-5910-3851-3455-10229,1993-14013-3059-3864-3828-7435-11379-7100,575-1878-1530-3809-1836-3624-2745-6481,1055-5580-732-3079-2525-2689-3001-3800,easy,yes
33615-157610-614693-1991-2457-2457-1041-1041,24274-25635-345128-3423-8529-8529-8238-8238,7700-7637-38493-516-8401-8401-1666-1666,7907-24212-27882-6465-15037-15037-6474-6474,10827-7125-21990-966-4307-4307-1706-1706,15420-10515-8573-2894-5251-5251-5083-5083,6931-363-4619-3196-4445-4445-4209-4209,6052-1442-5234-1264-8390-8390-2189-2189,difficult,yes
209086-66757-66648-5164-17493-31099-290134-1079387,108785-12774-44127-2154-22472-13526-53624-77378,7199-3162-9420-3056-5931-2678-6252-6511,30278-2995-2125-15821-21728-1363-14272-28841,6196-1687-1496-9572-4885-881-3801-15603,14988-1382-10867-16622-47024-3869-5812-19746,8507-795-7218-4401-19727-5990-2604-11664,4906-354-5032-15594-7761-1956-2367-4426,easy,yes
500816-239741-19895-279711-48456-10521-4599-9841,185421-43013-11012-43015-15814-26023-2314-1247,15229-19567-9208-9710-1234-10494-10422-4429,27221-23134-14088-3763-1660-12353-3120-4665,19731-19792-9903-13386-2915-4846-3324-2810,15615-21629-28060-12029-2754-7348-14559-17055,11310-8863-4742-9105-2719-2596-4518-5440,10526-2780-5796-8465-936-10483-5090-9100,difficult,yes
11870-163375-8022-155934-32414-15208-4101-9359,10122-34372-32891-26282-34249-6947-9690-7291,2386-9405-4553-26480-2392-1856-1119-4031,8782-12834-11321-6936-9452-16057-4496-7709,7826-5742-17700-2972-6521-5407-1122-5160,7819-4048-8696-3363-12545-11694-2151-24033,3952-2202-6257-2175-3793-3458-2346-15045,9009-1301-8251-1517-10840-9928-1070-4475,easy,yes
174560-1140700-430152-16967-11296-94727-46098-10252,61798-140192-36356-35809-16186-10321-24783-19749,28342-15009-5906-17621-11316-3378-4416-859,2672-17234-14244-14583-17718-1341-1558-5975,2905-10946-4550-35131-22480-4004-5259-8112,1686-10162-5788-7854-14379-2429-4198-14696,708-8154-4884-7052-8771-1508-3418-5420,1045-7853-1830-5542-6219-678-1095-3680,easy,yes
103490-3698-12195-21847-12908-6140-10398-8087,7576-5790-12785-1557-18242-26318-7577-6006,2494-17336-13248-2858-4295-8762-6018-2796,6442-9675-4419-10126-10729-2962-3996-5998,7376-7309-6150-3795-1720-5818-4765-3521,2471-12725-12070-6393-6595-6374-8728-8689,1650-7187-5818-4183-7111-6773-7241-4480,1125-6688-4363-4623-2005-6962-4473-6889,easy,no
30711-688126-9388-11370-30990-25304-7102-8811,10489-326074-3963-5866-8634-25700-6877-15510,1730-29711-3061-2631-2023-7098-2432-3189,3578-102996-2850-9009-6535-13105-10043-15389,3268-12415-1119-10868-3404-11070-5756-4344,2234-9271-1863-8284-12791-33964-13314-15500,568-18142-890-7146-5223-4472-4848-8075,655-3499-1192-5970-3852-4247-3968-1952,difficult,no
2800-50202-83976-3706-76965-82821-6677-7737,7189-35381-8680-8465-21039-33984-4993-17132,7436-6044-986-5206-2448-16416-4507-13306,5935-2876-1431-3655-4637-29090-6564-10961,4416-3100-1675-10558-1416-8538-6817-3257,16115-5315-5626-10555-1746-9547-11534-21651,3052-1941-4349-7709-3342-5628-4694-6426,6483-1048-885-6205-1605-11924-4374-3532,easy,yes
32164-128398-9133-10963-6563-9680-25902-6444,4215-25176-6778-15775-5969-6759-65690-10163,5481-8057-3327-11480-6970-2491-12890-16624,8434-13014-1594-7593-10658-6277-10522-10744,2046-8690-6212-6848-5410-4393-12103-6800,6099-3708-3443-13402-10126-9871-16329-14200,2360-1647-1687-3829-4456-1968-3045-5092,1840-2327-2019-7794-5781-5655-3265-3311,difficult,yes
49451-3570-14822-337991-9475-71024-74658-29710,27587-5164-29296-74416-15171-7819-16092-9436,26690-3238-7549-21425-10247-1544-15845-12400,38644-2776-23452-20264-16263-1615-1884-12821,23929-8512-4352-3911-10359-1811-21510-4670,7723-8795-4958-2584-4884-2373-8142-7817,3613-2317-3185-2851-2890-719-1771-7210,2031-4144-4046-1297-2579-977-1508-2820,easy,yes
29369-23467-10563-4666-6793-530335-24541-691,24214-19726-14603-3191-12676-42570-14994-3937,3981-12222-3247-12994-2364-5910-10849-3007,5695-4552-8481-15027-4390-3302-2568-647,4449-2763-2908-4467-3257-3830-1391-1678,13421-3477-1789-11858-4639-11316-1340-1094,1330-3491-3016-4340-2939-3398-363-865,3690-2439-2364-2724-1833-1817-416-853,easy,yes
72847-9943-4234-15021-9494-9937-853115-8112,22851-7204-5602-18106-6203-9986-53961-1074,1441-3013-2989-8655-4769-5462-15628-2809,2321-6443-16023-15621-10709-5939-12763-2720,2947-6644-9153-8816-5629-3107-1774-450,2145-6696-4709-11952-10679-13525-12668-2786,655-3413-7426-2882-5496-4076-3871-961,999-1268-4372-4277-3506-3725-4013-703,easy,yes
83428-9397-7993-6382-12286-11061-6609-9239,14585-21193-6555-5876-4215-15578-8020-11646,4277-4079-20494-3377-1709-3845-6156-4627,1540-17780-22245-10533-3546-4501-5881-12997,1437-6974-10785-3465-7660-9868-3508-5915,1589-7300-5161-13041-7632-6572-6455-5186,432-3315-3905-15600-5135-3199-4829-8426,527-1893-2303-1086-3904-2158-1516-2723,difficult,yes
526718-6830-3926-21627-217202-22280-59426-177767,206717-28202-7122-7292-39661-10052-20112-21056,53901-2585-2991-5322-25035-3020-2546-2920,20946-5859-8194-4389-15556-2752-10747-3251,9884-3841-2235-2157-2891-2295-4923-1202,12299-17686-7025-2081-8871-2039-6533-1321,3118-3651-5742-695-4693-747-6073-1619,1942-4352-2667-1253-3032-481-2180-690,difficult,yes
15618-686397-490969-1450550-3310-55559-89480-19159,13028-30268-67831-102657-7288-30696-5856-20898,4943-6482-10821-14503-3348-19793-1632-14940,7158-4611-7838-14488-406-24116-2300-9190,11513-5351-3849-14184-1759-8679-2264-5259,9533-4196-10401-9653-772-9622-3792-11999,5110-1808-10164-4718-705-2083-991-3539,1734-2225-3800-5293-603-2168-585-3931,easy,yes
