delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
352258-208786-2192450-214754-192211-122103-161535-290510,37063-47947-232547-70128-16405-43536-24611-123610,21134-20938-289856-7988-2663-4976-11678-19975,34455-33705-171772-15689-3699-4615-5234-5391,19459-4189-101666-3880-1298-15615-5386-9614,4576-2925-66690-3581-2392-2172-2652-4731,5954-3105-58858-2561-998-3067-6558-677,5193-3642-15278-1850-516-2871-1721-3346,difficult,no
370512-962289-1503648-792487-842896-91487-262027-1900577,59668-65293-315244-105151-35632-8754-116357-739621,5571-7769-71254-4351-24084-2624-4402-44119,15073-18755-68222-3358-6210-614-11421-61965,3893-5126-17303-11491-9450-2636-3808-27235,3631-7510-17691-4909-6247-1628-5340-24981,4537-3578-4911-7140-4802-464-3716-8838,3100-2403-5539-648-1324-590-2879-4662,easy,yes
80561-1610701-120894-2369315-296627-868334-69615-1156719,26096-1248207-15000-89397-856095-135273-34795-211464,5256-147680-6638-46566-169319-29212-15509-27237,1755-188578-8104-89290-50690-59827-8992-54064,1457-66589-6294-9575-29757-41815-9735-8867,1081-45416-4740-12794-24615-30336-3437-20147,377-49966-2995-11214-8822-7382-1443-12690,283-24342-862-10555-7940-12153-1354-6464,easy,yes
58959-646681-1310341-998647-3688396-1408107-2308923-428396,128383-218237-293564-151402-199206-980839-343634-65899,33513-53056-48853-52698-12148-85070-17441-2989,17465-120978-23571-15201-118809-172318-34373-17780,7434-9400-52301-42775-41469-19958-35520-7149,4483-23495-10246-35421-19514-14384-23686-8218,5637-22876-14329-13867-15081-31512-11198-1583,2112-11684-36224-6432-3967-4242-6250-1165,easy,no
191979-959312-1775202-1973564-1658761-1018489-630318-1405267,18751-101878-645306-76754-77658-209651-37732-957837,4875-71441-74521-64295-12872-90820-30861-47159,2492-23415-82630-21283-31327-16547-10343-43283,5673-17705-18434-29875-10450-30539-1735-9056,2189-18334-33611-26275-4190-12965-2796-25733,2118-8381-18096-6366-2395-8485-2623-2540,1358-6144-10120-6121-2239-2282-2018-7703,difficult,no
1274904-97634-310471-152002-410307-53223-68925-396067,208640-8800-22370-32489-26309-5566-54935-47161,149815-8209-11815-12760-24097-5898-10197-17338,91394-872-8204-6962-9737-3038-17833-17136,16035-1636-2049-2808-13137-2238-5191-8459,30326-849-2969-4366-1952-1332-4385-2823,8811-590-1341-1623-4231-775-2896-1355,7175-275-2116-1041-2645-274-2003-2796,easy,yes
527598-592660-919229-351817-695332-1040679-380097-823021,749523-86683-113737-25347-48972-328915-72868-83196,56469-12942-13806-2485-12980-47917-15195-5420,83321-16966-16731-7245-22705-134451-17333-14784,23975-8890-9798-3966-4238-19774-9816-14935,35013-11005-8181-1749-4572-19531-4051-5151,5013-2177-2863-2008-1930-24397-3350-3113,6548-2287-2393-1094-683-11476-3970-3598,easy,no
152932-1699498-1010125-1422113-789178-670240-228975-98455,36782-200679-1529564-152314-212038-40045-41893-37021,34422-40584-77419-90058-26902-14075-46886-14879,11043-61636-327711-68034-18710-6862-15634-9217,7034-14291-48670-30788-23043-2349-6931-1685,2361-21792-46140-14161-15632-4802-6865-3741,1837-8850-13171-14551-9201-1371-972-2324,925-10088-10906-4791-23952-1777-3044-3343,difficult,no
144872-682348-1082955-1023690-1774306-107220-1991553-478966,84883-207466-79698-307547-144792-19149-96835-104711,20388-48193-86678-41077-129085-1275-38084-125700,4906-87534-126330-20912-45759-3441-16363-37979,5583-51899-32897-36980-18329-2101-10786-28264,3692-19204-15472-21417-11548-2385-16888-25544,1984-7863-9720-10173-4476-630-8019-7110,824-5948-5531-7181-11609-368-4949-5311,easy,no
312158-882388-209213-106548-925208-1413829-200209-304968,44672-81909-15884-138573-213807-191174-34757-11136,22044-7059-2845-4786-44768-8890-12753-27220,10665-13330-3905-6325-56824-38900-6015-23600,9680-15936-1757-3916-26167-68038-2652-5445,4985-3847-1239-5527-7395-24348-3371-3876,1899-4606-585-1512-19949-4678-876-1108,1234-2150-344-1086-4155-3450-823-752,easy,no
1070759-1505451-469817-516887-696140-662469-502124-326197,60501-539168-39550-33502-43807-305084-64614-281299,15289-36573-9127-31129-15057-146107-23186-44207,16632-45838-12705-12947-6522-13490-9766-56136,25569-25458-6420-14696-8107-11922-7510-55069,25308-12005-4859-5081-5162-25075-4278-26829,5398-9034-1271-1787-4730-10753-1715-7686,7960-5165-1065-1277-2337-10988-1078-2957,easy,yes
127310-964274-127432-322325-382552-323122-465381-349452,31405-121136-68853-103369-116968-68169-223044-43418,31951-68930-8714-59809-24998-8558-48314-10473,4973-114497-14036-74487-37583-4691-33542-6392,12578-41436-3291-37206-4563-6969-26207-4285,2849-30199-3285-23053-8376-4591-9908-4115,2136-10063-3880-16879-3512-2390-6895-954,1618-6064-1373-9300-1963-2360-6600-1625,difficult,yes
63465-387868-810216-999191-19492-884589-517582-699538,11042-878111-181480-13026-14789-21756-68217-170245,7639-102816-47653-22094-5326-13479-50235-59438,2160-38589-176111-8093-1061-2410-58764-49716,1656-32856-28924-1735-1465-4930-7675-8477,1182-16837-15997-2099-1277-3351-22758-40829,872-10169-6946-1773-420-1395-8789-8293,345-12062-12835-1089-223-3888-10110-5462,easy,no
961949-1236982-1176897-1737689-1070918-399677-875723-855264,95953-1163385-20156-302311-108901-334124-136717-207576,56903-202843-62570-113794-58482-47178-24573-25874,43482-64901-18754-96595-43509-8840-5058-43155,5914-43081-8567-60161-5585-10879-11791-8749,6494-42538-7103-68177-16920-23029-5744-19009,10154-14314-3856-23872-8333-29098-6735-15701,3053-8770-5905-19202-11471-8950-3374-12849,difficult,no
2520253-1505841-636167-854927-734721-502660-969447-646416,295557-551445-41620-96195-207364-91585-75612-63739,147792-27339-22534-20739-41005-201957-22148-7111,36027-264442-10467-6193-19523-17562-2610-7862,25686-52052-6462-6169-7942-18063-3189-4789,50033-57180-10977-4386-7335-6826-3496-4498,29591-45908-1871-1731-9698-5678-2768-1653,18546-32118-715-1202-4091-5935-2091-1634,easy,yes
860490-1052343-371832-260822-2002323-578952-1905680-1502765,273879-691690-35150-25853-418046-60301-48471-67440,73759-17963-6559-8117-175912-11703-30117-117948,40507-34848-8548-16335-152844-7415-40288-30338,15073-26939-4071-5118-24948-3942-2646-11077,5842-19825-3631-2702-45534-3831-22466-7054,9639-5220-835-1295-35465-1939-2203-5067,6151-3759-4483-1590-20207-2363-4121-2601,difficult,no
746115-2102711-740123-270167-111541-126419-337504-168021,106429-477511-206946-18408-78486-41828-35323-45723,98902-93643-41462-10043-8371-14377-6488-11254,34748-32393-11467-6498-9051-24819-2178-556,3906-6212-7760-3004-2648-8024-5619-7027,7824-15967-7887-4807-1162-5720-2191-2610,6993-4545-4097-2297-3184-1696-657-1167,4365-2620-2099-1033-912-2851-1355-1918,easy,yes
1073946-193923-1294201-342237-1866110-191361-1714160-1219143,59505-69896-316269-35517-188231-55282-170340-79651,44983-2878-76286-17775-65430-13712-51176-33961,65642-15921-85049-5381-22093-7496-71124-11969,15523-2537-19009-3207-25997-2960-5945-22047,11862-5307-22044-3744-17750-3292-25170-16274,9467-2326-10108-2622-13694-2316-7374-4520,5874-2225-2702-1793-8514-851-2899-3814,easy,yes
1254093-1124043-864715-346808-401825-669299-499791-346423,376825-43920-108985-37934-8828-152352-203698-187668,5115-4891-30271-3395-23215-125387-56499-65672,9386-1443-8583-7505-14903-28527-27031-9678,13711-1736-2978-4632-2430-14724-13476-22658,3821-2938-4128-2951-1793-12264-9941-5897,3515-1564-7401-2155-2138-5647-12302-4712,3681-702-5095-1796-5187-8573-12544-4520,difficult,no
1360430-693790-983745-483826-79483-56406-2135888-857689,558112-64490-177091-131315-27500-38650-156559-151721,115718-47974-16714-20182-14964-6464-31826-161935,145927-7336-6126-39464-8510-25249-10606-45694,23230-14625-15661-20184-11876-2319-30248-14841,19696-4844-19475-5509-2800-5210-14339-21148,5824-2846-14993-4607-2098-3846-20416-3764,6828-3951-5290-4268-1678-1562-8240-3338,easy,yes
1882913-510244-444132-1764598-1065697-411388-3396921-994348,1317765-11064-111466-110231-57847-9693-847986-116736,169073-5718-11790-20477-30659-15088-373006-22559,147382-10792-7087-10167-9197-4860-191429-28283,72917-2354-6395-13520-5161-2669-31923-14516,50131-5025-8146-8610-10193-4158-71889-12244,15070-1047-1974-3995-2604-2193-15556-13192,10971-1992-1797-4302-1255-946-17359-5618,easy,yes
113544-615269-569669-878525-317746-1931124-515289-462341,75644-44578-84195-23727-56294-151550-70179-153880,8850-12059-28516-19568-24869-224891-12469-83727,8100-13277-121101-11707-12894-21489-31764-28073,5488-4776-6150-2484-2960-11086-4378-22809,3369-6736-6096-4775-2079-17362-8199-12643,1561-2285-10912-1910-863-6241-1844-7660,1303-808-4944-2478-2251-7913-1330-4514,easy,yes
907951-1019180-588236-2294418-354744-536109-1247838-922467,26997-461404-160991-457828-126466-91137-50037-87231,62208-61531-13395-156691-24715-27998-20376-27135,20371-64305-82323-149961-12422-17634-44244-36470,22685-38191-13499-17598-10962-15665-6399-26640,8418-25094-11165-38411-6834-5080-8272-12483,4449-19522-6529-19357-13229-4527-5924-4184,2349-35945-4264-21949-4625-2660-3991-2294,difficult,yes
142302-2637137-1274569-1512939-732039-308799-263106-1579875,101103-332494-184783-368490-98538-368893-30177-131154,10123-44063-21763-127333-30892-50278-22337-8681,11406-51636-11027-22827-13871-29486-4377-54047,8755-32261-49556-14161-19350-17146-3333-28069,2685-14411-11193-14940-9586-9957-2005-6445,1590-9523-12390-3804-3875-5225-1552-10887,1782-6669-4841-3545-3854-10673-636-3117,difficult,no
1581165-118884-2008587-592935-81893-644856-1493057-1192792,693143-18114-742675-79412-91847-362961-39104-89160,189593-1139-219540-8725-3335-126671-9454-17898,76455-776-237295-6159-11627-22872-66058-39833,73648-936-42841-2651-5122-10766-7805-23395,37323-754-37146-3470-2645-6360-10031-22493,25309-801-19672-3376-2214-6699-4063-8946,19243-211-24196-1519-620-3538-4529-4233,difficult,no
171192-829907-1005157-1416558-2655500-1741452-798763-24921,143304-77529-111021-525179-95032-1053322-55605-13027,21520-70030-17021-112741-49844-33893-21958-3481,2712-26535-68181-22283-20614-69285-38599-3628,2692-10784-25876-10054-29624-28236-8595-249,7762-8209-21803-11290-4284-59612-9496-499,2769-2221-5659-8993-4117-11397-8019-901,678-3967-4830-5654-10581-16733-4064-139,easy,yes
170155-568125-1951192-740613-1925207-179545-2384577-112684,23394-32778-192576-122901-129018-23897-255407-36448,17471-10590-149750-55326-16929-12043-176683-8814,3510-8907-54230-33614-52735-1662-140804-7796,8068-3058-36967-22991-15648-14218-61755-3825,3489-2687-47483-13868-13817-2075-63929-3013,1979-4244-23889-9098-14080-1622-26276-1900,341-463-29241-5296-4665-733-17659-994,difficult,yes
587986-189804-1095601-208603-689516-1193292-423992-478310,487226-153749-634046-36418-1334237-79492-109969-26255,19990-5122-77115-5910-210592-11250-9522-4035,12185-9124-76262-2056-36909-39597-43295-4958,36021-8589-37644-4496-31611-4849-6831-1606,15297-5300-18997-3159-50764-7648-14179-2088,6077-9235-20442-1715-10406-3845-3555-1838,6382-2982-33682-521-25940-4825-5605-826,easy,yes
1000775-1023122-956872-241865-209561-1992374-382324-104698,209486-95511-209791-30001-16913-204871-341194-27646,97735-58500-33156-24980-10136-32682-15219-22968,154840-49108-76210-15996-15005-16737-15700-8656,93717-10753-58062-2963-2055-14555-10513-10076,24096-19657-32237-3033-5147-24250-12361-1801,13766-4033-10739-3547-2298-7435-5103-1903,38304-4119-9538-1651-2397-4590-4360-702,easy,yes
216014-1694445-1136163-1326249-1779518-367887-1365054-289782,24657-212221-628704-167569-469196-22019-173725-31259,17974-10180-258223-49601-70658-8057-25003-8582,3649-44149-216913-25215-31505-3402-27910-6314,7921-20427-99954-29837-65945-2576-15772-7139,2883-6324-31020-6847-65465-1486-10227-2211,2487-9211-34482-5475-15164-1777-2235-1642,1475-8731-13481-9620-17548-1054-2351-857,easy,no
127607-211074-1237894-1029047-2089505-740802-816730-1538094,72970-28801-352481-46147-121854-152209-258311-348179,17824-13958-16367-18115-69412-12945-60386-43856,2881-10759-127124-10332-19978-26233-22262-26786,1653-3923-17751-7865-10588-10412-14968-8848,2136-4645-13734-17071-7081-3898-19218-14795,1638-1374-6827-2052-7021-5524-3914-7150,1586-905-2706-2980-7824-8986-3763-3322,easy,yes
83115-2245150-687096-1940289-59743-184468-3072472-517867,71056-115645-35611-294309-48862-49304-212674-316099,24450-6536-11566-138480-6031-7519-181146-53210,7173-54615-21156-119359-1857-3241-40237-11260,2768-6021-8647-74361-4131-832-33730-17208,1246-21580-3232-50530-2972-1624-27166-9186,648-7545-2248-26000-1844-1190-38577-9065,946-9737-1527-11972-1466-950-18815-8503,difficult,yes
371305-378654-1274893-458914-1552530-1163903-29748-1334066,15784-46857-57406-82637-225350-108044-79383-26983,28796-4364-5646-14384-26594-30987-4446-3838,2774-5659-7354-11110-9892-32456-3078-6269,2089-1570-5486-16528-8947-15406-4687-2043,2679-4663-4137-15765-13440-9477-3160-3212,1656-568-2017-6556-6448-3558-721-417,2846-614-2037-5306-6898-7368-1518-3303,easy,yes
78378-325765-146968-277108-613808-144389-586942-109594,21879-19868-18114-164411-40628-52457-50555-28145,8768-3882-11033-44722-31124-8768-22371-27707,3059-7593-2257-31879-1699-12049-9125-2396,4471-1346-2475-9353-3299-1396-4538-1023,3566-2114-841-12635-1547-5519-1971-1816,1583-886-1143-4023-1470-1416-2482-1286,692-983-1022-10169-2641-920-2856-1646,difficult,no
1222485-119364-1276856-2045774-829430-165789-354551-515893,1690053-10454-90795-448570-41976-9456-278541-120941,179337-15200-93495-81526-44975-3679-68125-3962,80107-3736-69087-158176-94097-3730-47412-5609,79844-1505-43502-76588-5805-505-5113-3351,30256-1602-21606-31164-9745-812-10384-5751,21980-1213-8795-20610-9500-787-5931-1771,21039-1347-12062-10567-4287-147-4407-2555,difficult,yes
1000765-1043170-3090920-210293-1358578-1563890-587065-1031172,22926-193398-53209-25318-61701-293369-52920-93636,10789-73914-57397-16365-50744-143537-59866-32785,13311-90412-85313-1104-25115-29201-17159-6289,4073-24347-37592-2440-27291-26051-14705-17806,3015-13521-14656-1904-4848-12912-9202-5902,887-10230-7179-1887-12907-4312-3510-7442,1711-3174-9707-1343-8877-5680-2899-5356,difficult,yes
767981-1651427-2054762-2865879-176101-53098-1429002-39768,1131918-209145-159680-578292-140558-18632-466147-7386,103296-32068-68636-184421-12656-14158-17246-1566,80512-27817-9683-62387-15105-2750-9431-831,63085-12997-20693-22526-12211-1075-32829-358,127020-15704-11469-31900-4432-1499-7631-439,69541-16452-2410-17546-4149-2271-7250-593,20100-8272-7015-22010-4240-869-3845-242,easy,yes
337348-642570-98470-424016-316726-280054-1117837-364505,15552-234750-36019-23386-171228-45217-202872-145692,15985-39751-11373-9226-49420-13008-107362-20937,10747-21631-2141-5116-41215-4532-13310-7521,7935-27556-2538-2012-17376-2175-16653-10684,2675-15500-3499-2550-10925-853-18908-5914,1811-6575-3933-1805-13152-1088-7954-7435,1597-2228-3672-1590-3935-916-4662-10084,difficult,no
513459-430121-1669771-96384-1099776-64422-208291-2646055,45232-66923-80806-51750-297834-47430-54110-1882106,4845-15759-35388-7673-35028-25687-10344-182167,5358-7057-44048-6774-7995-4739-7540-26437,2515-2614-26246-1593-7246-4181-1933-36989,4417-6936-10322-2502-23504-2587-1262-40804,2093-3373-10300-1879-4396-1149-1988-19910,3007-4795-13420-875-5042-1003-905-18625,difficult,yes
1930703-797956-908630-299505-879728-1421682-1380602-120594,316860-903484-606589-146387-100959-472471-123684-62368,41085-36882-37093-8351-8388-47029-22654-16967,50584-14539-48271-11881-32781-48336-84238-6227,24573-22457-29952-33041-13858-30697-23187-3449,81329-20075-14911-23521-8663-57117-17862-3098,14619-25388-15384-15245-10539-44669-4527-5330,37097-19467-8653-13479-5206-12696-5908-2623,difficult,yes
84955-3112224-1094125-217828-251202-202442-316357-1151624,33641-499153-212030-26582-9652-12772-230161-438008,19702-13549-69694-2847-12797-4084-9423-230947,1990-192244-28210-1357-6079-2892-16841-93785,2928-142778-2330-679-3803-2710-3967-57277,3165-93712-7392-4019-2435-618-6934-99539,1224-21687-4839-3495-1863-951-3477-22159,1046-18652-4052-722-2008-1565-5755-8182,easy,yes
37659-686254-387104-82883-83840-39432-1072092-1066598,80382-17802-51705-14313-33032-30167-150872-123832,2574-30783-12680-17461-5715-4497-12613-66628,3812-20908-17843-5776-2934-1792-8632-34421,4006-7553-14726-4649-2007-2632-4507-19686,2404-7328-9982-1139-3588-2088-5931-14368,3209-3733-5647-950-1965-1683-5810-4418,1582-2771-3747-765-729-1235-7692-3499,easy,yes
1147778-94081-315666-818422-976368-1044773-465698-98000,49229-23516-10168-84313-55953-87546-42412-26991,19458-9268-14690-10644-5288-40296-3204-7237,8368-3217-1358-16601-39761-22105-7215-6054,12236-2830-3405-6048-7702-9784-1178-1557,13445-1592-2769-8230-3917-18169-1900-1396,4571-1411-708-10407-2391-3177-1769-1398,5148-1336-648-1754-2525-4239-1296-1494,difficult,yes
119561-219175-479785-598378-569764-656760-637732-413257,48744-7333-108867-29768-45762-57081-135415-31292,10173-4234-17017-47728-19606-15427-21215-62528,7365-4637-4472-70758-12441-34998-15618-49420,4585-3363-2619-10700-5817-8988-7135-34560,2414-1231-5310-7688-8896-5636-10516-6490,3157-1641-8483-14430-20155-2356-3525-11691,2038-1364-3484-5078-6194-5973-2822-2360,difficult,yes
972236-234811-994843-1954080-65409-2711382-1641628-1595996,123425-39444-116544-145871-18254-283619-206109-98581,23948-2154-11062-42085-1721-91588-72590-33882,11392-13641-63719-25921-4007-20345-79738-30953,17444-4353-10272-19630-3442-22975-12175-4755,13881-1751-9821-6923-1295-7903-33173-10564,8506-1504-2897-3440-987-2449-23902-3671,6584-1049-2056-8792-1756-4746-17724-3962,easy,yes
2641671-2845068-1586037-665727-539335-569015-1772163-2014862,1011500-838310-9520-16078-8946-26516-190914-92988,60743-416603-7018-1658-4500-10057-41476-66979,224312-202401-19357-3042-3509-6695-5566-20487,41309-35777-3784-4739-4506-1664-12966-29411,74895-70070-2496-3303-4620-3591-13375-11338,69338-18983-1233-1680-1949-1301-4326-7985,25582-22935-1827-2083-613-2040-3856-8193,easy,no
119459-1089719-1268768-88935-2009094-2339453-642086-1321551,25721-197391-313005-24094-590848-80345-25039-959082,29100-16953-19571-6427-72452-11988-17754-247641,3322-73370-11515-6383-117941-19537-11560-48896,7119-28064-21481-1794-38043-16488-7748-25482,1489-9768-21414-3779-54834-13831-4083-20673,3905-11685-11763-1811-37178-8134-10685-19386,909-4389-14714-1060-17935-4377-3840-24151,easy,yes
1130045-841360-1600548-1128774-783034-1765082-1470189-605205,625536-42713-1981120-95337-327463-373175-299625-12897,250069-8639-63172-21652-190794-62968-32489-17508,254610-4643-29779-68364-14428-37913-17732-6523,69064-2251-39487-8146-14060-85589-11299-3178,89982-2059-119126-10240-6192-39005-12915-3083,26086-1146-57980-12727-4822-29325-2452-2110,10864-1939-24292-8709-4482-21860-8093-763,easy,yes
284309-900920-1802442-2002656-456009-1508633-304893-2497544,136475-58422-60141-493925-22452-417895-17747-300363,52332-7027-46250-292132-5894-17149-10563-23247,25553-6749-18949-399417-4490-7765-2878-28698,10108-3112-11346-79390-2286-14095-6846-12982,19453-2900-6134-32736-4640-25143-1895-5510,5679-2161-5680-30426-680-5531-1974-8501,5752-1649-2317-14264-557-3110-3150-3384,easy,yes
1829678-445421-49844-82942-1806642-430689-158748-2773249,233712-80346-40266-81464-148231-32118-46857-465538,92165-13173-10801-15302-54680-5132-8632-27164,59949-11311-2796-6736-126879-4664-4899-106273,27272-7588-2418-2795-57666-7152-7111-22669,38712-1723-1675-1523-71805-3201-3404-11782,22565-1766-1056-3126-17871-1035-3189-9403,22458-710-861-1526-9755-1032-677-6687,difficult,no
200513-765568-99746-206017-911843-2155558-778025-2083999,65073-107469-38247-168427-82727-73891-24385-718652,7918-15485-4576-8600-52800-87869-16568-66135,11674-29901-2110-9820-33630-73007-9089-125146,2396-27003-2032-21539-11568-15458-7871-29373,3056-9850-3508-5372-9675-17734-5077-56987,2248-16065-2309-8956-9596-5874-1883-7358,2209-6359-1262-4172-4650-4913-602-14832,easy,no
1564456-809478-767623-939511-36994-155964-2586135-58652,168985-31020-69073-69862-20286-2451-368256-28488,6349-18755-27889-47294-14782-13104-128854-1138,48677-4161-13201-3387-1940-7760-172508-2603,8962-3059-7903-9649-1379-1534-68096-7373,7981-3586-5928-3742-1347-2722-27814-1282,8618-2037-6529-4520-1311-822-5947-1092,4447-1591-2691-3054-2000-2628-18011-1685,difficult,no
179538-1532226-1731076-903145-848592-175851-715888-1161184,50588-275891-26272-104467-59662-265248-69128-25302,7680-85687-23330-29360-9218-9232-54926-2502,2842-24276-10273-10260-7619-9932-27257-7364,3236-8524-8891-16884-5719-8512-5231-1451,2183-14096-3095-8544-5391-3094-6856-2438,2598-5724-690-4526-7193-3384-6908-2555,1014-7743-1089-2900-3663-3179-3895-761,difficult,no
119774-305623-796565-135797-1101812-380588-1970194-1933448,89890-55021-195250-16215-37806-61394-140709-317306,4109-14769-5595-8019-12680-28118-30117-42732,9948-8432-24982-2080-1958-5944-9591-15342,5348-6296-33906-1431-8458-9569-5058-84094,7427-3340-11272-1370-2921-8916-8879-48160,1880-1758-4974-674-3183-2780-5487-15853,2802-1143-4815-609-4057-4509-6532-13850,difficult,no
745478-1049700-108290-267013-110894-945764-309132-165816,217128-872962-135470-49715-9883-111972-149193-41440,14567-167092-40428-9729-2778-41090-5870-21669,11089-27844-22238-4293-2703-14602-11237-2559,9490-42391-13045-4386-1477-2649-6564-8654,8979-46410-4475-2752-929-3937-5491-5948,3039-24866-4098-536-393-3262-4993-3626,4747-42903-2152-2977-426-4122-4737-7133,easy,yes
375713-521843-943630-1368502-2055448-50860-2337015-508839,281662-152701-237838-77054-113173-54049-95908-284606,44292-28250-26986-40132-7820-11685-18733-105090,7804-33799-61084-15276-10841-1757-19161-11960,32198-28731-21492-8020-11599-10035-9290-36815,9306-9123-28442-10689-6931-5058-6089-33574,10154-6572-4266-7396-6408-2656-5256-25507,4651-3193-4627-8393-8130-2044-3404-6701,difficult,yes
715313-1704465-1795686-822538-701969-1635227-468607-770127,117269-404715-974294-252220-52172-240869-40590-263859,70294-22396-30421-50370-7460-62580-8005-107117,36849-16849-119927-20718-20381-49786-7936-70578,16511-24302-74916-28325-10657-29012-2062-21176,14251-14332-51114-15803-8995-41577-6995-18844,3399-9709-28121-25641-4401-19289-2594-16068,3858-16928-17277-13256-7800-11961-4631-13107,easy,no
70741-1345612-131626-1082604-198544-121351-1093287-921365,18024-97221-107813-534072-7800-43593-2824-78568,11779-58018-25023-224722-1740-5287-3586-3990,1631-70598-13511-21514-1070-4506-23913-10832,1930-16893-12707-21364-1470-1994-4739-2540,1744-15157-7547-18441-2025-1113-8865-5128,1078-5964-3508-14578-990-540-3775-7110,692-4352-3088-10391-656-574-3626-8617,easy,no
551233-134748-246720-373264-1134278-1066447-309230-337046,16806-16707-346681-110921-150315-126867-41474-128685,25510-1543-60413-14126-4034-57823-3196-39626,2789-1374-11340-29304-23459-18191-1778-35425,8371-1727-6844-11270-13561-18684-2724-41633,3003-1873-14061-15208-18839-10158-620-10305,1287-345-14908-8586-5455-7358-1747-6540,1897-324-7003-8023-4630-3636-909-5297,difficult,yes
