delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
102579-813681-673398-70669-161281-3035-255304-44431,43599-122265-99393-124619-46852-12806-18267-18788,1815-57488-120146-7987-9736-16427-5232-25859,12534-18996-44343-9817-9081-5434-223-14133,1272-22493-41544-3181-17058-13921-1378-7719,2427-13474-23130-2310-10673-5608-1507-6657,2136-5901-11643-1140-1709-2677-1974-6031,2475-7509-5268-1560-2882-1781-652-2400,difficult,no
31231-6378-389797-1390878-675958-21696-35869-923197,9177-1166-90605-155597-19594-1369-5569-163808,6129-4053-3985-18383-12418-169-3269-32003,3246-2643-82227-35586-7173-713-2103-28548,1427-1930-43004-65275-13949-621-1439-38013,1024-1127-12426-82261-6561-388-2062-17179,921-386-7219-7893-2701-442-572-17000,400-266-4651-5399-1487-135-416-4176,difficult,no
149432-1960851-530522-417672-657978-2069639-92816-202322,57919-90629-123741-161254-90575-576036-4697-60295,5085-13899-73714-11247-5632-31508-1734-9446,21443-1342-76943-34373-10282-37324-1968-7861,5532-13172-38364-8726-50427-41728-901-3614,8837-10570-44223-6829-25396-16085-1779-5693,3463-6147-11398-3800-19834-14804-1275-7078,2384-1954-16134-4674-9739-17238-671-2947,difficult,no
309169-64055-472264-195904-438101-1212159-1072454-310855,87765-70736-59448-13141-192952-50443-126823-231439,13673-32611-78603-1540-8490-55312-14041-42825,18672-17799-23944-8058-14856-75838-11495-21557,17031-23410-35830-10914-17598-89565-12112-50030,15980-40130-24659-7397-13356-21240-8950-11995,3849-28223-9452-2131-7596-7768-1752-12089,5186-6597-3392-1274-5109-4448-1079-6987,difficult,yes
540219-350718-939331-943078-317117-583068-249931-174516,52205-58639-63113-47346-135388-37102-20538-46904,14024-52351-14137-4799-20696-1811-11688-5181,10247-39686-5434-12702-1744-13797-7706-13620,14770-10337-3049-2159-3704-7085-14688-5221,5051-10340-5188-5750-12413-4182-9518-6750,7056-8843-3081-10621-4476-4848-1986-5153,5503-3402-2070-3048-3121-2212-4487-3064,difficult,yes
103177-39449-157941-596480-259981-58892-150405-224277,40199-24591-87440-185072-53733-7212-20640-55764,22228-14956-12519-37682-17172-4279-12219-11859,4299-3892-64818-72130-73739-4614-3331-1704,3662-9195-47646-34787-9125-6794-3459-6367,5957-5463-18974-18605-13601-4290-3310-5155,2246-874-15757-8249-9171-2013-1935-2396,1676-1566-7101-6566-3326-509-1360-1658,difficult,yes
517995-1618500-177930-3953992-1273878-546248-1243732-56249,80492-1010086-131216-218401-688907-128650-422811-26281,30528-169162-2014-329521-19903-52476-289806-5709,19869-92335-9734-173092-156395-17606-100159-3806,16206-42925-1140-72823-58863-6133-64122-1389,7708-32007-4949-45746-36467-10679-39918-1557,2155-11840-985-7705-20153-2540-21199-336,1214-6590-735-7997-8919-1710-16611-128,easy,yes
2374772-435638-961481-1103025-132001-32154-145918-207261,236564-71464-189672-23778-11565-10039-38988-41120,84114-15461-18720-17993-2764-56676-8431-6801,24262-16573-20192-15495-6222-13028-6015-4338,69154-7344-9894-14141-20214-8778-5703-2808,58396-4624-10133-5212-5620-21615-4990-2378,12541-4867-7869-7550-1776-14203-3025-1074,21558-3152-5499-5617-1443-7501-2061-1254,easy,no
1812815-1734947-188374-714861-29872-662486-5210-320058,41170-75409-12471-107168-28280-53315-7221-23539,51160-42156-12154-67470-21053-13295-3851-11600,37537-94111-2712-40787-29117-27815-5605-9067,46910-26581-6627-34517-6846-14872-4364-6681,12113-26688-5203-15324-31812-23675-7486-40406,6209-13469-3070-25136-13291-6740-3499-3841,11709-15589-2806-10755-7587-7149-2371-9407,difficult,yes
1071802-112881-517409-696226-50533-117614-331690-711456,396424-24228-258660-60314-72368-97610-29717-204115,20453-15089-5538-979-13984-6935-32266-58117,72638-6498-2083-4365-10055-2035-1209-53266,38025-7368-6153-1780-11025-2105-4670-22115,16927-6017-5083-5119-10551-5634-3690-22634,9679-2938-5683-6544-1949-4772-3299-49766,12822-1615-4516-5613-1941-5911-1408-40867,difficult,yes
15273-578721-575561-560698-118467-415716-155713-272677,20826-22649-71279-56089-94256-86987-35107-125748,1815-9103-81956-850-3031-41921-3141-42760,1304-3696-19206-11882-53056-25734-19228-27529,940-17145-16486-11769-15725-9672-8079-19542,1006-6346-22665-6623-13438-15764-1759-8294,444-2541-21661-3039-8031-7484-2071-8902,564-3175-14830-2916-7371-10139-1632-13724,difficult,yes
958115-91246-70712-398624-227441-187876-612670-440486,192813-9034-32101-162886-21172-210780-39590-344570,13499-3372-7826-57651-1551-20034-46835-87323,11334-7497-25517-69465-2914-27982-35720-29907,5585-2220-9157-32063-5369-19210-10493-34945,9675-2635-4320-13414-1647-16804-10850-14849,9935-4304-2120-6822-1737-9848-7721-4753,5131-1497-5848-9059-1004-4823-11882-7377,difficult,yes
498125-62740-1596427-1774813-782185-569739-336614-2228478,172953-19723-476308-112715-137904-120904-333478-59008,36802-1917-108485-47973-7401-5666-12482-17747,80090-6377-53744-16801-7857-8209-78596-11579,18208-3056-26821-12078-8427-10954-45529-13738,11141-2891-65151-16803-11552-14678-24160-15581,11104-4335-21420-33174-10578-47910-23873-9349,3291-1725-13126-21883-7709-23936-38218-10119,difficult,no
50102-89882-259601-214488-25415-94718-191894-323848,35739-31426-49383-47821-16374-62022-128040-16852,14405-6777-19937-10534-6795-11206-49435-10184,5257-6858-26923-36431-5102-4950-21861-868,6239-3990-8032-13864-10139-4531-38270-4497,4485-1465-11188-14949-6310-2270-25836-1201,1635-1603-9070-20287-2762-4766-17200-884,724-749-12456-5619-869-1681-19208-1004,difficult,no
1899008-2246759-1020311-94760-77485-86031-13367-530884,147258-210816-94188-23174-12075-15548-23507-214855,21747-77881-10779-2535-2138-3340-10751-44731,19292-18258-8581-552-3684-3478-4166-6713,27822-34317-2698-2066-2012-4474-4058-19720,21954-28340-3499-2422-1962-2128-2347-8527,6327-6745-2850-852-1395-2381-426-6794,14440-7337-1179-904-781-1805-626-10920,difficult,no
43481-88762-37838-370345-9852-9238-89552-27527,45625-9683-33591-181781-22169-15388-43577-33283,26627-1073-12110-82206-7493-2596-1632-10720,13998-1953-11166-53138-9824-7854-6544-10706,5005-1441-5209-6482-5736-5938-18291-4258,12236-748-9072-7848-7045-11129-8638-15433,4168-737-8449-4658-4495-3430-3720-4093,6190-360-3506-3700-4432-1004-3325-4241,difficult,yes
191933-1810629-806223-241299-162387-406944-156097-66032,23175-68249-104933-75957-7995-38572-111295-28406,2117-21349-5321-24637-5766-11511-23522-1869,3068-18277-5625-2958-2631-3744-5772-5880,3640-28973-6582-8158-2391-5760-14658-5701,1324-8395-8423-4908-3137-2848-4420-3589,733-22905-9943-3847-2550-6086-2877-1697,739-12327-3166-4853-6628-1968-4064-2354,difficult,no
92795-2597688-352751-31651-49032-1161432-969849-460040,52682-276153-112210-14658-14912-59799-266360-80834,22606-20022-9265-4005-3701-6562-79790-2629,754-43041-51480-1896-3467-12379-5781-3069,7267-29915-11523-5154-5609-7942-9621-653,5648-14805-15566-1419-1320-4336-8579-3778,2869-8581-7344-1033-1248-4795-7382-1224,4055-25662-11610-811-436-2252-5949-736,easy,no
41248-117656-997622-100264-1218319-101900-281943-14190,7401-54179-67917-133391-468994-30601-30769-13268,12121-3972-12604-24694-4517-3603-25072-4168,15294-10436-11818-2412-37803-9347-13668-7735,10897-8870-11194-12571-23205-3191-9679-5366,6933-3124-21793-2550-16561-1656-7392-2449,7819-2126-8172-3300-7210-1469-5182-1782,6561-3399-4001-2056-10074-937-8523-1443,difficult,no
52091-46762-36592-1799203-1285170-238219-30969-565025,27653-83079-46465-164938-78581-190441-21569-75412,7993-3781-14661-11295-55673-50469-2867-43504,7230-3929-3894-37490-60249-11470-9290-36195,1785-4636-3966-46054-31729-7671-14551-14844,2138-3090-6588-7182-14986-13641-10471-4889,1382-1885-3692-8994-9361-4575-5984-3682,946-1016-5011-4815-6144-2820-6085-1923,easy,no
