delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
33006-25235-47457-2431034-148550-45293-533062-1147359,27780-29221-7725-772718-28063-39785-52892-40630,4020-3753-2231-58416-36753-12008-12422-5125,4175-691-1469-52276-9570-14298-9170-8811,3134-3850-2445-23029-28577-12262-5955-5334,1866-1823-2709-10450-15806-10450-3583-2824,405-862-1269-17923-7484-2556-1833-1689,451-262-1050-10375-6116-3749-1604-1420,easy,no
21954-343536-223774-162028-6550-46712-14939-155932,22698-59672-38305-4346-39923-62890-10112-105857,3093-21818-1270-1462-14166-19930-13153-104118,2864-15013-10359-370-4418-3577-1578-51937,21623-17097-6902-1122-13565-7105-1668-15792,10550-7566-2822-796-14086-3292-797-20346,3866-3003-2501-352-11250-1427-323-9665,7490-2073-1280-265-5316-2021-473-10465,easy,yes
242202-302441-46424-56152-136622-1093535-686311-852960,69772-143103-16524-62643-77453-113021-340637-203801,572-24085-6418-26183-9444-38084-93977-20601,6967-31298-11828-2999-11948-53650-56471-8234,1480-34052-3415-9551-6914-62266-12983-12211,2963-28269-1554-6792-15096-36760-34273-20380,1100-8939-2866-3937-3617-12160-15044-8160,1582-9950-930-987-3942-7274-7278-3956,difficult,no
39967-886482-2031470-312165-50615-128750-415952-339756,37001-607510-152255-69210-50250-28176-42571-44327,11799-150407-64673-28193-40134-2956-694-21659,5962-37080-41820-9121-5354-3868-3259-31557,10055-85847-25564-10866-38206-2449-9866-77507,3106-21070-20640-3324-4457-2172-5626-17890,2630-15520-8904-3729-3287-824-3345-8005,1740-9996-4441-1686-2293-526-1610-14436,easy,yes
278696-127129-294447-744955-88811-114063-86824-191494,50254-7043-105429-152732-17736-7080-92092-31466,6590-387-72342-39511-810-1848-34636-6095,5155-1198-41277-25942-2105-771-12064-5652,4446-838-41870-14865-649-2187-21222-10909,4972-763-11445-7956-2596-1748-8376-1556,788-569-8367-6790-1060-538-4133-1813,2230-335-5099-6565-264-530-4922-877,difficult,yes
218734-71578-59875-216149-22540-33053-186332-34298,28852-117825-40637-70185-45025-36327-20257-18872,6381-26654-12197-15982-9087-11454-2461-5972,9306-12356-40360-9330-8092-11643-2368-37677,7557-6964-11262-4645-6508-6289-3561-5092,2071-9054-9430-3735-2993-6988-2347-6061,613-4285-3620-4221-698-8592-1227-2091,877-5237-3643-1188-1118-2893-784-2284,difficult,no
444100-210887-100851-409792-261177-114363-326816-73449,297015-19273-7487-89591-221495-40213-116598-98171,30120-4621-1486-19815-46416-25896-9704-13265,26701-2836-1339-19432-36697-11920-4543-40891,36427-3245-528-15954-14256-21706-10504-11755,13840-1953-938-12705-17746-7770-4426-14485,4601-1375-471-14558-7911-9656-1616-3813,4858-813-301-6592-3860-4598-974-6089,easy,no
253542-134296-1491028-564618-2558-72989-146938-292692,42877-53022-709481-28372-27376-121921-42084-223038,34797-13224-17724-8781-19101-101956-24813-16799,10295-6126-16222-6157-11762-8684-8018-6313,11962-9127-24310-9105-12760-11093-1790-4526,12157-10650-8690-1865-7970-5379-4552-2831,3184-3987-6326-3170-2685-3670-1747-1442,2088-3581-4923-2024-1131-1610-943-392,easy,yes
23517-284868-878121-122480-156772-237058-359818-792653,14965-58885-257062-50248-35223-200955-54499-362269,35710-6139-76319-20111-20968-45014-19415-155425,33023-5897-22026-9232-23796-11734-12456-94086,25256-4180-34383-7676-14868-4139-6194-46384,10808-3439-18002-4255-3874-5246-8094-24739,2588-1382-7288-2196-4701-4818-1123-11054,3169-676-5644-1005-989-1697-1603-6839,easy,yes
59150-36031-819692-34678-204457-97329-504228-748817,42131-23393-100888-3937-31485-44229-132266-9184,8679-722-37955-7664-8741-36715-3926-4324,5806-5087-15889-2288-4147-3257-15579-8606,4456-1302-12220-2870-7193-12635-34471-3812,3865-2023-11768-1394-3681-5668-22508-5551,698-295-5708-1221-2374-1627-12164-2149,392-354-2164-297-1379-1095-4429-2229,difficult,yes
201143-118919-1153682-719204-2648880-1125375-146149-1014245,31747-51428-572581-64806-265547-137271-76888-214351,32577-4308-50505-72472-64260-38016-14547-16339,3145-2907-35878-99512-87141-16732-35117-48048,1686-2141-58024-62349-106784-23811-12379-100125,2969-5663-60389-9298-76701-57086-14280-40396,1105-983-42142-6575-59780-15330-5918-13760,1412-1421-30289-3010-9602-5858-2628-7742,difficult,yes
171155-654673-53829-42831-222050-9379-28032-7679,28471-113888-10867-18192-31731-11644-17491-113486,9544-12410-1769-37450-16116-111779-14588-41514,2599-17018-12708-17918-1244-21624-24875-73431,11877-15361-4658-7609-7617-2210-14284-21408,7924-11742-8315-7388-1822-3556-7130-16965,1035-4935-2735-2636-1129-1305-874-4662,784-1998-1198-1372-414-648-1885-1000,difficult,no
648258-59643-172836-44015-330069-710517-901930-155695,106445-16146-92839-9768-167677-424206-229933-8685,32008-3879-37894-6910-39820-48829-22289-1333,37080-8109-23828-527-29695-65132-39425-5247,19377-9755-11749-1075-23474-39226-38796-10566,7237-24145-6938-1869-22111-42062-8248-11222,6434-4984-3331-518-6585-30374-12145-2813,1943-3012-2303-271-6484-15137-5872-1385,difficult,yes
1064036-30656-28127-7204-5560-277388-217135-194906,48235-6533-9874-5031-10553-48380-32449-60409,90329-824-19437-42984-15847-25098-3629-83177,14645-348-13117-20139-2888-5165-5739-41768,10993-805-2391-9933-8236-6702-3093-31344,8839-760-6067-9906-7545-7155-5308-32526,6426-137-4696-1319-1334-987-4731-17088,2080-131-2817-2846-1682-918-3170-5653,difficult,yes
629505-65144-27074-139062-430259-3878171-105475-441865,57314-35895-8594-75338-414400-498055-34215-11210,9069-11688-7813-48868-15728-48065-387-2718,9161-22624-1043-26844-21070-121528-8115-1440,10124-14736-2652-28579-21880-215240-2535-2110,4268-14781-969-8490-25021-128891-1968-1649,2627-5081-404-14351-9992-67148-808-1490,1627-2922-462-5754-6532-20745-305-198,easy,yes
534211-323315-1542672-1591507-1374048-625917-982903-1525649,76829-33889-249339-125786-38533-68288-220873-299549,20949-8840-177966-22999-10602-12228-84305-72262,20180-15820-140949-65318-13045-9188-59995-59960,16883-18866-98395-76737-3592-8757-51380-31228,7708-13352-57599-23162-5391-8729-31351-50917,2076-7705-29115-2489-761-2669-9230-10225,2629-3865-9635-2448-920-1929-9360-4766,easy,no
14270-822771-184571-1938732-319258-248568-159461-33174,37545-52180-6155-228653-42826-23699-12816-24724,6359-44297-2704-31694-38044-92030-7002-1562,3774-10160-5181-47109-70238-23382-2647-6437,5026-3297-3486-30322-14274-19935-7248-1683,3886-21079-1666-20888-16236-16811-4027-6461,787-4956-443-7182-8595-7771-1823-1698,1074-2969-307-4958-4770-2948-558-665,difficult,no
1670892-755701-688439-859123-28179-82837-219672-501310,116998-209944-50273-79821-11905-48062-50038-115625,64540-11400-84450-1887-4888-21674-27559-83467,31703-29025-7152-27140-2616-4996-4464-8965,9786-20931-21821-5932-974-21192-4023-34451,16755-27574-46954-4013-1316-4095-12842-18752,6450-9303-17880-6505-763-3492-2246-14657,2793-4744-5715-3458-457-3235-1633-9907,difficult,yes
87283-170666-379438-680763-1498579-214377-852262-163971,39911-39487-121606-84661-92873-6853-33533-125511,1356-6681-12864-60114-32657-20652-13760-12806,3525-3978-7167-23465-28889-7848-12543-6433,6182-7092-5541-18814-35469-7169-7479-3775,2993-1529-2997-32727-28592-7031-2425-1921,3004-1716-1463-1733-6563-1922-3686-2671,583-1112-806-2762-6800-670-1547-1415,easy,yes
