928708-1747753-1739292-1767176-1978246-1422745-152580-324204,192998-177421-1272618-266619-272134-138977-44620-250033,48733-16584-117585-100519-23279-2182-13100-19228,64277-55493-119128-107824-31701-10742-10245-35571,74196-77659-140664-27984-70062-17298-11876-12031,47921-33794-62032-40993-64153-8973-3332-9307,10505-23291-36840-14568-20213-5680-664-4655,2712-18891-22081-10545-5960-1361-1133-5022,easy,yes
348036-188744-86763-609799-79979-62706-932718-281340,19157-49227-28902-74593-51668-46657-165428-31568,3894-8001-2816-18363-18268-17578-19676-11151,8862-4539-9518-19738-10053-48961-4302-7413,7335-4123-2001-5285-4279-16399-13464-14081,2997-5812-2019-21974-4192-12365-7912-7193,1631-3050-1470-3701-1309-3782-2486-3068,1944-5408-1216-6191-1036-5184-2841-5322,easy,no
99241-129358-1859744-616699-283440-722897-964500-46504,50364-36917-209502-146371-77409-26171-97906-15038,4208-14510-63522-22701-21753-14589-19715-6259,12345-5591-29334-23531-25490-15054-16719-764,6965-8270-33545-21807-9597-6593-17918-3220,4049-5346-23174-8495-6615-6469-5106-1209,3012-698-22326-10144-2711-3631-2246-621,1393-865-15144-3630-1430-2249-1768-1343,easy,yes
98952-1149314-77943-727927-1489702-69078-121651-267473,8594-92241-22048-58685-444909-38454-19376-676537,14794-82913-31717-78440-79209-41832-7462-47201,6463-32389-36381-7335-73701-8170-12970-43356,6376-27107-32030-12028-45817-14381-4581-14147,2356-10505-21148-28599-52604-16310-2335-6015,2553-7357-9107-5717-34326-13531-1283-10496,1399-20239-6412-4846-5964-3455-708-5455,difficult,no
1215683-287781-210562-542454-1641930-501054-715603-2217958,127444-82434-148976-142238-480248-14202-84088-158886,66609-10397-16417-12600-36674-11234-8252-21123,125390-5510-15241-99581-47467-39941-9977-50283,51173-22636-6027-97653-38402-14200-10508-13157,26053-11662-3990-11219-32339-5525-3672-37228,24208-4625-4141-12631-19015-3154-2162-7638,18465-2502-2562-9671-8030-1915-1855-8896,difficult,yes
595812-50444-114135-1630090-1606720-1048168-841160-1130096,29090-4849-161284-66607-182650-124925-70357-198141,57098-15502-7527-19244-30126-36300-24251-8870,13142-3605-23866-7771-21148-14114-11015-14983,19411-1334-43073-19829-12957-40543-4901-30378,7129-1753-32921-11029-13405-18859-5193-12446,3577-1369-19395-10898-4734-11509-2851-8724,2878-1200-14134-3196-2453-13182-3765-7397,easy,no
770368-940823-30567-191599-540774-1210418-298971-41527,43224-426787-6745-128707-118253-256464-75253-23650,19309-67116-5312-26929-75413-86099-6627-14110,34893-20542-2062-21927-46555-37903-8340-6291,19999-46811-2815-24310-36937-37432-16284-14935,18306-25224-1997-6436-54014-18960-5423-3556,5967-22418-742-8809-11865-11634-2228-2410,961-10053-215-3243-10173-7799-4473-602,easy,yes
493718-1219017-1643465-1196609-1041365-798218-2120912-226099,65825-312580-192182-75234-556434-77688-332929-402061,3573-68580-158173-27702-136790-25406-130932-36057,8815-177147-90008-7414-56724-19453-14708-47558,9027-111803-37540-25464-209532-7346-20837-16991,2829-188669-51451-9018-39585-14676-54790-23347,1754-34400-39655-5344-22349-6423-24401-5700,1359-12413-21256-4658-9597-4813-14454-12818,easy,yes
2044521-1032649-427416-1187644-364941-928289-673681-199675,445286-158914-46516-239838-505910-54592-59830-16846,159545-9514-23913-75774-72257-4462-29929-18467,86026-19841-24534-46195-121552-8072-18442-15335,133629-16147-7043-65812-63647-22684-17378-11838,92652-9092-7609-62791-110066-6665-17107-5602,25213-3930-5558-10866-4747-6260-13399-1989,15468-1857-4197-19261-7521-3678-3700-968,easy,yes
51236-876044-68937-1180066-1375105-1791544-916903-1044036,18594-22765-4357-151750-640441-424963-475860-292468,4000-6234-524-156320-173170-83537-17300-188906,18286-9821-1935-26264-48784-285008-114401-52618,40120-24701-718-13587-265474-126420-66869-112762,20881-8198-1123-41611-93457-118697-29975-73845,5226-9589-385-8168-59030-31958-20695-21728,3896-2954-123-2514-34201-10277-26724-13496,easy,yes
1715073-1042646-1307627-91529-13405-80907-120031-67838,276152-324923-137368-30615-18733-25879-45853-10038,40007-26409-10233-7350-7040-4608-8214-3644,76477-18478-30851-1759-10400-5345-3126-1399,31400-22264-11515-4829-8880-4105-1452-630,37072-9483-40953-5474-11764-4722-1320-1893,17947-5381-19126-1622-10248-1264-468-990,12641-2770-9976-4474-6736-920-355-587,easy,yes
22954-173727-317880-178683-1851830-188949-47679-1639548,82121-8895-13632-59435-141236-27841-7333-125555,2570-7372-4036-16254-18611-7378-993-81679,15587-2716-12436-32109-66863-2493-5022-26902,10149-1145-4120-9426-36530-2638-3307-59844,10113-1529-4418-13370-25344-3267-1791-23690,11729-801-1746-4550-11114-385-465-7422,5826-520-2066-4657-5897-373-325-6435,easy,yes
448647-915815-21773-189556-892067-234533-211733-249889,61163-300442-68010-55779-161161-92621-32707-143341,8483-57605-4995-33228-16600-18098-6280-42055,13279-115062-13647-22104-34261-45763-1968-29761,11227-22094-4027-9668-15977-17500-2474-30307,8792-29403-4525-22443-12661-26517-773-10283,7599-12829-2778-21213-2762-5770-701-5452,3733-5741-2201-4303-1137-5228-418-6835,easy,yes
619717-443347-643138-139716-166762-1283384-144048-532825,90696-108534-23983-57022-177803-44135-225483-343196,41306-25622-5580-33937-44283-16475-126967-44400,21469-50884-10871-28120-14730-14379-42778-14341,27171-35344-2764-25003-30356-11084-34862-39112,33422-30112-3162-24174-11714-6925-16031-34539,4832-10717-1596-25807-6708-2141-7695-4718,1844-6470-1243-11886-8980-1568-8550-5532,difficult,no
1018155-256903-609361-400550-352850-377009-1704737-1454412,97446-289258-32368-42143-43096-30577-153755-24884,11114-54647-6693-13094-15366-4253-107284-44196,25196-18163-13358-5565-11202-6121-33965-25499,18090-35072-2901-8417-10433-1551-70203-4140,10019-18205-1118-12878-9864-2400-28364-14401,3394-22701-888-1911-2984-911-7015-3229,2040-11693-480-2274-1010-1569-13621-1669,easy,yes
14706-34210-603150-1120658-191734-203550-2508883-38384,11912-6494-153934-457831-41275-58713-316083-62007,649-3295-132779-27504-4916-46205-35486-335,3429-3201-54211-111526-5643-84106-34614-2960,6066-1180-53315-89956-9176-14344-22347-5700,3103-1038-30775-25437-4399-16382-43244-4183,1353-787-12236-20470-2075-4843-12134-1200,673-927-9363-14472-367-5138-7647-750,easy,no
1381595-1381595-1381595-1381595-1381595-1381595-1381595-1381595,256797-256797-256797-256797-256797-256797-256797-256797,20641-20641-20641-20641-20641-20641-20641-20641,20822-20822-20822-20822-20822-20822-20822-20822,38831-38831-38831-38831-38831-38831-38831-38831,20109-20109-20109-20109-20109-20109-20109-20109,31862-31862-31862-31862-31862-31862-31862-31862,8263-8263-8263-8263-8263-8263-8263-8263,easy,yes
1381595-1381595-1381595-1381595-1381595-1381595-1381595-1381595,256797-256797-256797-256797-256797-256797-256797-256797,20641-20641-20641-20641-20641-20641-20641-20641,20822-20822-20822-20822-20822-20822-20822-20822,38831-38831-38831-38831-38831-38831-38831-38831,20109-20109-20109-20109-20109-20109-20109-20109,31862-31862-31862-31862-31862-31862-31862-31862,8263-8263-8263-8263-8263-8263-8263-8263,difficult,no
1381595-1381595-1381595-1381595-1381595-1381595-1381595-1381595,256797-256797-256797-256797-256797-256797-256797-256797,20641-20641-20641-20641-20641-20641-20641-20641,20822-20822-20822-20822-20822-20822-20822-20822,38831-38831-38831-38831-38831-38831-38831-38831,20109-20109-20109-20109-20109-20109-20109-20109,31862-31862-31862-31862-31862-31862-31862-31862,8263-8263-8263-8263-8263-8263-8263-8263,easy,no
1381595-1381595-1381595-1381595-1381595-1381595-1381595-1381595,256797-256797-256797-256797-256797-256797-256797-256797,20641-20641-20641-20641-20641-20641-20641-20641,20822-20822-20822-20822-20822-20822-20822-20822,38831-38831-38831-38831-38831-38831-38831-38831,20109-20109-20109-20109-20109-20109-20109-20109,31862-31862-31862-31862-31862-31862-31862-31862,8263-8263-8263-8263-8263-8263-8263-8263,difficult,no
1381595-1381595-1381595-1381595-1381595-1381595-1381595-1381595,256797-256797-256797-256797-256797-256797-256797-256797,20641-20641-20641-20641-20641-20641-20641-20641,20822-20822-20822-20822-20822-20822-20822-20822,38831-38831-38831-38831-38831-38831-38831-38831,20109-20109-20109-20109-20109-20109-20109-20109,31862-31862-31862-31862-31862-31862-31862-31862,8263-8263-8263-8263-8263-8263-8263-8263,easy,no
