delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1035852-82178-199318-2150838-114244-29785-18975-1006045,89839-12733-94181-234657-41741-320241-17810-154053,168917-5051-8226-138836-14270-53033-2839-28251,184631-3484-8024-54745-3825-26470-7209-33583,57359-829-6363-44593-6265-29733-586-14959,40866-2943-4935-34167-2626-16988-825-11743,9816-1306-2916-23241-1237-11338-350-10054,14579-520-1693-5548-1875-9621-475-7138,difficult,yes
195607-1686099-602612-2729356-23626-141060-1490079-1240329,51027-40373-71060-151199-79499-53281-164453-239807,4057-142030-22281-12726-13320-9262-58446-275092,3923-131343-21255-42313-2290-6408-11357-30971,1402-27719-4942-12269-3606-4123-14431-8372,3214-51131-6696-15151-5559-3324-10142-11980,475-23509-1701-7957-1987-1517-8877-8076,507-22637-3790-3848-555-411-3343-5041,easy,yes
370066-704349-354093-1611699-611179-792167-147352-670091,48691-43036-64704-142006-119392-79384-61898-192784,17145-12539-13425-87531-78588-45393-6120-66889,9638-5538-31848-41915-16182-58696-5162-74276,4727-10120-7760-13705-14064-19144-2794-7672,4909-6963-4407-10379-36817-11677-3769-31331,3987-3652-4435-12796-4949-6193-1948-8994,2806-3075-1530-7747-966-10744-766-6018,easy,yes
887239-557743-237155-167172-1401354-1836408-772996-530006,99728-29789-29082-91933-126921-193744-1258070-46846,19667-1487-18147-9364-92921-5943-317386-11691,10968-816-7856-8022-14626-17256-172137-17567,8349-14005-2804-3756-16613-9388-52957-9133,8773-3223-3518-2112-11922-13132-65627-6451,7219-1335-1714-1327-3428-8110-26230-3183,10328-2243-819-269-2020-7622-49366-1058,easy,yes
818022-1531903-801197-200121-275054-559229-841587-1484193,415572-171077-67819-28140-20227-80458-70512-159716,34030-88761-9723-11622-31538-21648-17153-76321,37082-28819-9803-9863-4751-42417-152578-93005,32313-30356-6385-2737-5134-15679-5374-14638,16457-24426-3054-4304-2665-8359-15623-18393,18030-21336-2762-1500-1079-4422-2484-3623,7582-17289-890-1246-557-3088-1676-2224,difficult,yes
56010-723221-1234583-69300-11624-16195-1007397-890977,29218-219366-163978-19297-2347-6042-426662-120247,2066-22343-15849-16234-4870-3474-15951-12274,2064-8613-23891-3352-201-8095-74441-5621,786-18322-14481-4215-579-7803-42598-8364,1479-11195-11275-2100-3137-12051-25297-23273,3341-6504-5462-2598-4039-15973-12880-21918,1991-4768-6781-2345-1593-5902-11418-13706,easy,yes
266454-1202445-376328-351468-244182-5449-4159-1271452,561550-88866-7294-22523-84471-14951-9910-882330,75741-4217-6401-766-4710-12176-806-4375,87174-29007-1740-8480-9976-7796-2893-30504,9324-11596-5708-4899-6773-6519-3900-16802,28747-12451-2976-1972-6522-5006-7350-16966,11896-5545-2003-2605-5780-10378-5916-10191,23245-5591-3210-734-11815-4942-2510-8012,easy,yes
586021-132502-143570-1468517-16805-2325-1679934-496185,66793-30398-64522-120762-20550-13558-129345-123698,4159-5134-20921-13569-6375-2330-48452-18446,1946-3291-7253-8121-6310-19566-66262-4466,6753-3172-2331-8058-2412-5652-28169-12265,6795-2201-6970-7218-6858-5617-23575-14629,3715-1617-904-1665-3748-3810-8918-10225,3834-662-453-1382-1236-981-4087-14073,easy,yes
1953487-1468024-1523770-1183286-793086-1486507-238142-164819,24309-988191-262213-186266-312578-354855-68542-64336,35539-95294-32189-51183-61647-76461-17305-21091,7913-95887-377923-65805-23967-55655-7780-12467,5239-38436-103759-37523-36525-19259-4273-3193,4079-37312-60353-20012-33145-20818-7911-3752,4123-15964-22399-12462-10130-12080-8426-616,1462-35258-29522-2488-3450-6107-8894-690,easy,yes
1240122-87131-344730-1098383-105131-9005-425285-542164,552404-31807-224770-292583-3720-8607-44045-72803,58529-5034-9492-59815-682-2919-22952-11870,41464-7864-41940-18460-2145-4130-16449-7783,41607-1946-9347-35717-1303-6848-10368-3766,91447-1886-11183-9269-5001-6708-6383-4842,45316-1999-5828-3425-1003-1582-1642-3957,23532-5547-4916-2817-833-3755-1563-3343,difficult,yes
1518970-999231-1026053-1676016-98567-675771-895839-881511,437815-41662-20328-252715-24881-61423-275861-204272,207561-24984-30719-63535-10189-9106-34719-201481,75277-18146-4112-81507-22493-21485-21081-53056,54006-9711-8766-100722-12632-12030-93989-48871,41434-7072-5679-32160-7878-6801-22954-27263,47447-6708-5166-18802-2608-3546-33571-58819,12028-2719-2547-11285-1533-2767-5749-11402,easy,no
381629-2535900-1730718-563519-1155339-1122088-275270-189533,71278-166066-326154-95147-535216-282616-219013-100238,26109-28593-61973-27756-108382-52659-183378-12754,38765-59683-30261-8153-67583-30018-13988-21879,4199-46457-46641-33528-54305-76032-51988-5732,8365-34467-21015-6422-18195-20927-59963-8360,6572-31173-16046-3401-6315-13453-14510-3493,3219-12664-7847-1201-7128-5367-4784-968,easy,yes
76543-214793-2509641-747553-236096-878344-156954-2244885,100242-10340-286575-203520-79410-228903-105587-1080004,32847-52108-169245-58263-17780-37533-10217-249928,32899-14809-95544-65253-25952-82326-18330-359237,7470-7612-55554-39445-16167-52001-21024-158278,5178-9896-31089-23992-8609-36651-2246-137257,6670-5098-18441-15172-2799-16676-6844-50664,1233-4411-10732-2530-802-4571-907-15070,difficult,no
1181733-567741-97528-1562695-1848212-282752-1271932-250971,602842-40963-35625-358764-315167-183419-909423-73626,164857-6698-1624-145871-99529-210184-75978-8224,153229-5213-3651-38853-16349-41648-21324-7931,47530-5452-768-40522-33204-27245-33751-18037,84505-7365-4180-29710-29826-14271-19433-5203,22607-2848-2325-17044-5859-13616-17433-2084,21481-2432-143-7075-4429-3887-2599-1110,difficult,yes
683687-1863008-296912-653751-2582857-1325654-151235-1809110,175145-258501-61449-79055-1244981-1167100-6425-210040,124481-93412-26017-8183-935151-140482-4489-36477,212702-12381-32772-26258-467478-60291-5586-19123,58820-32620-6128-3647-432664-21659-645-34802,14377-24306-3630-12993-295720-49669-1352-26508,7629-12097-4444-6627-220018-28593-916-9247,8568-5969-913-3083-76175-35171-340-12770,easy,no
241083-157481-229104-100665-14789-3171-47749-693574,70381-12580-7577-50552-21147-3401-53324-48514,32290-4563-13083-1512-6543-21881-11930-11410,26869-6698-1778-4385-10541-3015-16525-10747,59015-3756-8307-10296-8116-5722-33925-5920,19688-1831-1909-7199-6388-8765-14286-9969,7145-1039-1732-7916-1921-4809-7288-1786,20655-542-840-2226-4076-3900-3351-5398,difficult,yes
152762-417317-1219319-468254-167885-2602724-751249-96895,17228-134779-695486-36745-134201-749687-531297-420500,8304-20255-21616-38278-7588-376381-177817-106231,4437-28958-202709-27697-17506-216277-28604-32672,2531-5465-33142-8798-31163-254878-31256-58986,12164-7595-27116-8050-12239-109206-16889-14376,1810-2786-18680-1268-4897-56734-11553-12816,2706-2988-14362-1373-953-14899-13204-11641,easy,yes
2535605-2809812-193753-1517421-182371-113745-1043945-209842,691151-66530-20697-387104-71591-31688-256444-16337,338451-54785-5531-162820-1504-7120-233997-4230,490301-51396-17961-170471-8525-2599-94560-18313,36989-42189-7065-127403-4509-3616-185130-2423,117306-8979-7480-37880-2033-3245-37136-3344,101448-12135-3498-19501-3221-1826-11996-1957,42885-6602-992-23593-705-1901-23867-1267,easy,yes
317560-2486170-497810-63947-501056-609422-338393-396067,770941-1342912-155554-58446-67273-22113-28724-462329,173726-753250-18333-1460-9765-8136-8595-81502,65118-98090-14053-1926-11080-2718-17680-12963,46463-171542-3440-899-8424-5202-1917-102965,41353-49808-5456-1211-2680-2872-3986-23132,54528-32194-7052-395-2486-2182-3526-10725,18380-89608-3435-705-910-2424-2284-9323,easy,yes
364267-1127776-1843902-1015880-2389354-152138-959664-261365,87388-1884410-91318-596252-385416-65894-226633-44234,48791-30944-45923-50914-185381-7726-59283-30954,12128-195926-78971-23111-243651-5695-30647-4717,4842-359523-23349-41346-45650-8567-58978-1499,4534-400612-62481-55191-54732-1731-18046-4434,12435-226810-29247-39840-50754-1601-19856-3327,5336-109265-21468-12641-52932-2013-26142-1563,easy,yes
