delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
421877-719330-640415-196048-110329-12123-16948-166046,325163-30347-53036-40730-12353-28981-21988-93686,13340-2083-3409-8887-1721-13985-2784-14624,13993-4987-41112-2242-893-7156-1412-3305,14710-4680-3661-1086-3824-3818-7273-4028,8558-3014-3719-1209-1887-9204-11429-3167,9062-3147-1260-290-388-5323-3128-1548,4508-2299-1628-342-358-3349-6236-2413,difficult,no
172929-419145-797843-89162-19703-99570-728929-928514,10989-142730-56862-5293-4076-13234-175228-91042,3657-4502-31476-4385-6177-10695-227969-6884,1481-14102-6370-5315-852-6382-17699-24892,1938-13511-7139-4870-678-11346-12926-17564,2555-8012-4840-3285-1549-1783-18540-15999,1810-3088-2557-768-404-1160-12371-8626,1972-5313-1191-1196-569-769-13574-7404,easy,no
1571783-1061204-58818-153976-30149-14437-59112-98578,106593-370102-25559-4589-1090-26294-58186-13769,10796-57294-10348-1711-1903-8022-6827-1832,50387-119842-6444-2415-1100-10267-11239-1637,15414-53225-6063-1597-4738-8374-10956-2103,147912-30057-5161-1307-8019-15439-25113-6124,36822-28497-5494-729-3417-12694-5280-3689,43119-42927-3546-596-2496-7279-16626-3833,easy,no
997762-1292854-1306730-433211-89983-71417-238389-211484,424174-70001-38445-14033-14123-75164-107880-115858,531257-13190-24438-5854-4578-20523-40146-11863,162518-26212-14883-3031-3513-7225-15946-21053,110826-21317-14606-3553-3327-55933-23553-7289,69249-22406-4089-900-10911-25568-35854-9707,119911-17286-2576-1953-7055-46972-33452-19643,83092-3102-1915-1187-4878-10993-27952-10112,easy,yes
230604-943827-1131073-925628-1696296-1151010-107634-1755907,71443-23649-249693-164943-191909-56159-35733-324534,13366-6259-45509-37019-4444-84943-14594-38756,9188-6138-28254-30760-29920-15722-4952-41434,6500-3150-35993-8980-11852-9167-2211-6491,9613-2229-47480-17975-26063-11379-4234-53081,2045-8009-55026-9515-19441-12826-7380-31231,5079-3715-16806-12773-11287-9978-2533-15270,difficult,no
882231-1007783-799340-1713681-1237830-147876-1311405-1217615,1255302-86651-89299-132164-57357-14123-83080-144614,49420-87282-3334-20153-12470-3852-70190-76817,88125-70832-8654-12912-7356-4064-4817-42104,24111-39265-4889-10820-6616-1629-7789-45677,61201-31208-9270-8092-6410-2839-9425-24337,202532-16681-5176-8438-6852-7050-21069-48932,43822-13148-2614-7908-8131-1062-17476-9425,difficult,yes
583538-1722752-863951-12014-31326-5496-16940-8065,222067-156471-125480-3795-19135-24804-5716-27524,35207-287061-34634-3306-2786-3056-20181-14938,55555-148210-30811-7457-5315-11422-4789-6061,32808-103087-10290-3707-10559-3859-9981-10710,40291-83293-14573-2861-17914-17554-25530-18035,38715-62968-9677-2429-7313-13307-17516-15332,14722-37021-6249-3415-5903-9638-10620-20935,difficult,no
151774-2033752-163635-384828-105758-28227-200219-283280,102438-57191-12885-83074-3142-21542-57924-37074,3501-96204-5198-7844-2084-12226-70780-15124,25957-32495-1094-18149-1647-12924-71622-19293,4940-16083-873-5366-2722-12030-14087-3158,5643-12288-1338-4733-2165-3396-14114-8720,7915-6719-890-4339-2935-8353-13982-5296,1939-7390-288-6158-2241-6316-11506-3655,easy,no
1017304-1119428-711911-538471-179985-1667913-216932-1166324,59340-334420-4767-61268-36112-375397-72126-900108,14565-20097-5394-44061-3422-51631-13215-51832,10572-43111-9434-5043-2922-31260-23738-113905,5175-9255-8406-4588-4092-18832-3944-44766,7639-29587-2318-11774-4121-52040-14440-70791,5784-18434-2790-2468-3331-37482-3961-37175,5119-10747-615-1374-3081-54255-3957-69843,easy,no
144592-1252818-1241480-344107-188494-315835-203090-1755090,72214-84564-111396-22219-54194-42475-14256-670433,42472-8921-45164-2807-14596-22149-3311-116280,9897-28323-15928-5134-2785-15579-4220-222596,7720-13883-14468-3613-3956-11412-2744-94140,12627-31451-6952-4366-1882-21240-1805-140020,5368-32149-11666-1803-1584-9259-2087-33395,5349-20354-6290-1098-1637-5434-1684-48786,easy,yes
561029-529577-2305091-1395505-1671264-153387-125873-824593,174257-69725-137810-320402-1491357-142813-159142-589038,6771-3366-20359-27225-308508-36356-12362-138521,44571-25119-75063-83423-529999-41757-17403-186036,13694-9870-20446-33311-256777-17202-7215-51221,12763-7640-40106-28363-110172-15183-14490-83197,36849-4989-18300-16725-77373-8693-7168-30267,5120-5954-6937-18535-38506-7899-4673-16451,easy,yes
407756-314640-2141949-1849395-586785-1711729-805766-191558,143936-45758-245192-209172-120910-1077398-270361-129612,9152-21741-196382-60827-158702-36843-35580-39786,34046-12781-220449-109499-110274-33429-47886-14636,49973-12457-30452-29272-23078-62741-109709-15070,27758-41069-38263-17674-43261-64186-15726-10739,20157-13193-11346-21014-21141-21339-19666-5312,19947-15311-11363-10976-14340-30160-7245-4513,difficult,yes
1781953-130431-929623-310547-314102-165570-1131325-719864,454197-117914-200528-21076-30934-55635-144069-474624,59305-33344-21556-10707-13829-4288-45533-148469,70213-1819-7565-2251-9129-8813-8160-30667,34070-3889-18733-3851-8758-4001-5173-34852,89062-4071-9617-3204-15142-3172-12520-32905,64597-5352-16344-2447-18467-4785-5843-22876,21181-2301-6726-868-7048-2499-4388-17443,easy,yes
250040-649402-1099288-868671-81318-993716-2082000-40788,266052-14736-199729-63113-9400-677772-855636-50038,10952-10399-87365-26741-9014-76060-30473-22866,21005-18732-17900-9834-2416-103749-82894-28093,13214-3573-39203-8491-2575-39423-17571-11590,19709-4126-39015-12177-1370-87120-29710-5674,19582-4283-19881-9095-2875-27558-39672-10007,22771-1965-22405-12813-1379-21097-7735-5222,easy,no
498939-2312734-1366025-730255-2666256-776358-732698-1027212,1215290-754130-59876-115332-160874-111916-28685-217734,181444-102374-43588-18569-59678-6422-5875-25870,185848-119006-29920-11462-21837-6356-3698-38687,83919-76674-11372-11785-31632-7600-10355-17162,106469-41607-18520-18675-89713-13779-9513-44426,62150-61329-7956-5548-25429-13309-2933-77158,127940-44409-6661-8149-13357-4127-4522-43516,easy,no
655830-171528-388063-921937-1607191-174913-663748-600569,80300-96174-64876-202943-369807-104623-96131-117661,23317-6074-29947-40440-260266-12932-31293-41038,17628-4346-35783-7901-94381-7049-12853-48603,20370-3782-11439-21517-14963-4387-43476-7287,23398-3703-25358-13881-55698-8655-36910-15510,6608-2237-12646-13785-68357-12980-19056-5988,14502-2634-6208-6350-27435-3893-14682-4881,easy,no
1418759-984924-1133358-665816-135279-324851-106212-1534740,67318-63392-55960-97403-12609-40882-16132-166086,21059-4783-18850-8596-4447-16297-3105-44696,3620-4550-17586-3646-2070-6912-1681-11820,18535-2438-13295-10656-561-4805-1031-4008,11424-11991-17763-8117-9354-12230-3657-14719,6793-5477-11050-3852-1961-5194-1039-7291,5240-2738-10786-8985-1452-7906-2765-10222,easy,yes
887179-1809412-442802-2046204-225012-917325-883267-518066,139562-820470-117639-303779-24954-266598-143068-59135,7851-96164-6831-393218-3869-25837-64838-5928,10872-85395-14128-54267-11313-34204-22526-7506,2675-57851-13118-143872-4672-20090-34819-8010,18204-80385-9786-48698-5877-15084-10499-8020,5068-55146-7575-23079-1233-10909-8668-6235,5492-43611-5536-13525-2132-6129-7620-4554,easy,yes
561548-497827-20572-842409-110506-233120-773306-374739,100418-86581-2347-131170-20764-28617-29669-96206,15122-681-1882-12760-17231-2553-16120-24305,5549-7106-663-27158-1945-8821-3495-16106,7949-5094-335-11261-2983-10604-3073-3252,10999-14828-3225-28540-1350-42006-11972-8485,12827-6018-697-4058-1721-17882-12150-14775,9962-8312-506-6532-879-23435-6239-3899,easy,yes
607347-767598-996089-60295-2248585-55830-55830-1682741,112951-89081-198670-209818-186695-25634-25634-615342,54449-16265-22488-4809-54349-7953-7953-101859,22005-48671-4730-33078-24624-10591-10591-100946,5729-2627-9367-18159-36261-41597-41597-47140,16856-19266-12039-21648-29991-44369-44369-75741,12144-21763-15842-5415-24404-24709-24709-59213,16852-12487-6425-14356-20189-25724-25724-23620,easy,yes
