delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1827041-870160-399888-57376-153829-10033-674478-1585948,109823-33800-87237-55287-10026-4245-25181-34942,56887-35116-10932-24305-2213-1888-10432-33157,39878-12938-7535-7748-2291-8475-2259-16591,10060-5410-9577-8621-7286-3966-4159-5103,26109-6513-15410-5541-2909-7119-5357-17951,11195-3084-6718-7425-2906-3930-3148-8783,5748-6334-2119-3025-2489-2468-2133-8687,difficult,yes
98354-337977-61697-8891-219047-10051-53208-1165115,91219-71941-40402-2564-90239-9317-34579-467404,22587-15207-4657-1509-9650-2723-3540-18046,5351-14024-14466-1663-7025-4853-1502-19880,3422-4106-6673-1018-16118-2389-2717-17192,2830-4276-3747-2879-4765-7755-1220-27320,773-2094-2474-2077-26199-713-684-5832,1266-2483-4053-2154-6922-1466-715-2118,difficult,yes
307591-206656-95427-135600-67595-1652119-39977-28598,177879-55063-78072-47860-4840-154595-17352-36206,46828-18204-4553-20991-3881-113140-10057-2688,26176-19202-7350-10666-1752-21806-3995-9979,19183-5465-1840-2135-606-30464-4933-5855,28188-1542-8371-2911-1220-12166-2560-11966,7658-1042-5912-4452-931-28198-5388-8731,5603-2180-3037-3382-484-16048-2242-4781,easy,no
238471-106864-247744-818139-218027-86683-137892-155321,47395-12869-113020-137819-87201-28181-55421-36846,14620-6367-20871-30696-12089-11677-8560-9536,11622-1868-3723-3420-2274-4092-4497-7058,6857-1340-10622-21412-4985-6487-7385-1239,4134-628-7606-17730-3098-4395-6371-1612,786-215-3451-10775-3675-1609-956-1422,1586-84-5079-6497-1595-1382-1328-640,easy,yes
135197-1530595-232555-49424-5006-91021-72972-82566,140379-46165-51160-18823-17002-125629-63365-41706,6035-17819-11623-5565-165-105093-751-45826,48963-17311-5088-4290-1505-41426-1562-18647,19438-8994-9952-1872-4074-38102-2936-6380,10330-5032-4338-3889-4798-19866-1780-9431,2456-2822-905-1102-1370-6436-451-3815,3359-1797-872-1232-1224-1585-499-1894,difficult,no
119249-67470-910862-161474-117117-148271-88495-29937,17203-6973-107057-4067-62034-93503-7006-19084,2873-13084-23317-1042-16086-7099-3506-14016,2844-2501-34109-906-2856-2764-3371-1004,9378-2031-43638-922-5048-5478-1884-1572,2441-3267-9710-765-1760-1976-1316-706,1825-1415-8326-563-1926-1498-912-362,879-1237-2517-325-923-841-801-146,easy,yes
40488-212382-90412-287724-15836-29157-343856-75921,23441-10248-18656-35338-3442-21581-46146-5153,15606-3241-3081-13115-270-2585-6704-476,23691-1592-4121-2688-825-441-1535-234,8506-836-3481-4567-757-1615-2247-574,5123-437-5121-2935-1147-2296-2336-326,962-343-1335-678-773-623-1277-174,767-188-490-707-321-389-573-70,easy,yes
126759-852552-442083-241240-1100443-124640-139026-617575,10941-12811-46097-64885-502205-50288-35016-210895,607-2346-25243-19052-33248-1685-5960-8338,1082-10974-5330-14581-13953-1315-7264-25746,2471-4864-8930-2528-29395-1901-3619-14272,4046-7171-3696-2517-14217-658-3081-6048,1671-2349-6231-2129-8162-99-1134-1969,1062-815-1373-3680-5685-327-2355-1518,easy,yes
841275-140611-97647-177307-192247-922588-370456-576876,48914-12263-57400-19209-47064-167050-39583-12008,14927-3854-5414-4379-12640-39341-44467-1827,25354-4535-1187-10023-24308-24575-8742-5422,18206-2264-2309-1099-3007-13365-4409-1006,13628-3348-4309-3359-5742-5375-3444-1184,8045-1146-703-1490-1586-3673-1021-392,3845-1355-2363-1334-1140-8147-1317-360,easy,no
10426-212249-1623506-122564-18393-105598-606433-143695,1081-313951-273456-64300-13947-16891-113984-11429,1000-39867-20275-16941-7868-2885-15518-5079,1682-43477-28966-3683-4690-4407-24129-471,3480-38441-17906-12027-4277-6081-13995-1790,3407-34556-8105-1654-3235-4068-6812-1812,1987-10005-1568-1481-364-2017-2625-645,761-2899-2162-621-967-1030-2149-732,difficult,yes
78078-196424-51267-137358-1707909-101237-169544-204285,26494-55207-14034-87617-90137-75512-35957-71446,9160-2309-6567-16306-43349-10448-4219-21889,3795-10404-6593-9124-3904-1938-1042-3477,2587-7088-3530-8614-4052-2480-3490-4245,1539-2864-2037-2622-19796-1770-3274-3660,1010-629-1983-1353-6057-1606-1144-1302,599-538-924-932-3777-723-1299-896,difficult,no
181801-79316-126976-264048-52360-32907-345278-441463,21912-5219-6608-167131-54531-23453-64103-49425,949-4416-2766-3360-2930-18919-9400-23901,4857-1821-471-3872-4308-1524-13272-17633,8917-1480-532-8073-3234-3066-22541-21625,3354-1475-568-2701-1257-2543-11748-19750,3090-337-296-937-535-375-8171-8989,2159-433-138-684-507-552-1989-4464,easy,yes
88570-958611-854025-1700682-15334-20218-38859-11772,93559-335311-56060-63952-14033-122055-33668-11644,39994-47843-3131-2803-3604-2649-8318-1711,49529-59913-7956-14105-1874-4739-4294-2348,18917-44356-7639-6528-2748-9317-1396-1514,29646-25136-5658-4279-1810-1401-1831-2426,7207-50605-5062-3219-748-499-1261-714,5485-20481-9592-10749-572-1102-564-1250,difficult,yes
49559-32178-14822-31059-1184544-282088-82246-619292,8138-6260-20475-12847-44524-86656-45587-39800,5413-6074-4611-3975-25375-6281-8814-2319,671-660-3228-5778-15507-2568-10960-15467,5901-1068-1972-1710-4899-3406-7683-14485,1536-1350-1708-4418-14349-2732-9452-12952,1517-667-1251-1448-5556-863-3848-11276,1440-789-518-471-3283-570-4916-5077,easy,yes
111246-1164093-330242-73941-668943-2046065-624858-1241914,27959-287320-124680-17131-85404-232164-304937-7443,2487-87963-30489-22226-47743-12333-105715-9040,6166-58737-9677-7775-18074-9558-88194-1951,3181-40829-11980-2699-3952-15940-40203-3798,2905-35186-12813-3717-3643-9888-14499-3504,6493-10685-8194-5341-3762-3699-15066-4229,1656-19593-3727-1388-3235-4533-11347-3388,easy,yes
111489-29700-514957-688592-136461-1225074-14710-119452,29291-15124-72104-192744-33383-76302-8532-156280,28056-17542-18741-14198-2549-31208-4741-29330,18077-6321-51862-23160-24264-22316-5483-4787,10050-2196-14340-14010-4681-19053-2382-7982,3741-1390-16878-24529-3551-26115-2399-2154,2201-449-8073-8828-1748-13906-1883-1629,1567-583-4897-8253-2178-11302-1168-1949,difficult,yes
927232-289466-1572866-123550-1192958-1192958-978629-220177,57121-90604-64068-77631-247787-247787-75084-505278,2954-16487-112499-2418-9836-9836-3701-57666,3863-9327-7468-5513-26398-26398-11499-68730,5820-15612-11645-4432-13721-13721-11670-40009,2808-2505-26734-6325-17686-17686-4439-41622,1586-2538-5070-2286-4743-4743-1353-11556,605-352-9678-1977-4837-4837-1705-6694,difficult,yes
58486-164721-69445-2189073-93516-77682-336423-2053370,23341-118953-14315-152633-15748-45454-179916-347728,1658-19578-6818-12660-3166-17755-8132-20255,4547-4844-3492-10380-2954-4564-16362-44194,5050-3186-4403-8978-4312-2281-10445-39454,3308-2921-3244-10967-3731-944-11366-14599,2150-1650-1372-10231-1788-1279-7608-9975,1952-1502-1260-3191-2198-1783-4337-4278,easy,yes
185764-1113202-147589-3075088-2925-3457-39187-847573,14239-295106-101480-151504-3921-4241-30470-75636,4390-14019-9056-120318-10824-4662-15580-11247,679-8112-2014-54423-5490-3651-2043-7507,1234-15681-2534-11734-2289-3707-3977-4282,1078-12947-4919-28995-12995-9709-8520-2947,145-3115-3902-9170-2657-3821-4479-1788,239-5723-1263-4142-2538-3048-1997-1530,difficult,no
1314849-64642-24216-197007-77546-5454-35144-1889654,141572-60214-34516-124426-83684-2549-22646-23039,30251-3775-9865-23542-8999-680-11687-15113,17523-620-1051-9543-5789-2068-1655-5208,13385-4650-2834-3134-4814-1261-3932-4104,12439-1892-2534-15507-3282-1115-1888-11118,2452-1233-1253-4925-1179-1071-1651-4991,1367-796-785-6167-1404-948-543-6210,difficult,yes
