delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
176757-70143-1791332-106996-132189-7345-80354-277788,14630-11771-226581-85719-42306-2892-16135-6101,21983-2212-19185-1621-11331-2197-2410-979,5990-17466-33993-12129-19131-1080-4105-869,2049-1830-25759-4963-4106-2619-3326-3157,2119-3463-9401-3935-9697-3341-2076-1259,676-881-6604-2127-2832-566-778-944,305-267-6765-909-2155-675-533-1046,difficult,no
71800-77977-292472-564695-2813166-125851-180193-169420,22259-8411-51331-141891-66779-19153-36489-38214,3410-2487-1147-6442-50290-1372-9203-9690,18656-2676-1812-7713-39862-2913-20064-6957,3874-1642-2604-9108-16001-1746-4562-8365,7861-3165-3086-4577-12830-1146-3518-9504,6889-2092-1087-1307-2668-353-1367-2126,1617-1507-1343-581-4222-299-699-1445,difficult,yes
106015-957604-46171-621045-58749-100451-394428-102260,10565-240334-51887-59575-24133-35400-53443-34897,2466-45082-8549-47945-16090-3237-7733-26254,3112-24116-3575-29927-6511-12533-1803-22674,4187-2328-3477-6598-8703-2822-22702-4148,1213-21394-1614-11096-5012-4750-10779-11915,1024-5667-5037-1639-1888-1491-3643-5823,1805-4285-1617-2626-828-484-5975-4189,easy,no
82144-693283-598105-660313-521329-480420-12704-38396,7252-282685-27719-55123-52484-155322-7149-11657,5991-85898-22007-4219-28907-24350-4628-1716,15159-10799-7202-10699-21786-14173-19968-1578,13801-34848-7759-2524-7729-9275-16439-2751,7982-91113-3635-3069-5385-6657-11537-4478,8720-8699-1909-956-3981-1732-13104-1272,8410-15252-840-1100-3355-940-4882-1559,easy,yes
416551-947046-2550143-388726-237452-821072-185365-1543573,66907-121613-200170-237759-80144-36939-23921-35289,14685-17445-38349-13134-11259-5510-6852-15418,33269-7191-19761-18102-8972-14980-8798-9945,16614-9363-30607-19038-4637-11585-12046-5464,13934-19070-31871-21602-3159-4009-2148-2581,6564-16064-7181-8576-1410-2242-1640-711,5658-3488-3729-2753-766-2545-776-675,difficult,no
735220-146365-152944-71351-35073-28949-38089-36253,10561-891-73679-25170-63164-11192-45979-50721,2014-1536-12474-3979-4009-2181-5234-4564,2296-2397-10018-5284-9270-10341-14175-6192,1880-327-16312-4541-2544-3545-4618-3573,1018-755-7712-3195-11927-2556-5121-2977,839-223-2376-1167-3753-1648-5029-587,1112-263-1157-321-1958-673-2211-1222,difficult,no
4359-530121-183790-89977-9486-263918-19551-206803,8125-146061-27337-58087-3393-28019-12820-63692,4603-48412-4208-6895-862-22164-8754-19341,5546-27063-1441-5441-603-9307-3370-9137,2082-29490-936-1156-1092-6117-2839-3677,5014-16607-382-4045-1572-2045-3578-24573,2225-2787-680-471-974-630-684-4953,1534-2276-365-782-866-1381-620-4684,easy,yes
738932-210025-1597-1520032-169273-845130-563334-390417,126995-14953-2194-38542-1840-82729-169761-92023,22775-7982-3557-9597-2777-11365-16856-17808,30678-8268-5419-4988-5698-7676-9599-1779,61286-5455-971-5047-2225-8393-7611-9048,4651-4339-1337-3967-2639-12096-14986-4233,2686-762-790-1865-1456-1796-2073-2665,1357-368-948-1305-773-2142-2275-969,difficult,yes
519833-190714-144196-46978-5947-284858-14402-648294,21655-33761-17418-9683-14865-60262-9699-283431,2389-7277-1665-5380-5880-18658-4263-25091,3374-1945-2020-8872-9814-11014-3702-40715,1707-3838-2758-2886-2339-20803-3137-39461,4071-1150-1061-2628-4185-7017-2079-45988,1084-690-626-648-3753-4202-1114-8502,793-1089-614-563-2098-2559-519-5020,difficult,yes
241076-290624-8216-27303-7475-33013-42393-86695,45672-32712-9362-1138-18556-28592-32780-44052,19679-1870-2881-3964-4979-1102-3132-48565,3838-2618-5120-3592-6738-7427-4078-25569,5482-3599-27326-2393-13436-2143-436-5269,1501-2185-9272-1497-7478-2840-2554-14879,853-1200-2322-1843-3241-1020-861-2793,1478-438-3518-431-2734-843-733-1197,difficult,no
13215-352198-18226-58909-38009-32583-705917-14347,10748-9949-19403-53452-6019-29327-175883-1803,31359-1900-14116-3696-11265-3560-16340-3325,8516-3627-31392-6188-9971-6846-53514-3087,14009-2295-30344-1232-20793-6243-10278-1659,9415-2378-17511-3781-11022-1651-5141-1507,9310-1604-3971-2390-3659-1168-3958-520,7888-1037-4468-2568-6574-2348-5183-611,difficult,yes
30000-728532-135452-42206-163819-1010627-275656-20769,10560-74565-19896-7949-8688-160474-32627-110900,1016-19737-3920-9025-4708-36108-2846-9100,2218-42716-3501-3174-3252-44317-3743-2295,2720-19945-3435-1178-3547-12821-4895-10568,1426-10577-1940-1965-7731-11484-4231-10549,835-6204-2283-2695-3768-2814-718-4046,1228-10558-1164-1436-1355-5731-1158-2544,difficult,no
250882-186326-67512-48033-7031-59810-1031083-203310,135847-16428-115122-32589-24515-62671-190753-18743,15751-424-12453-578-4128-25059-18503-2142,64776-2263-7958-573-1836-10627-36198-3899,34968-3810-14275-1008-5405-8129-59453-4631,9062-1367-8215-593-6277-2063-20794-5258,2986-1767-4284-237-1606-882-13026-1199,5943-1338-5271-148-590-1411-7545-1463,easy,yes
66611-1102803-10483-410837-125442-60553-705962-153675,33179-307615-8404-73562-71088-25719-194848-30275,734-62687-12498-9767-9900-4537-16513-8389,2849-88842-9772-9014-3667-7958-3819-13886,2679-39857-7276-4400-3134-3230-17085-7718,981-37104-6903-2620-3080-2512-3286-19404,1279-13303-6176-2174-1076-1230-1000-13835,759-8310-5781-503-1789-630-1042-5012,difficult,yes
585323-216825-3903908-2575276-217316-50588-164984-43131,10819-41909-112913-175180-7755-29498-78265-30759,4523-6458-17303-9618-951-4158-14760-1895,10832-6408-28339-7835-1673-1967-5461-2428,3808-4631-36467-8871-2829-1004-5397-2968,6655-3747-23787-5670-1096-1683-7696-4574,511-724-5799-4570-314-1304-3242-532,1103-1687-4068-2011-57-597-2152-571,difficult,yes
146208-383173-1596165-865316-534316-13838-1220097-2097067,13254-82196-328378-59821-168975-22133-37947-139742,3439-7750-16067-14290-32469-1645-4363-88762,7416-2153-12878-7025-22837-1163-8284-15312,5044-5388-15439-5313-19048-1959-3281-24552,4650-2411-20003-2578-9903-872-2326-18328,6303-1044-4209-714-5880-277-1308-7578,3811-1680-1185-868-5521-170-383-3117,difficult,no
32910-10103-9054-162354-714181-11100-61076-75440,18064-2425-18529-58029-167570-6348-19938-30047,13151-15925-3685-9790-37042-9440-3183-11005,7024-4082-8041-4095-61853-6610-3260-6156,8816-5186-3221-1614-27267-3078-3562-3078,4790-5618-9922-3162-19403-3831-930-1558,6491-4919-4983-741-3877-858-490-272,4835-1865-8156-757-3349-665-691-1489,difficult,yes
23499-15749-52988-108931-25985-13939-41878-284569,37846-21279-3683-2364-9496-21078-8370-19278,4396-7387-577-1145-3889-19605-3190-3817,5583-41217-3389-1608-2309-15576-1819-4938,13515-25762-2514-349-3661-883-1060-2642,2998-5636-3072-910-3786-10576-959-2594,1686-5476-1115-320-622-2378-1193-1528,1537-7365-2096-119-463-1233-1315-1031,easy,yes
1185712-330452-111756-20535-4869-269738-6790-9710,620518-34179-77203-40795-29105-71066-2211-7809,10873-15845-8435-3819-6038-28719-3027-10145,15417-40849-8182-4821-11154-20133-2994-2897,26455-10648-15781-1764-13023-9610-3792-7164,8915-10441-7408-1464-4742-8184-860-6856,2081-4116-2979-458-4065-2274-988-2389,2017-4832-1713-1423-3403-1491-392-2771,difficult,yes
82132-37969-189058-212400-18581-23827-979303-1441610,24597-26636-27287-39318-11477-13398-66795-639927,4743-2608-3960-8595-5517-1655-3533-6278,19072-3841-1526-27665-13550-5673-4197-4490,7490-2377-4813-1897-7328-2137-8245-16978,13661-2946-976-3461-3211-774-1759-7871,4301-1474-1072-720-3356-936-855-4566,2385-604-2768-510-3993-911-1452-8471,difficult,yes
