456153-114161-164392-526042-1263030-243940-332420-624051,38262-44482-14368-24068-97869-27626-42790-115656,4582-928-13766-22423-5163-10135-4833-7967,7968-12023-7157-2205-18653-2913-8169-45429,1586-1629-2743-1776-33737-1430-3880-6481,2664-2206-959-1681-6395-1325-1329-6099,928-568-930-617-2192-2316-1632-2575,795-667-528-326-2709-462-846-1547,easy,yes
1022069-871905-810030-274675-186230-124258-1137437-412539,90782-185054-95289-37833-45483-35093-431450-99788,34111-23073-4171-16291-6617-14038-20616-76494,16508-58438-10897-2166-2377-8283-20241-3107,4942-45691-30173-2170-2250-6428-10319-5145,10256-19992-8705-1443-1819-2054-4126-3144,5249-10181-6674-1411-693-3451-2114-3697,1677-12212-4292-739-298-425-2273-2770,easy,yes
677166-1670554-741602-951722-348015-1535882-944241-128657,264213-619935-190135-151807-11941-98688-201437-185603,126633-179269-18687-68542-4402-6964-19107-47045,26744-172649-14283-5164-691-14957-5113-7447,22670-137896-15881-4805-1102-1544-12561-4923,17813-47722-3869-3959-594-3673-16102-6072,30897-58417-3785-6295-579-1320-7467-3352,6506-31691-2200-2450-283-1761-4503-2628,easy,yes
70768-423866-75715-1362585-37566-380644-1576121-119236,70464-335252-62946-152936-45672-21863-199216-37754,4840-31653-8627-31405-10507-32663-24035-9841,192-43482-16217-16846-6332-2860-8641-4532,2394-7603-2232-10614-5914-4682-12321-3070,1723-17506-2856-3729-2235-2610-6057-1375,1359-6527-2204-11088-2570-1469-5190-1399,983-3433-1202-3912-1185-722-6169-753,difficult,yes
109538-1050974-187468-224470-718081-624462-451732-1740275,84045-107906-17319-34658-27595-62126-34396-144705,74574-57861-10377-3562-47987-27937-23765-9769,16010-71132-19810-4191-39723-4764-16361-41833,5957-9820-7064-1409-12735-2952-4766-2927,7476-14768-2557-2194-6985-3963-2402-5608,3240-2907-1024-3432-4162-1910-1098-3868,1856-3764-584-778-1926-1515-1319-1358,easy,yes
694445-585269-1230408-2228384-1167225-628506-645871-250955,249339-103913-1354181-954674-73511-36606-214428-382596,5239-13380-145397-78573-36988-14512-31014-30386,12228-22163-81205-43311-12516-20080-14151-5297,27681-4376-39511-28239-5278-11490-10032-8075,3610-2741-27126-28542-6486-2785-4380-5524,1874-5141-19320-6554-8090-2944-2532-3798,732-3443-28412-5903-2035-1787-2551-1179,easy,yes
341916-656190-624067-73278-347755-17991-270768-1515501,128814-96256-21464-31226-180779-6113-278575-47307,22549-42529-11723-3114-23379-2121-9815-104397,7855-34006-7459-5182-8079-305-13649-16849,1740-44629-5203-1441-9694-191-7347-6050,4151-26362-3959-2061-10302-261-4848-3899,3353-23433-2025-1719-4164-153-2825-7176,1117-11992-1248-513-4355-280-2378-3504,easy,yes
820644-1911636-848127-757988-719952-169333-619900-1496085,103849-564103-705692-39307-115195-25169-544481-204331,22273-244076-19142-7005-6558-4314-29762-18224,13110-67971-11962-12339-23370-1566-90114-35455,6519-27302-16538-7184-5498-3675-22850-12098,3837-42232-11535-2547-9616-1016-23627-10953,1830-17544-4241-3375-14971-624-12670-8893,1381-10190-1164-2039-5110-1362-15310-7081,difficult,yes
1140386-27134-629154-1451957-486788-181789-715497-105062,519293-84043-24064-835018-113515-18305-267533-8234,91459-18997-40289-36020-25045-4810-14651-9598,28685-4481-9312-54125-12451-5623-12482-1427,33701-3723-3717-29380-2597-628-12716-2198,34061-1294-3255-15797-4379-914-9291-1050,17932-1615-2461-30150-5419-587-7347-345,13293-826-1461-7986-3817-409-9275-837,easy,yes
494473-571444-1074582-959957-2331169-58764-371798-107446,158837-195498-495138-28265-927132-7577-111760-19127,63081-36811-21570-9529-66269-8672-21977-8381,11817-19671-21534-3108-46465-714-12956-1385,13001-2895-19820-5462-50969-1645-4761-390,11847-4739-14157-4182-14652-1713-4501-1275,16939-1397-18526-1383-12651-636-4453-603,15605-1479-3938-4615-4977-496-5105-360,easy,yes
1270941-632758-2122370-628590-1595529-987595-74268-219018,368084-180882-24498-84607-60869-136630-40859-208671,21513-54572-77383-13320-25756-22620-9235-188,49631-37743-3191-7822-42219-15419-8971-12873,6488-16409-9006-4059-9570-6927-1585-5007,9889-8233-23257-6923-7922-8757-1156-4055,5459-15051-4429-1759-8055-7030-641-5601,2449-2672-4795-3988-5255-2310-755-3559,easy,yes
1179065-1151643-65161-685142-577923-351205-125852-162541,83367-35516-28491-1040386-203350-83715-129585-130131,38221-62940-8326-197390-19014-1295-9110-25616,12348-30177-1870-11727-34213-6592-8497-28025,16488-3891-1808-88650-21282-2900-6460-11535,19340-7675-1930-13641-8571-1968-3745-3047,13095-6092-757-33648-6100-1096-2576-4105,9844-5499-676-10030-3445-1019-4222-1368,easy,yes
206412-230081-675401-1259401-1038056-347337-169045-129830,11024-30862-160063-155389-175307-103642-20838-297922,7609-6575-5750-73557-10127-41172-8656-28574,4026-3311-28190-22347-27217-21140-805-5205,2821-4657-10736-18511-15336-13787-1871-7855,1412-2318-4583-20585-8006-8192-2662-10663,782-1376-6690-23327-4138-3429-1341-3036,821-1117-4341-6873-5016-3783-742-4138,easy,yes
338869-678940-770268-113521-2263058-847104-184648-1168737,32180-251298-468466-26293-187634-60621-14306-105189,2010-5900-10384-5609-71088-9988-3471-14468,7114-8562-18825-1558-6865-7319-4785-4026,1331-6164-6288-816-7488-3086-2156-10310,3029-5012-13259-2761-30851-3295-3728-27565,2117-3959-7692-563-7391-3410-2508-17799,1075-2880-6178-555-17056-4654-726-10428,easy,yes
51683-315576-1850686-1213596-323773-2220246-1107224-819176,103096-34444-432686-82132-39573-109817-309956-64421,27730-1290-70465-6129-7514-34454-55147-24790,6244-9565-21942-1925-6909-18111-44436-1705,13439-2497-15625-4524-7118-15379-7574-3921,7456-2643-13371-22818-21111-9634-26937-4095,9727-2432-9551-18061-14867-16109-14067-3238,5441-3510-4691-2713-11696-4347-14122-1839,easy,yes
31327-190031-296706-352439-265555-837193-285212-706718,10950-104340-21023-45987-15338-40352-159554-379774,629-63849-2752-11164-1104-56101-27751-62009,3529-14116-3323-7008-9810-21796-9969-17599,1724-3788-1249-4799-6312-12869-13272-16245,4016-16684-1544-2700-2325-30407-14321-17316,962-2896-1171-3721-6074-13110-9467-7207,1328-3929-585-2139-3172-10809-13053-13932,easy,yes
99628-873757-372446-796206-251358-155351-99203-156199,8755-28491-78830-184437-89546-16694-16243-187721,1624-6574-6831-52699-42571-919-4791-30325,1393-6831-2111-26277-20280-1876-4783-11407,2767-6282-1810-20763-5085-1269-1747-5432,2339-2594-5392-23330-34885-1714-1532-6527,1084-4079-1403-16009-16369-949-1685-6084,921-937-2276-8396-8073-659-489-5005,easy,no
544252-1222885-99988-696976-207463-629460-675293-809824,240666-1042152-121422-99976-100983-312139-80750-79281,23218-160970-7860-703-5566-15198-17466-8124,11864-100592-6149-14668-6751-29618-15309-7795,31012-117587-3134-5342-2583-16096-3503-3373,35397-40364-2163-6616-3979-25338-8399-8582,10267-8730-4959-5308-3943-20762-3191-9348,12015-11155-3785-2818-948-6153-3706-3951,easy,no
1677679-452821-794807-153993-660590-137431-1729893-434218,756659-133234-34352-8027-83373-23071-115201-42321,107804-82572-23329-4082-16665-35605-76653-8200,112009-17660-23683-2783-21202-7160-24876-1257,88306-25607-9982-3623-3930-5913-25606-8101,53225-27612-4666-4422-5223-7050-19883-3699,23535-23704-6232-1429-7874-3199-31598-5664,23058-16786-5264-1389-5412-1447-7085-2965,difficult,yes
196269-34933-401270-683738-65675-244971-46527-97073,91242-5010-92481-188503-26784-21149-22410-76861,14023-2998-1533-53994-742-6157-1616-22069,7101-3040-7167-6652-1807-3746-2135-21341,5405-1900-1608-15554-553-3380-950-9204,8859-1028-4612-8961-987-3160-959-11095,6710-483-2499-5900-732-1755-280-7786,7268-520-1167-4465-153-930-383-6194,easy,yes
