174560-1140700-430152-16967-11296-94727-46098-10252,61798-140192-36356-35809-16186-10321-24783-19749,28342-15009-5906-17621-11316-3378-4416-859,2672-17234-14244-14583-17718-1341-1558-5975,2905-10946-4550-35131-22480-4004-5259-8112,1686-10162-5788-7854-14379-2429-4198-14696,708-8154-4884-7052-8771-1508-3418-5420,1045-7853-1830-5542-6219-678-1095-3680,easy,yes
103490-3698-12195-21847-12908-6140-10398-8087,7576-5790-12785-1557-18242-26318-7577-6006,2494-17336-13248-2858-4295-8762-6018-2796,6442-9675-4419-10126-10729-2962-3996-5998,7376-7309-6150-3795-1720-5818-4765-3521,2471-12725-12070-6393-6595-6374-8728-8689,1650-7187-5818-4183-7111-6773-7241-4480,1125-6688-4363-4623-2005-6962-4473-6889,easy,no
30711-688126-9388-11370-30990-25304-7102-8811,10489-326074-3963-5866-8634-25700-6877-15510,1730-29711-3061-2631-2023-7098-2432-3189,3578-102996-2850-9009-6535-13105-10043-15389,3268-12415-1119-10868-3404-11070-5756-4344,2234-9271-1863-8284-12791-33964-13314-15500,568-18142-890-7146-5223-4472-4848-8075,655-3499-1192-5970-3852-4247-3968-1952,difficult,no
2800-50202-83976-3706-76965-82821-6677-7737,7189-35381-8680-8465-21039-33984-4993-17132,7436-6044-986-5206-2448-16416-4507-13306,5935-2876-1431-3655-4637-29090-6564-10961,4416-3100-1675-10558-1416-8538-6817-3257,16115-5315-5626-10555-1746-9547-11534-21651,3052-1941-4349-7709-3342-5628-4694-6426,6483-1048-885-6205-1605-11924-4374-3532,easy,yes
32164-128398-9133-10963-6563-9680-25902-6444,4215-25176-6778-15775-5969-6759-65690-10163,5481-8057-3327-11480-6970-2491-12890-16624,8434-13014-1594-7593-10658-6277-10522-10744,2046-8690-6212-6848-5410-4393-12103-6800,6099-3708-3443-13402-10126-9871-16329-14200,2360-1647-1687-3829-4456-1968-3045-5092,1840-2327-2019-7794-5781-5655-3265-3311,difficult,yes
13171-14582-34717-6493-163576-4808-307020-187308,13095-69925-13979-2615-81830-7319-40839-50425,6820-14379-23423-1762-21560-975-2956-18508,2825-11210-7068-4671-1284-3200-6122-18752,13673-11151-5027-1027-4854-3633-2385-38258,5810-20672-10552-1695-40268-3108-4247-7309,4735-7817-3507-545-4831-2910-1133-5496,5257-3877-11355-676-7187-2732-1310-3609,easy,yes
19805-20233-14235-3804-14208-9855-2355-282580,8537-23246-26831-3609-12119-14688-3810-28497,7367-6730-20979-5233-7014-944-4778-7225,17107-10431-10967-6863-1874-9129-30550-1386,6621-353-6038-19113-3950-4409-10190-11160,20408-9292-10744-9928-6651-8198-19068-15800,6033-4611-3009-2441-4571-3597-8493-3198,3145-3013-7256-3719-8636-4025-4053-4074,easy,yes
49451-3570-14822-337991-9475-71024-74658-29710,27587-5164-29296-74416-15171-7819-16092-9436,26690-3238-7549-21425-10247-1544-15845-12400,38644-2776-23452-20264-16263-1615-1884-12821,23929-8512-4352-3911-10359-1811-21510-4670,7723-8795-4958-2584-4884-2373-8142-7817,3613-2317-3185-2851-2890-719-1771-7210,2031-4144-4046-1297-2579-977-1508-2820,easy,yes
29369-23467-10563-4666-6793-530335-24541-691,24214-19726-14603-3191-12676-42570-14994-3937,3981-12222-3247-12994-2364-5910-10849-3007,5695-4552-8481-15027-4390-3302-2568-647,4449-2763-2908-4467-3257-3830-1391-1678,13421-3477-1789-11858-4639-11316-1340-1094,1330-3491-3016-4340-2939-3398-363-865,3690-2439-2364-2724-1833-1817-416-853,easy,yes
72847-9943-4234-15021-9494-9937-853115-8112,22851-7204-5602-18106-6203-9986-53961-1074,1441-3013-2989-8655-4769-5462-15628-2809,2321-6443-16023-15621-10709-5939-12763-2720,2947-6644-9153-8816-5629-3107-1774-450,2145-6696-4709-11952-10679-13525-12668-2786,655-3413-7426-2882-5496-4076-3871-961,999-1268-4372-4277-3506-3725-4013-703,easy,yes
83428-9397-7993-6382-12286-11061-6609-9239,14585-21193-6555-5876-4215-15578-8020-11646,4277-4079-20494-3377-1709-3845-6156-4627,1540-17780-22245-10533-3546-4501-5881-12997,1437-6974-10785-3465-7660-9868-3508-5915,1589-7300-5161-13041-7632-6572-6455-5186,432-3315-3905-15600-5135-3199-4829-8426,527-1893-2303-1086-3904-2158-1516-2723,difficult,yes
526718-6830-3926-21627-217202-22280-59426-177767,206717-28202-7122-7292-39661-10052-20112-21056,53901-2585-2991-5322-25035-3020-2546-2920,20946-5859-8194-4389-15556-2752-10747-3251,9884-3841-2235-2157-2891-2295-4923-1202,12299-17686-7025-2081-8871-2039-6533-1321,3118-3651-5742-695-4693-747-6073-1619,1942-4352-2667-1253-3032-481-2180-690,difficult,yes
15618-686397-490969-1450550-3310-55559-89480-19159,13028-30268-67831-102657-7288-30696-5856-20898,4943-6482-10821-14503-3348-19793-1632-14940,7158-4611-7838-14488-406-24116-2300-9190,11513-5351-3849-14184-1759-8679-2264-5259,9533-4196-10401-9653-772-9622-3792-11999,5110-1808-10164-4718-705-2083-991-3539,1734-2225-3800-5293-603-2168-585-3931,easy,yes
43287-24956-409217-135643-2875-473610-5943-156147,20924-21432-6469-54095-12039-14809-2906-16189,14214-17519-6131-986-6129-1909-492-3945,12853-16037-12610-832-13186-6630-3588-2561,7854-5215-3625-2510-11619-5660-3412-1439,11840-4858-10862-2178-4840-15130-2583-1660,2470-2189-7379-903-3031-3946-402-1110,3550-1451-4337-832-2957-8240-1002-1150,difficult,yes
4744-104587-369236-471339-103950-448025-11299-141796,27271-27791-27357-36481-23439-69796-11334-57531,15603-9264-8812-1871-3276-1451-2143-26598,10640-2252-4133-10995-3345-16716-11226-11128,5760-3184-7316-6115-530-7320-1585-13072,11375-1264-15243-10293-1430-7344-4507-5663,4380-1511-9362-5092-862-7794-4186-4360,2630-325-5182-2773-621-3727-1735-1643,difficult,no
4487-32771-4728-414573-6348-162599-12295-4180,16915-40065-7903-5762-11892-42913-7190-20894,13853-2350-12913-1789-6089-1228-1515-2615,16187-10177-7681-4038-6588-15945-8302-11786,3147-2046-8245-1801-12358-3450-10494-10778,4986-2215-9779-3680-6208-8727-11236-15533,3482-1527-3714-2465-3485-3036-15086-4365,2431-966-4111-1762-4171-2321-7848-5093,easy,no
137643-113175-9657-318926-65015-1082-40255-144860,13746-9969-13924-205338-31898-1817-17213-175031,6682-1449-2985-31216-821-1155-12813-15639,5162-886-879-8122-733-525-3861-11199,1779-1273-1964-14293-5381-1921-3152-36347,3434-1229-2168-10429-6301-2295-4324-10639,1847-802-1050-6992-2153-748-3314-10164,854-397-813-1649-2173-914-1544-4078,easy,no
331731-569986-353196-5619-91734-5275-313582-2153,27878-115287-75706-24209-21386-5540-10549-4927,8028-19152-19549-5428-13965-5924-4945-2751,15966-59879-8879-13185-6266-5387-5763-6693,21895-8831-23359-7087-10861-3818-1899-15097,7099-11306-29074-7996-13114-1355-5921-10676,11986-34485-11539-4724-4701-1546-1582-11653,4661-12440-10547-3645-2664-480-923-2075,easy,yes
