953915-384332-837707-52445-226231-183913-91345-144072,129645-48990-118876-45763-239262-35144-12183-18838,5201-11281-8476-4224-125628-1087-3616-10232,15415-8800-10127-835-31739-8404-2512-5763,16195-1021-20958-6419-43492-6898-1123-3933,28253-11587-9493-7019-24558-13200-6357-1986,17232-6949-48369-6896-35241-20745-10166-4713,5827-16311-11095-2314-7775-6239-1645-1580,easy,no
839039-158886-668815-128443-128443-84775-232858-168413,286366-45276-68117-18910-18910-10027-48897-128768,55818-10724-4908-3443-3443-7064-9034-9152,32680-18382-6665-3558-3558-6007-10537-10936,33597-3957-18818-2932-2932-5711-2749-8351,13904-9380-19324-3847-3847-8160-17361-8928,20981-26503-25126-2637-2637-32825-14635-42627,8708-10448-3262-3182-3182-11261-4651-10116,easy,no
115976-131854-152090-115025-115025-99766-25081-267637,24106-110420-34663-12066-12066-19508-11905-73069,24903-15441-4446-1762-1762-207-8955-49587,4835-17723-11396-5348-5348-1032-3132-5768,15365-5898-7182-1654-1654-1149-6295-21143,20473-9502-6197-3727-3727-20733-1864-32058,15533-45790-17961-6221-6221-24912-4085-14842,11324-11153-6135-1507-1507-3738-1791-6112,difficult,no
33273-164280-481380-27805-207021-25238-329197-665093,22860-18694-103393-9302-25452-6526-15572-27061,18879-3608-17907-12474-58495-610-6511-6978,7128-8208-8923-17214-4666-1982-7337-1575,2029-2843-31893-24281-15856-5014-11419-3681,19602-1839-10746-27351-10853-2669-13121-13453,23576-4800-16982-26260-12112-9352-47726-11208,3527-2677-12737-11772-8911-919-3839-5045,easy,no
234004-149963-177541-1391645-354490-78578-459938-246490,26862-52088-18987-143221-78663-54414-99437-35407,3694-21414-17851-19799-9810-8166-21498-34669,3438-3232-15740-17234-15919-7852-9057-4372,8658-4703-14162-18009-8915-7664-5565-16843,3706-8041-6212-9621-17161-15674-16319-14201,6752-3326-7480-17672-45431-9131-17410-17497,1504-2024-1252-5309-11073-6578-5639-9145,easy,no
89165-31218-75386-208225-208225-243245-2342138-1170942,41456-15045-95288-21309-21309-47360-368509-83704,640-13510-11647-15843-15843-12325-27157-13342,7997-4611-4270-7163-7163-6744-3147-22853,5885-4212-16141-1378-1378-2567-21474-19183,53271-20712-2657-2060-2060-1858-32020-27386,7654-8293-3106-421-421-819-15029-12213,13759-7686-1808-426-426-591-21664-5848,difficult,no
307381-238599-116660-466102-466102-1575073-158686-1324488,141022-55639-13425-69645-69645-150259-44256-433723,13496-6596-822-53650-53650-55789-25531-53487,4528-14617-1349-12020-12020-27415-6013-23188,10139-2801-834-10061-10061-7842-7786-24049,5615-4221-2329-4632-4632-8481-1741-18937,17491-6231-565-5591-5591-6334-6591-40508,1080-1665-217-2233-2233-4430-2125-5444,difficult,no
216141-42244-435691-355326-235603-838760-838760-466268,40533-24432-257518-55787-59473-118294-118294-115235,10986-5261-64337-24723-5863-52009-52009-93050,10560-743-14043-20127-2612-42076-42076-21611,1456-1457-29009-11016-2254-42236-42236-23507,1230-1606-15919-4602-9310-27182-27182-9748,1609-2196-69162-7780-4675-15817-15817-49653,1430-558-8518-1082-1495-8249-8249-3265,difficult,yes
131724-822833-23274-75217-167901-1311250-157481-1617920,58204-48273-48760-107672-64523-397179-27465-233286,3814-65600-1624-18432-2534-19873-45779-29863,4508-38746-2286-6279-13076-3144-4067-14908,3887-10789-1086-1243-3855-15306-5952-4506,8244-5364-742-4426-7595-18095-3176-9315,6226-8384-2120-7403-4613-23744-11848-19233,4157-3259-462-885-3093-7001-1874-19122,difficult,yes
1685225-183112-783854-106383-106383-86923-265382-104490,194070-80765-63798-22137-22137-15506-20589-139437,93443-19384-17442-1188-1188-6995-2780-27437,8157-3593-10880-8516-8516-1766-2378-17085,7936-2342-15889-1759-1759-2148-4199-7082,13488-2405-5465-1090-1090-1285-12894-4576,23461-1130-4062-3096-3096-1383-4707-3499,7347-1132-2291-781-781-390-3621-855,easy,yes
770126-49947-99140-140057-140057-620393-61532-220098,52559-16531-35697-12892-12892-284896-16116-190692,3590-8413-3133-1798-1798-8585-8837-18916,5665-1605-4840-4220-4220-6473-1652-13653,5476-2734-2206-2360-2360-11554-1223-3331,2561-1068-1086-611-611-4119-1982-7479,16860-1627-1941-1653-1653-16994-2194-9409,2662-389-475-442-442-2133-434-3280,difficult,no
493934-487382-307848-373511-745504-745504-893901-1516394,123511-194740-5766-67556-19513-19513-31967-185687,43637-78712-924-27035-2952-2952-12477-100740,24052-3747-1836-13552-11928-11928-11439-42485,14119-8728-1288-3738-7973-7973-3999-17520,8057-7341-299-5463-1590-1590-5164-17164,2433-12631-696-8288-2531-2531-6538-41312,3482-5020-366-1498-172-172-1591-13059,difficult,no
301351-1411536-318407-305958-951115-1477547-343963-197615,29701-164727-238291-89490-591836-221588-18374-27796,8815-49292-22601-25756-75731-108439-11664-8461,6032-9307-7851-12552-32140-16307-7501-567,2432-63317-30104-6809-42724-17777-4204-2012,3913-35241-11909-12944-17895-5527-8039-3001,3485-18848-27728-5157-34064-18499-13031-1100,4725-8131-26975-3623-10886-2841-1466-555,difficult,no
196923-1203760-436646-94566-1852186-1758602-195283-579067,164868-81637-71067-12796-328712-276588-12847-100248,14492-55492-27919-1891-228883-32960-1299-5292,5377-16313-2495-1213-46823-81917-861-4931,3089-11719-4566-1409-35489-40643-991-3071,4853-7164-5804-800-21691-115520-769-3749,7959-13975-5565-1972-66296-60643-826-16346,2144-4202-1591-707-12017-12669-366-4277,easy,no
411712-90385-717250-392964-115868-115868-226221-1165097,91133-148632-402730-77294-6469-6469-47274-529021,15996-24280-15129-26227-651-651-7941-47165,12946-773-5856-4569-3672-3672-1962-35721,6777-2288-15797-14990-3436-3436-1689-18334,23667-6296-22573-6993-2641-2641-3360-18009,20947-5776-39832-7779-1545-1545-12422-42747,6626-2433-4459-3047-622-622-2200-15868,difficult,no
63781-63781-332736-479904-261463-261463-707060-77134,61943-61943-678344-1016474-25406-25406-174774-10314,4960-4960-22263-7705-2245-2245-80103-6428,2123-2123-91698-24330-6598-6598-42729-986,2560-2560-14871-38539-4594-4594-4426-240,1075-1075-15204-31191-7457-7457-17246-798,2080-2080-31551-18054-6927-6927-26266-2780,439-439-19512-13013-5938-5938-6975-449,difficult,no
23346-736053-351750-124848-527483-771715-752512-752512,73713-82545-143972-19805-35752-741213-20287-20287,55801-26646-4847-2241-8036-124284-24993-24993,27084-11442-13012-1595-2480-30143-13714-13714,3597-6695-11697-960-1974-53658-4305-4305,5236-3576-8652-3483-5747-18069-7363-7363,12260-4421-6481-1125-6102-32897-3897-3897,2359-1779-3086-797-1719-11840-3281-3281,difficult,no
816852-414715-63335-1699555-295615-814465-206794-1280371,966436-87171-73611-50571-10173-26914-56899-333845,71231-12255-17914-16189-3245-26770-37576-72557,131333-22478-10964-13089-707-11284-53907-42643,8549-15110-3489-5829-1330-6966-69142-10231,27314-15639-5707-3309-3753-4076-27543-16058,29916-5360-5079-9312-3717-8865-17850-54447,9306-1896-4161-6737-4972-2725-19081-20146,difficult,yes
2391471-1683943-1286749-62066-62066-402335-793060-988666,594998-225070-73028-3400-3400-191285-69582-81913,74755-16174-33538-7649-7649-7931-6107-9552,181100-25854-4073-5021-5021-10448-8872-5046,12344-31248-12594-1325-1325-5152-4431-7723,18313-54201-5991-2039-2039-5317-5746-6252,27007-39066-7883-3224-3224-6781-10994-6215,21739-11636-3391-1113-1113-2520-3050-3096,difficult,no
895193-354375-77336-287063-315728-315728-876876-2751037,84847-39771-127350-30892-94880-94880-265236-473531,8553-73580-1865-3065-8557-8557-13385-55386,5865-8516-3904-4025-17582-17582-11139-4294,7321-20022-1841-1566-24957-24957-10474-39084,5607-10451-797-1637-12593-12593-11089-12531,17894-5416-3582-2525-96832-96832-2247-40084,9883-4252-1106-1174-14179-14179-3178-7962,difficult,yes
204179-814244-195147-138001-138001-523325-97620-2465619,67892-32010-181315-39554-39554-59765-20595-41064,32868-39078-5357-7729-7729-16426-12601-25258,13126-9512-4886-1583-1583-4260-1239-15927,7120-12401-13328-2573-2573-8109-1028-4761,19585-7389-26747-14773-14773-11893-2937-7489,26693-3438-51691-8952-8952-7244-4245-13863,10889-1997-10366-2991-2991-869-299-3226,easy,yes
