delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1990515-334980-662797-586482-696901-1327294-1784649-226851,90105-20120-49608-207835-163550-52930-354704-159347,53889-1778-13426-28650-128819-23613-45464-17874,22396-1663-4932-7681-25619-36079-18495-43138,15770-8490-8882-15709-31441-10905-88330-5012,26477-12457-7757-67635-38352-61348-77263-36250,34077-8550-7122-126054-64672-36984-69245-89109,16196-5545-9139-17405-18979-19206-27049-14950,difficult,no
506047-470067-521698-488016-1389899-42022-133703-6281,446544-62756-129476-98074-305852-7556-37120-9104,143860-24690-24131-4555-48811-1470-8316-16241,28483-5043-14642-12237-24665-3362-3057-17253,70190-26153-3177-22557-32115-2539-7179-17371,41504-36265-8762-36931-48709-8896-7330-35282,59985-36976-6469-26590-15508-7525-4403-41847,12357-48370-5083-32412-22862-9286-5811-13065,difficult,yes
1992070-700520-277528-551911-469243-2457024-911402-331438,793101-62201-120980-256439-29615-208906-119362-544512,55506-9323-11073-38119-12851-104863-22327-32847,19174-14709-16878-16425-10726-42040-17424-20803,12873-5912-30221-16049-4616-30063-13395-44761,42582-6656-20311-13047-7209-29811-56651-31172,70648-31792-30636-23835-12080-36476-50999-37574,27318-8339-18705-8889-4353-16717-12483-17445,difficult,yes
46139-315673-156421-660124-141123-141123-403661-860323,12798-69150-51747-51545-71818-71818-158853-58379,4766-24190-5683-53402-26102-26102-3796-1827,709-8115-1686-8054-7359-7359-11777-7048,3750-2504-4219-38428-16455-16455-7196-28718,5984-6341-17585-23729-11724-11724-38219-24981,7145-21267-10897-40176-47923-47923-12076-55951,1589-5181-3586-10706-26455-26455-24938-20910,difficult,no
1029430-800979-1192877-837961-122405-1724348-1724348-566457,190866-61368-133224-47366-57486-117411-117411-75015,16685-20110-12184-12405-4868-18698-18698-18978,5536-4201-18107-10567-1760-15649-15649-13570,20300-6739-7443-23143-3108-26203-26203-10468,49478-5513-8249-34840-3276-39006-39006-13703,53475-11635-17818-23695-9578-96157-96157-7762,13261-3342-13900-9286-5141-28043-28043-4043,difficult,yes
370968-370968-165432-90126-1429846-1081204-1202657-31904,62743-62743-32410-44398-213348-295169-154517-9118,11931-11931-11211-25321-9390-126810-38987-12026,5501-5501-9621-8818-12217-16032-27010-36985,3677-3677-6191-4278-42512-10634-15846-23736,5320-5320-9137-11032-23296-17084-25054-28167,12788-12788-8167-12275-39373-28809-33223-41365,1566-1566-4283-4914-14003-11116-11335-17703,easy,yes
25888-328729-258103-344904-164627-164627-81936-1170266,18646-12331-57762-150418-31831-31831-34568-414327,6682-4211-11584-28286-9761-9761-13352-24999,6788-3661-22078-8525-5098-5098-7558-18472,8900-2559-7916-29363-7923-7923-4362-11513,28875-1837-3188-28459-6090-6090-6859-48430,28842-7155-23883-32800-14461-14461-22888-52784,15127-1204-5488-29462-3528-3528-2330-13399,easy,no
1235694-60987-43607-90268-236597-1053365-88972-85313,88708-14359-44898-21406-167105-331892-22811-36852,26236-4391-89132-2742-7514-28628-691-9982,22709-3441-26989-4521-10790-21181-1247-10866,13156-12694-18482-6570-33647-5981-3122-7524,23328-3648-34972-7535-29984-54139-12967-5974,26740-11200-43968-7811-30146-42851-16473-6586,20932-5391-17542-3205-13623-10505-10503-4572,difficult,no
103863-158527-262757-262757-42803-66113-190196-681112,26086-80166-16489-16489-14214-11472-19088-44021,4532-3848-1015-1015-4947-27050-4620-7046,6957-39263-6186-6186-2809-4212-4780-1278,14365-10745-8150-8150-8371-8553-14401-4240,26867-31710-4192-4192-9255-20317-5244-4628,54268-29373-13945-13945-13674-26088-5351-7636,8762-5898-3714-3714-3312-12501-3739-7071,difficult,yes
461352-174520-22977-22977-948500-180682-479092-14243,15631-21990-10167-10167-103651-124547-178104-7050,7099-4989-13179-13179-13064-75207-42287-19125,715-10193-54254-54254-9056-18124-23732-21280,2403-6608-12552-12552-9261-28610-22579-12139,5768-7501-34975-34975-15881-27045-11401-23651,5874-6551-31320-31320-75420-56764-39540-16656,4014-3779-7862-7862-14177-13553-23870-14835,difficult,yes
317839-132984-532049-1113341-1113341-36080-249146-91968,58278-20555-190822-271520-271520-93332-104208-177804,13086-1604-21814-51880-51880-1666-11533-7091,43555-2342-36939-24128-24128-3842-15696-6743,35902-1408-19782-27428-27428-2720-4506-21713,42426-1887-47446-48246-48246-9748-6395-26888,38625-3595-48276-40736-40736-10500-6529-26237,12889-863-27518-23190-23190-4865-4213-16376,easy,yes
805669-194212-985054-1084873-185213-136606-149340-2656484,301849-92623-396229-66309-55446-65998-13452-233686,32081-7101-33179-3812-9985-3787-4500-56671,37869-706-19240-9291-5595-3377-4186-18567,35048-5174-27023-18922-4220-1732-2204-30300,40712-8267-25069-25230-12035-14851-12546-27538,51452-14648-99875-17162-8355-9090-12696-27556,18769-4568-17509-57875-2998-4157-2685-25374,difficult,no
1028624-907933-352283-865969-1240191-88458-634479-2211759,246665-356680-87137-77733-50864-13272-90924-241896,47444-123733-6380-22260-4103-5553-34950-1936,15849-39837-21599-9094-9505-13464-23553-62891,34983-30354-18078-13601-8813-5082-15467-42813,40624-58850-19715-16650-6781-6258-49228-60218,56467-35114-4030-8289-3060-5659-26341-12449,12972-13845-3427-1838-1857-8094-13880-14710,difficult,yes
843273-211034-552751-552751-87950-204453-373254-303119,106786-361265-266275-266275-21193-32352-16452-18428,38144-29507-48228-48228-5801-7311-8021-5369,9604-15593-40648-40648-4937-12703-6812-4625,19765-9475-19751-19751-1497-7659-10326-6853,69848-84279-17786-17786-1919-7226-13798-13243,55241-12403-25485-25485-1365-8642-8637-9262,19972-18941-20306-20306-1212-2142-3485-3608,difficult,no
361981-55629-1835858-1835858-557491-20094-1167100-657701,55032-21911-284806-284806-370577-30297-222136-186185,27656-4406-56616-56616-22844-19420-45539-43507,2213-4329-32079-32079-7843-12551-32557-18583,1834-2190-9164-9164-8945-30008-47133-22465,7111-2527-62518-62518-6404-46719-32693-38000,7447-2910-19456-19456-26006-37218-30720-15639,10048-1444-15720-15720-4873-15183-13582-13308,difficult,yes
532848-139546-249443-304457-994120-268312-56951-798708,25195-6100-130461-127662-101768-59036-19215-118844,8379-6687-33215-12130-22671-7118-3043-29126,4919-1746-30486-19842-45263-2052-12383-24866,19386-1501-8268-7686-8135-8830-4201-5508,31287-5278-25845-27679-28575-7775-14041-29491,21168-3157-95535-72823-48775-7832-10750-37938,20433-583-22746-14027-23024-2634-3183-18759,difficult,yes
1361669-231062-527955-59607-814360-259004-538319-492219,107167-40063-86746-22816-288040-32534-28263-58697,124538-3806-13731-2392-68448-13097-8592-67032,57582-10773-7867-754-35227-4015-16925-12579,76283-11500-13403-2173-95972-9567-14545-9914,47482-7648-51584-1977-27097-5119-9787-36300,41630-12528-23703-4545-85592-6194-19369-33749,19734-8531-14977-1213-16163-5836-6469-24009,difficult,no
88413-893115-196521-196521-279118-653055-324317-630432,57929-122451-69060-69060-71776-319247-24131-135597,16211-43003-7310-7310-24332-123198-6145-140681,4018-15153-5383-5383-2216-26304-15377-9979,4113-5875-6261-6261-5563-30676-6436-4886,18735-6844-19138-19138-10756-29593-9545-36053,11899-6693-16229-16229-7753-33486-6895-28741,2559-12878-4268-4268-3352-36412-4701-27616,easy,no
794303-1401565-1203979-1203979-192047-672693-1975957-911836,642666-486317-182855-182855-14324-62477-173348-77530,11928-56015-17663-17663-8593-16691-35082-6038,36739-15456-10396-10396-2238-2886-53515-18101,30483-17102-4974-4974-840-4011-16937-9404,42194-27673-6077-6077-1766-6171-43201-5320,45969-32455-8177-8177-6906-20550-28970-11923,29374-19962-7076-7076-1477-3607-12782-3126,difficult,no
608392-1004378-781260-1747229-1747229-938480-2055701-358605,84616-150469-68914-165674-165674-170144-223545-39781,29485-92115-17387-29200-29200-16424-97272-3745,10451-52233-3747-48243-48243-9567-32889-8727,7666-8765-4508-51104-51104-8292-35354-7247,19886-27587-13715-24483-24483-12527-43282-13663,11739-82880-18976-12999-12999-10849-59687-6694,5466-22036-7444-10007-10007-6576-20105-2865,difficult,no
