delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
183359-183359-793857-163816-27570-12625-282083-282083,99190-99190-203179-28758-18473-17046-71060-71060,13002-13002-18234-3843-9976-24713-16849-16849,18674-18674-21406-1640-4869-8635-27993-27993,13542-13542-36179-3590-4080-15903-12292-12292,25199-25199-20873-2144-6047-35919-16463-16463,17405-17405-36951-1115-11021-11280-22054-22054,10375-10375-6246-268-1511-13599-7309-7309,difficult,yes
11373-16397-181785-111054-316446-99957-272113-272113,38040-15043-66006-15534-35065-8570-46179-46179,6397-2510-5297-572-3705-3339-1638-1638,6341-4407-7151-3251-1609-8233-3043-3043,21817-2077-5638-3607-1214-2896-7180-7180,9960-2641-5369-2526-4982-3025-4189-4189,27997-3701-4187-12442-4798-5266-3796-3796,6324-1774-3097-1516-2497-4100-1194-1194,difficult,no
19642-392413-146400-86549-169818-45633-69556-151192,31667-100035-41140-8248-43922-5364-9376-66362,9877-33783-12874-1906-5802-10078-3182-42417,12253-21794-11546-4173-26391-15020-1298-41930,11038-13731-6847-3472-17869-9706-2794-10602,18579-22103-6901-8080-22251-10355-4067-11204,11055-11454-4649-2203-9864-18019-4835-9126,12559-15211-3020-1291-6834-6342-1522-5010,difficult,yes
8675-16945-90374-25424-40641-61554-495018-121803,6044-6542-38484-7887-26683-13164-9046-33392,2744-1070-3583-17460-316-11197-9905-22056,4353-8918-933-3939-2587-2218-3029-26009,23620-15846-4319-14459-6109-3822-7245-34250,26613-8305-2449-32637-4602-2005-2277-20538,9675-8755-3737-22042-3072-6993-3772-13611,8053-4630-2094-2976-2041-2952-2300-9667,difficult,no
67402-9158-852584-944537-34755-36874-147860-147860,22113-17250-203849-89693-12004-5801-16100-16100,5548-6419-64447-68314-2673-7312-6985-6985,4770-16061-16349-5401-14247-18497-14890-14890,10291-5261-16068-14759-8093-7908-1046-1046,26305-43862-19112-25302-19316-43608-3496-3496,15249-21986-16341-7301-15045-14647-6323-6323,9384-4551-13016-10558-6725-8051-1942-1942,difficult,yes
11472-317988-82254-234957-706568-70449-2568150-2568150,10872-33295-50660-68132-32586-6523-102958-102958,9182-22882-1253-5984-4475-2842-28917-28917,989-14927-2709-9517-10280-3539-73337-73337,4226-14076-337-5080-10001-10483-29239-29239,23935-15393-2684-2995-13357-2353-38790-38790,17791-11447-2483-2556-17054-8417-45674-45674,10168-2895-662-1226-8717-1543-10359-10359,easy,yes
297999-3446-75839-152314-119311-108896-154183-334275,17628-11552-34611-162264-17079-37729-59248-98924,3591-3160-13496-63684-4827-17486-8534-6345,4762-22235-2577-9800-2919-2833-6030-10650,5342-15079-4641-9817-720-4194-6801-7357,11032-12697-6201-21388-2838-8948-38311-4951,2971-24375-2308-26468-928-6151-19827-4275,1345-15408-6294-9954-825-1167-11103-1048,easy,no
2936-21646-293822-82317-99292-10148-543777-323027,3576-41736-7337-18855-8168-8511-80592-61106,22994-32023-6840-12234-983-5231-30438-13680,2624-10044-5518-10779-2344-5005-10112-15829,15690-7785-2803-16268-2423-14771-5230-30665,24325-16011-4289-23232-8526-16626-15053-20087,16102-51301-16978-35564-3800-31523-22375-23063,24009-11786-1507-12191-4685-8255-5398-14792,difficult,yes
23842-16039-20638-680463-120153-163386-55508-55508,9353-22654-79806-44333-3988-24696-31263-31263,1504-4227-30182-17543-3653-567-14346-14346,1867-8883-16389-18913-590-833-6419-6419,3644-15706-16755-14919-1528-1319-8405-8405,39254-24559-19298-15645-1419-1933-8599-8599,29252-33265-11769-20911-1139-1063-2344-2344,6705-11541-10088-14235-449-643-1703-1703,easy,no
20233-577824-577824-548173-111399-12323-1021961-1021961,47743-226971-226971-55569-39107-57854-66158-66158,24047-52122-52122-10935-15018-11818-10611-10611,20298-26004-26004-20002-3860-23339-9459-9459,13762-23346-23346-12295-3448-39314-7803-7803,16461-16918-16918-14638-7114-13546-5754-5754,26199-35586-35586-60232-5143-24369-2044-2044,23794-18652-18652-19695-2749-15314-1156-1156,difficult,no
71209-1463267-309806-18272-96060-12741-108580-95332,16162-72468-20553-16358-11352-2975-13124-39970,13757-6663-4114-2970-6685-7357-2514-24304,15198-5711-3717-6327-1385-13555-3101-17873,6219-13476-4237-6075-3085-3348-8104-24265,3039-11201-925-14015-4241-19427-3508-6629,4644-2307-732-18773-3225-14092-4986-13054,2518-2142-545-10055-2887-8392-3666-8178,difficult,no
465584-32532-59525-77850-184435-354507-210221-30970,275771-21277-54226-22867-12021-149185-31711-41308,11432-2337-12146-3148-1381-52257-9869-6067,17835-4849-20805-5662-4709-33456-1382-11710,31808-10246-24731-11962-5500-41635-1711-17562,36716-22178-17344-5468-8672-35619-8649-20260,25209-19883-24463-2267-4761-36879-6704-22940,21230-14129-12039-1465-2316-8228-3604-8760,difficult,yes
11492-79533-80654-7069-370641-145666-1118541-26588,9322-35374-32141-17200-13901-74228-132202-5357,7681-11519-5056-4562-2930-2851-36391-2501,4103-13773-1076-20076-1971-4625-17541-10836,17523-8686-6448-13856-3735-11955-14962-14236,32133-23391-3590-34000-9105-4616-32951-32996,17906-3985-5846-23433-8348-7339-16900-7390,11979-13470-3526-15499-2755-3467-12477-11594,difficult,no
454445-454445-812466-118696-35478-189236-293184-293184,60455-60455-65927-153852-50772-93892-175869-175869,1920-1920-17962-71925-26743-24039-24778-24778,5280-5280-4476-5002-16725-10490-32741-32741,11457-11457-8596-18138-11306-24815-6878-6878,17540-17540-12913-38365-36374-19562-18951-18951,20504-20504-25509-13039-15097-31903-9164-9164,15802-15802-15798-3767-12510-7725-8357-8357,easy,no
