delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
284241-13084-35300-832315-477883-289023-328927-28448,55626-10479-9085-370520-74524-25736-30764-12468,22044-26249-5230-75271-14537-17144-25592-8307,4974-8660-11467-6906-37071-9285-13935-13841,13227-6376-3509-11104-26951-3640-5684-15971,65078-44447-14504-69024-38212-5757-8475-103551,7409-28263-10309-48557-25287-1456-5965-37608,11171-11895-2051-14817-11779-1242-3642-22341,easy,yes
473325-56581-189778-334557-780927-841734-2599768-85849,102114-7331-26680-222274-101616-133372-98901-9190,13836-2279-1460-36792-24079-24996-26506-1187,13229-7581-4452-10777-15400-10668-31865-1575,17624-3970-5845-6668-15122-3982-8437-1416,69215-13985-8486-6449-12372-6985-57823-1257,20850-6408-3153-4924-15515-5217-22288-1437,8228-3206-2391-3972-14761-4309-6821-477,easy,yes
1056456-423596-141000-36990-194241-194241-334787-180924,104856-61981-21841-4972-53102-53102-112568-13261,25473-8201-6481-8138-4606-4606-16568-1484,20636-15548-2087-5602-1557-1557-12080-2491,16016-3027-2339-15597-10469-10469-17643-3588,35273-7380-1649-41579-9492-9492-20828-10307,9745-4419-746-12395-2487-2487-8107-2103,9403-9520-779-9601-1426-1426-4160-3786,difficult,yes
182111-5779-58328-741154-13095-222892-27038-72592,17986-9692-21794-177661-6118-115290-11306-7390,9955-2236-8555-15443-6801-5494-2556-1633,1462-13763-7767-12445-10883-63341-1382-650,4737-13486-12252-23695-2809-12237-1112-1911,9559-15064-21484-29201-5457-10495-1134-6282,12143-18790-12017-19172-5504-12875-1096-3375,5929-11483-8237-15134-4645-9503-720-2298,difficult,yes
1499686-68834-16787-108132-425760-569026-118783-35496,80126-10325-4739-17297-15286-17248-7264-15410,12633-5102-2435-3941-6289-1703-1698-2743,30937-3886-1834-5598-6896-5077-1786-682,8571-1979-1517-2920-3036-909-4515-1656,42976-5124-4653-3939-10734-6265-3719-6953,17438-1941-1763-2237-2231-2727-5261-894,15331-1506-1537-2812-2188-1655-3495-987,easy,no
272695-57440-41531-668204-763032-735502-175603-1146818,47887-45850-20278-64770-54074-65669-71482-45456,16724-9282-7004-13151-35228-24700-20322-32365,23428-1264-10929-4831-15442-14340-3653-6372,15259-4136-12216-2730-8745-5113-4733-5117,38504-2964-23534-7737-5011-4996-13078-19709,19700-2328-17495-1789-4831-2178-3294-4026,9485-1276-18481-1734-1742-3784-1621-4263,difficult,yes
51052-495137-2888-710529-871807-71807-475476-49304,31918-41888-1944-75901-17730-16534-71872-31253,7882-7026-1043-25929-10391-20866-2205-3628,2659-4192-1037-18214-12346-4191-11958-8185,3285-10455-1083-29078-4521-1734-11696-2855,6929-41371-14937-68726-10319-1915-9149-7166,6036-15103-8762-62172-7989-2285-9864-4486,4080-9905-2605-18487-5432-732-5803-1026,easy,yes
1608227-369192-182567-95386-364361-142327-1961617-508465,296994-22491-9023-9702-61463-42745-121967-303435,31011-10304-3405-4570-11749-16228-33498-45497,17711-10082-1134-4988-32587-12196-71580-38725,12449-30552-1269-2382-9596-18559-23111-13139,29788-54062-2191-45420-47157-9482-23187-43443,11023-70552-1482-24195-19701-6630-25598-16366,11898-13960-946-11022-21633-4464-11434-15361,easy,yes
432327-19650-639894-14252-87157-55428-283876-185489,88659-19875-27848-5212-45100-48834-6239-31808,16808-5225-7129-4838-3292-20726-3957-4617,1840-2643-5999-11329-6940-6421-2011-5517,5814-6052-7778-9230-2651-3922-5226-5506,12505-8051-62113-56153-6144-5709-14386-8119,22345-15348-44567-10056-3011-4519-4897-2569,5516-2899-13358-14310-1839-1967-3362-4063,easy,yes
364169-61381-969351-61965-48463-139887-303764-85200,15369-59351-89732-14793-10917-60985-22002-68200,3910-7535-19262-9034-4245-39720-1198-8140,6062-2659-3891-2638-531-10260-2016-11869,3972-6207-18380-5785-693-5464-2292-11622,8120-4311-75885-9588-1233-8541-1891-10817,5227-6504-25686-5324-1196-7481-784-5327,5852-5590-20718-3761-607-3823-1040-4436,easy,yes
2350929-96855-34262-179151-49363-166202-72388-58100,82763-119919-18028-33396-41913-53110-55575-30538,36347-14390-1166-13621-15431-32278-15656-8009,18887-5087-9462-2833-2636-5285-3286-1055,24337-17842-12149-7039-7856-4308-5606-1689,42657-27139-36267-7877-6883-14374-15492-10253,7878-10862-10354-4875-2420-4168-2859-9140,11646-10874-6518-1401-2718-2688-2189-3547,easy,yes
122856-111557-87486-28485-14668-269664-61822-458813,9390-13294-16369-14820-10624-181810-23133-11856,4602-3074-5895-8354-7830-14488-6209-5705,1415-9857-1185-3536-5654-5464-3638-2292,5870-5343-1811-4192-12864-13605-3487-6818,11046-9017-4990-8051-56682-51053-1462-5643,6686-6742-2866-5408-11670-9003-909-2472,1537-4963-2122-3778-10430-12593-867-1602,easy,yes
10356-90423-15727-3383-63342-1315-23395-7588,13370-25237-31970-4772-20487-2742-4191-6478,9422-337-876-2642-7759-7360-2843-4468,5200-3880-13843-2392-2526-2795-8381-10445,16979-1435-12216-1810-1002-1530-8987-11075,31552-8067-46188-4735-5507-9289-24305-47122,20363-6178-17815-2785-1863-7154-9547-12773,13680-3570-15946-2524-1517-4065-11784-16176,difficult,no
61578-333065-6249-55779-11626-23334-123244-219622,21548-62523-31706-27482-6743-23308-33209-38442,7462-3969-4014-15704-3033-8026-1232-10135,5797-13405-6659-3880-1235-7780-2607-1837,15155-14333-12947-1404-4923-1951-3358-9647,8058-65669-38948-9049-6060-3068-10612-9564,5032-13722-15395-2768-5542-3107-3377-7169,4960-13061-11658-1587-2561-1212-1862-1699,easy,yes
90976-405941-21849-77853-79614-53348-62734-66788,22629-143604-8767-12777-865-7943-3937-3808,11734-47663-5851-1342-2701-1877-4365-2781,20620-8513-4010-3823-2592-2180-15561-1376,24094-10407-4547-1572-1915-1662-4181-4821,18778-22781-33792-5021-6467-6442-15631-6791,25999-31227-7932-2121-3503-2283-4738-2231,9414-16587-14275-2179-2734-958-5765-1104,easy,yes
18080-16638-10279-4164-10137-6526-70902-12140,15914-12650-8403-1394-6660-4802-18036-9351,2572-1260-5789-746-3044-7912-1765-3002,4832-14277-4165-9475-2937-7949-2239-2585,3372-10142-24940-18263-8181-7547-2919-11662,14879-33965-21403-31938-35634-18720-8110-16137,9561-18471-20811-9970-14330-24888-2587-6757,4963-8794-8777-12139-11255-3906-1264-3539,difficult,no
4820-49948-9623-27888-19472-58518-88052-22243,4076-6446-7904-7370-4583-9659-33261-5001,5578-2673-2318-6129-5439-12251-2249-1800,1562-2324-7792-3366-5958-1934-1957-2921,4348-3444-8090-18975-12001-1105-3497-5481,6103-11041-14133-88170-90850-5699-9284-7284,2917-3011-7931-23109-20760-2423-2718-3901,1683-2593-7236-12330-5666-3476-2070-1443,easy,yes
508204-686756-188196-94852-296891-329806-15179-59464,69529-227831-31157-17394-30513-19991-10012-63035,40950-55949-736-1662-8281-4013-5619-5627,14097-59117-1216-2159-15018-13483-3222-3247,5217-40554-329-2967-4555-11787-3754-13493,17432-43318-8080-14562-9433-43432-11775-7334,16989-57545-1758-3554-2250-25676-9414-4383,27105-44070-801-4423-1527-18639-2813-3771,easy,yes
