delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
165017-893538-642753-396501-414543-124829-578903-120015,107872-311641-250365-12392-22737-120044-158647-52742,21080-54728-128700-15564-4228-2083-37090-4927,3415-24033-7843-2572-9141-5977-14807-2488,6807-24796-121715-4208-7169-12112-7543-4286,6485-34646-30131-6495-16791-30297-35328-104187,4392-13503-39106-12100-5803-4598-17903-28372,5350-7232-10413-5434-2975-3954-8108-11871,easy,no
666934-1635769-68154-578598-26093-83912-145776-10474,73976-100536-46726-35044-37439-76669-34577-9660,22775-52061-21816-13786-29495-27567-6601-6766,20978-49519-29145-11073-17908-34574-1295-9714,23868-18714-14799-14798-14605-36371-10328-7547,66071-15994-13261-34215-25795-14700-3950-5562,30267-9392-9331-9469-8679-8464-1327-2982,21579-4472-3854-5092-4774-2905-673-1131,easy,yes
112177-500251-111436-150611-175465-167245-25032-150348,22389-86256-280730-31945-7831-33661-31084-63702,13370-10825-13098-7182-6659-39526-20535-50972,4061-2908-15488-3601-4919-11470-17318-16355,3243-3650-16368-11623-2365-5621-20598-6324,10234-14118-34980-15316-8403-20697-19705-45476,2589-5648-7939-15608-2649-13454-6719-12231,3537-2295-8104-4249-1992-6674-5069-5101,easy,no
311001-129825-10780-373697-130620-18643-100780-193891,30018-353381-20547-66241-12748-18565-18310-48601,3349-31190-5900-6400-8415-728-19385-9891,2324-11477-9585-1203-5191-2322-8964-2554,2410-7316-4631-2998-3770-2977-2353-5712,2600-17558-4915-6583-733-3282-6392-3471,4936-26729-2063-3727-270-966-3766-2749,1441-16200-1278-377-180-1043-1941-1178,easy,yes
1380721-503480-727596-1483234-32728-843707-101433-102779,8743-25181-29607-102366-13815-94598-23261-91241,11248-23400-29734-38269-1126-25084-5343-2687,16801-15328-7238-23026-787-12935-3713-28981,5688-47671-4078-30473-1537-15715-1065-17940,14528-38982-20030-158665-3855-9318-17523-26826,10216-22235-4034-28066-2252-4620-7935-7246,7735-11029-3825-14941-1563-5386-1359-8264,easy,yes
295042-372403-725972-358938-206246-1566647-18576-53418,93397-38610-82305-35276-43604-19464-4221-39959,2505-20620-16200-2659-15323-57087-2710-3519,5962-4823-15597-1818-52144-43413-2511-33442,11267-14657-30688-7282-26025-12204-5082-3911,13462-14369-53839-9254-53149-17000-15568-31410,4106-5102-13848-5644-20737-13678-4944-7990,4024-4586-16414-2634-22291-7577-3690-24361,easy,no
571936-105158-156849-992341-1516368-102280-95465-1081024,193740-7215-226992-626617-65068-24363-44860-106675,53647-1803-26889-176220-13745-1595-10635-11018,39682-1047-11647-76382-24310-3561-8993-9538,15336-3262-17094-123096-18459-4143-6588-10971,86267-14230-6713-90578-10396-15734-1584-12210,12778-3779-2678-39863-2073-6161-1351-3202,23557-3302-2980-15695-2187-3805-578-3763,difficult,no
421292-4125-10984-55708-25425-72756-76766-130627,18360-8059-2672-44064-78942-18772-15973-99564,10195-2342-641-14523-8318-1286-7166-6444,18733-1990-2230-3282-5819-590-3346-5966,4187-2764-389-5403-2392-1476-2004-5992,5962-3276-2686-3359-3022-2634-4854-2886,2072-1080-2736-865-1256-1459-925-1736,1547-960-956-634-1580-1003-1340-1325,difficult,yes
602450-27526-1307352-33944-80671-91391-7939-303004,10124-26363-113953-35925-162112-12575-1793-184781,21209-1026-7396-20549-33731-2100-5478-47768,13820-4834-17286-5897-7893-3188-4722-26403,14262-1125-16411-9593-6978-6771-10269-17372,21083-2925-31221-8105-4252-6506-21734-12162,8642-1926-15773-1415-3827-1192-7283-3677,4568-2497-4449-1894-2539-1919-1877-4640,difficult,yes
256352-57043-12186-21483-77285-43501-162138-80000,49333-36121-7480-14362-10297-70213-68257-22036,12135-1057-3486-1941-335-12861-18544-8052,19356-1237-1453-3535-128-5061-16349-5478,14383-2581-7242-7843-397-10942-33272-1144,4197-2781-9811-16137-1349-11388-14676-803,706-325-5691-1866-229-4428-5786-800,870-126-1823-2355-125-3431-3219-366,easy,yes
71085-2775849-87940-628866-90259-135061-78733-57383,80790-219021-556614-11761-28431-51762-3804-25783,18071-42291-22837-19500-4098-18141-1519-30945,8188-44692-35861-17656-1626-4320-3160-3201,8964-39606-15683-5546-3754-3733-1969-12174,3952-29690-8369-3106-2252-3781-1198-7481,1471-9374-3441-2366-1181-1167-331-6228,890-5814-2656-3071-585-478-162-2948,easy,yes
20113-18442-17971-24965-175793-7188-6735-45003,28759-30394-19072-5819-61024-30335-6929-20655,7894-15565-2173-9753-9753-6390-20711-1429,3927-29405-4566-17522-3394-5923-5047-2405,3725-10460-2342-7411-3404-10885-12631-2191,2419-13709-2984-10528-9142-11438-16832-2435,1012-5456-781-6439-1222-3734-6349-1330,1641-3625-977-4392-452-1891-2418-648,difficult,no
3764396-1921735-450389-419848-67228-295735-360995-3186261,171607-359479-52270-27016-32400-44097-93424-498230,96345-53710-15716-16185-19859-16959-5883-19938,159234-26311-29015-8724-9184-1614-22799-24376,36321-82398-10396-26335-6323-2075-5276-42046,19221-23571-5461-6279-23240-6001-14586-34434,4857-11250-3725-2850-2040-3112-4374-15116,2201-3918-6234-1974-2202-1517-1909-8048,easy,yes
1506765-217888-198702-151896-276361-1146823-819726-186015,186729-15058-76674-50293-52242-260560-99017-109420,50948-16955-18425-5109-5221-31351-7030-32937,6835-1992-25906-11765-21252-50382-10830-7879,25906-2551-15955-6563-13199-18185-7061-20122,23609-3573-12053-16378-11916-50072-5635-4330,11988-1224-3354-7389-4021-12947-2385-1168,6869-627-4330-7052-2022-4608-1316-1359,easy,yes
832950-38096-5720-141378-71495-78896-129036-810393,213819-19942-3264-294935-45326-53972-26288-156649,872-2779-1427-7341-9359-18896-1125-84008,23784-2918-15472-38414-22161-7310-6280-49735,41982-2994-10382-19508-5859-11923-2525-13216,6122-1774-5681-12518-1684-3418-3802-12504,6057-699-1903-1792-2742-1736-964-16242,2618-995-1394-1188-970-909-388-2723,easy,yes
109493-121829-38021-610830-19685-23965-259837-43302,27632-57874-9769-131956-15968-103352-175439-31997,25217-4810-7955-34999-18930-95978-38799-46699,9582-10538-4382-202616-4924-28254-40032-24998,5661-5865-5239-21025-11047-37835-58276-51791,4285-7117-7673-18349-7556-24346-10050-9585,936-2119-2951-3826-2244-19806-11703-9188,1494-722-559-2406-1224-1278-2373-3466,difficult,yes
771191-20853-11113-284020-137435-35983-1433958-319779,129181-27825-2964-165398-18161-45019-95389-161051,78898-3617-10913-21537-4905-23912-27993-35583,24162-8008-11676-22988-13499-27993-51470-6322,16532-5793-1825-39862-16979-6900-20532-11124,17330-1626-4114-21003-15380-14135-5667-7225,20076-3026-2103-5525-2297-3025-5616-4595,8872-1035-1264-3783-5671-2467-4479-3534,easy,no
71521-1183756-7367-431028-41196-98651-35627-97454,17517-70851-11974-82854-29693-24100-4416-38246,4833-10979-10166-26581-1409-2681-2747-12381,2273-16476-12738-1739-5106-34934-1966-1183,3211-8339-8435-11020-1440-14517-7779-4876,2518-7668-12305-5228-3098-14973-1283-1944,600-2619-1647-386-305-7560-938-1543,513-2071-1520-364-414-1222-576-466,difficult,no
125783-9333-119430-84927-1349337-198631-375998-171921,114830-2858-17738-13045-153825-48745-26584-43166,4811-1584-3504-1826-9094-13405-6732-11613,9138-4269-1015-1958-6403-2356-4579-3560,12567-3002-3448-1098-6066-6992-11802-5387,9047-7276-5203-964-14418-1987-12208-1752,4804-2022-3542-675-8409-974-4436-1076,3557-1277-1162-305-2328-1225-2271-1576,easy,yes
