delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
128588-354045-831461-111925-79038-87421-220014-1779433,16863-119387-65971-51438-5549-34210-39477-301639,11805-12010-19789-25113-2390-6200-1586-99588,6214-18168-6326-15655-1285-6463-1154-46400,16029-9533-18561-14603-613-4605-8951-11119,15938-11711-16380-13868-1789-8195-22721-50920,6904-5068-4297-6570-394-3843-4748-31375,7311-3554-5050-5423-556-2104-4066-16920,difficult,yes
572443-63828-23663-1558779-127696-53621-94999-116298,156980-55845-18575-527428-12869-45759-28188-22032,8609-8422-1593-48982-5303-23915-4270-10682,14078-3180-1036-25205-11450-2638-4686-5229,18360-3561-1366-26138-14028-19806-7533-12652,12785-1494-3098-14322-14144-6698-13440-7169,4885-392-521-12779-2477-7681-3469-1700,3449-358-791-7023-3578-2093-3844-1194,easy,yes
106642-13797-124376-478017-59199-172885-4172-51200,124075-3440-87283-91402-16719-65233-8841-41548,912-1424-2378-136636-10028-730-974-13460,2195-711-5789-5845-10602-6975-2392-10379,9054-2004-2722-29445-4927-2525-1214-5894,1484-2334-1727-14782-7193-3863-2267-3388,1727-1513-1808-5231-2607-1284-1568-2962,2064-4051-1377-4184-1396-1451-928-1467,easy,no
10290-1869619-938381-63266-70671-60608-14195-68035,15571-1961417-105747-38512-91550-7910-14027-81538,3224-73912-6300-7317-11065-5462-23618-43600,5547-97336-12162-7074-9706-3698-13048-8020,3130-145443-9445-1606-3268-3359-15370-15303,1269-160374-8575-2249-2359-2894-5940-8715,9940-64561-3305-1056-1271-766-4075-4537,1050-27235-684-1070-315-417-3210-5112,easy,yes
216466-3025242-512144-111479-1369045-124722-95472-1450602,149910-130310-20022-42669-45762-49278-65256-86133,38356-35400-20064-3310-23008-9502-20629-29541,9913-18389-25353-4830-11918-2322-6085-11068,14361-13017-13828-1262-12763-6748-5317-3328,3543-7342-24818-2496-20120-4972-3575-28772,1719-4131-11984-1047-4395-6632-2522-9772,825-9169-9913-1854-3077-4388-2995-6247,easy,yes
686925-129637-462593-4556-47235-36325-102621-10821,62458-93327-66447-2571-2393-39034-6008-20608,14441-21544-99068-475-556-11571-1086-2737,5088-8569-14766-561-7748-3643-1923-15342,4862-6333-6126-409-3517-1893-2251-6422,6129-29217-30337-2580-17403-6103-2014-12684,5484-24895-8199-1333-4962-1278-518-4986,3286-10513-7705-982-4590-2250-253-3557,difficult,no
87885-1754458-6521-148635-384261-640539-176222-310494,21452-474621-4624-47064-72678-205261-25304-49753,13621-24370-3957-5465-9495-19364-2561-15722,11924-87376-16096-10556-15294-27265-3503-2882,12884-31061-6825-1954-21919-24543-8955-6480,14417-69741-10429-3485-17153-20829-1322-2699,3570-51087-15256-695-6861-12763-511-1022,2982-35422-9294-1396-1509-5634-263-1279,easy,yes
308898-721620-421321-367110-759866-69192-204429-38322,78080-109036-74524-50431-148154-80632-53289-5385,28899-46931-166359-17113-59309-18945-42629-2639,25376-36611-48866-5318-19727-32773-15372-2812,16697-30089-40762-5163-42585-9198-16485-3390,20072-8061-15328-3746-16084-8975-8394-3731,2914-3380-6842-901-13518-5008-4666-504,1409-1630-4432-697-6562-2663-1712-1254,easy,yes
297001-182786-421405-30134-1247851-1247851-701637-554527,11548-42815-38402-13578-49717-49717-330612-29095,2525-4340-6002-6299-12472-12472-9309-13047,14556-5684-5503-967-14803-14803-47913-13917,7341-1860-2495-2054-7693-7693-82437-4743,17909-2131-2751-1468-7671-7671-39709-10396,3400-574-2072-479-4398-4398-18589-3002,1000-570-2504-541-2917-2917-6457-2574,easy,no
130763-53651-111950-619683-134236-20724-50402-77461,11981-36617-11252-24209-17918-8073-23758-10310,1262-1404-1485-8619-3432-4672-15554-1315,1210-5508-5758-4878-2573-5472-6260-458,686-2428-14853-4499-2490-6197-3150-1344,3813-4594-31829-2731-752-10694-3469-1345,1112-979-10624-5751-266-4371-2563-1440,876-1628-3432-1197-350-2710-1063-780,easy,yes
308225-749214-3611-52535-28938-182553-24494-46059,290867-72301-2168-6634-5547-21551-18629-27687,11764-13509-1551-226-8775-7861-7217-3844,9192-4901-1491-1783-13585-1399-1816-3000,27283-3790-3852-1012-2953-5317-6129-5038,2590-6064-3351-637-4397-4863-4343-6964,2655-3002-2389-345-1672-1114-2151-642,2753-5821-1585-206-1337-1191-1194-1388,easy,yes
221388-20610-23147-120204-35783-2241925-55581-405588,36417-8671-16184-53931-6783-926033-1331-51191,9714-2702-5091-7146-679-68640-2147-5304,4848-3893-15564-5523-1727-18428-4934-13794,5660-2602-11322-5553-2267-28896-962-26891,5780-2491-14306-8189-2480-16835-2209-39543,1821-1682-10588-5786-2975-5767-551-7564,1148-1160-4493-4374-475-8490-479-12208,easy,no
1481941-170604-800511-744553-768535-1434789-167251-321332,150132-14342-37206-297930-134246-185794-153293-69613,146918-3721-73653-128243-29409-15929-11301-21786,69397-10814-27147-12661-41489-13224-9248-2325,24082-2410-8390-18491-7724-16020-8702-5404,26703-2280-8884-23375-27218-11231-41878-12487,6551-700-4163-6212-8079-4657-13004-1210,7514-936-942-5029-10048-7605-6850-927,difficult,no
140781-137614-266543-330257-223101-75418-241023-52542,56498-70412-30350-186566-96119-40123-89266-32684,20147-15255-20870-21452-78774-11539-2723-1113,17978-4339-18490-17422-16326-14087-5739-9888,14982-2942-27471-15438-7323-3957-7961-19170,6370-3216-14519-15896-15916-7335-4601-16559,1682-1198-5308-14127-3205-4252-2335-2457,1535-1615-2094-3686-3186-895-1597-2502,easy,yes
68426-32356-63037-111706-436737-36840-566240-1379828,78636-61951-25963-16547-67472-10025-373280-52921,5225-2554-3806-11388-82750-11423-16521-7678,3865-4343-5100-3096-7506-2003-22416-15428,7810-27271-18246-3213-8847-2339-10931-9013,3036-24565-10026-3041-12015-2757-21213-36979,2184-12870-11776-5859-3127-5330-10377-14695,1140-9452-12584-1672-3387-2074-10962-8651,easy,yes
358066-43804-47502-12551-1267182-143542-832657-60131,67209-8177-13216-59243-249548-45218-28028-56976,5991-4791-12773-37162-6352-4057-4265-8563,2015-1321-13410-7490-4833-3073-3266-1673,6423-2824-5010-15393-22486-3436-3139-3792,2520-2984-40553-24732-7082-1134-3604-2249,4499-2026-6926-3821-10986-416-3140-1272,811-868-8061-10368-5746-437-2028-1411,easy,no
448423-622106-573296-151647-354293-163113-2339037-200957,199124-114050-100530-112197-54230-61167-134506-58406,11510-7865-29160-10960-14706-67720-74271-11226,11993-13900-18009-3465-11360-17549-19285-2052,15352-3827-6396-3657-2837-21183-43325-18890,18733-8049-4150-15511-4946-29638-30644-12148,16446-10715-896-3563-1972-6636-19924-9945,7418-2811-1228-1432-1775-6466-4415-7816,easy,yes
3408-87825-1692012-167253-233526-240846-74429-44384,20160-55002-169277-23663-47782-19050-34867-67117,2120-26948-7053-3068-3104-2763-864-10562,591-29236-21877-3311-19092-4779-801-1512,1627-20162-15644-4531-2077-3136-2203-6025,1593-27889-18519-5809-4918-4077-1696-5333,427-12833-6461-1032-1543-1930-675-3452,255-4776-4701-793-1792-1206-387-1345,difficult,yes
